Region,Region name,Year,Category,Symbol,Value,Label,Unit
HU,Hungary,2011,Temporary grassland,B,0.2874989012452044,Symbiotic fixation,Gg N
HU,Hungary,2012,Forage legumes,B,25.044369814467274,Symbiotic fixation,Gg N
HU,Hungary,2012,Oilseeds,B,4.502106015736985,Symbiotic fixation,Gg N
HU,Hungary,2012,Other forage crops,B,0.5371910410902742,Symbiotic fixation,Gg N
HU,Hungary,2012,Pulses,B,1.849487000746667,Symbiotic fixation,Gg N
HU,Hungary,2012,Temporary grassland,B,0.24967862712344246,Symbiotic fixation,Gg N
HU,Hungary,2013,Forage legumes,B,25.09633785813992,Symbiotic fixation,Gg N
HU,Hungary,2013,Oilseeds,B,5.235040404988492,Symbiotic fixation,Gg N
HU,Hungary,2013,Other forage crops,B,1.0323975907403575,Symbiotic fixation,Gg N
HU,Hungary,2013,Pulses,B,1.9872292932266666,Symbiotic fixation,Gg N
HU,Hungary,2013,Temporary grassland,B,0.2626657812388977,Symbiotic fixation,Gg N
HU,Hungary,2014,Forage legumes,B,25.14755697043002,Symbiotic fixation,Gg N
HU,Hungary,2014,Oilseeds,B,7.683187726027397,Symbiotic fixation,Gg N
HU,Hungary,2014,Other forage crops,B,1.5325538234415363,Symbiotic fixation,Gg N
HU,Hungary,2014,Pulses,B,2.1155501286400002,Symbiotic fixation,Gg N
HU,Hungary,2014,Temporary grassland,B,0.26084302276655313,Symbiotic fixation,Gg N
HU,Hungary,2015,Forage legumes,B,26.85760001417719,Symbiotic fixation,Gg N
HU,Hungary,2015,Oilseeds,B,9.693909856438355,Symbiotic fixation,Gg N
HU,Hungary,2015,Other forage crops,B,1.4766740246146164,Symbiotic fixation,Gg N
HU,Hungary,2015,Pulses,B,2.8693185331200004,Symbiotic fixation,Gg N
HU,Hungary,2015,Temporary grassland,B,0.3715068536828962,Symbiotic fixation,Gg N
HU,Hungary,2016,Forage legumes,B,37.95012876902872,Symbiotic fixation,Gg N
HU,Hungary,2016,Oilseeds,B,12.277745917457532,Symbiotic fixation,Gg N
HU,Hungary,2016,Other forage crops,B,1.972678540754733,Symbiotic fixation,Gg N
HU,Hungary,2016,Pulses,B,2.1496299302400006,Symbiotic fixation,Gg N
HU,Hungary,2016,Temporary grassland,B,0.5276964344613113,Symbiotic fixation,Gg N
HU,Hungary,2017,Forage legumes,B,38.32869754724644,Symbiotic fixation,Gg N
HU,Hungary,2017,Oilseeds,B,11.915931852870136,Symbiotic fixation,Gg N
HU,Hungary,2017,Other forage crops,B,2.4539897830180863,Symbiotic fixation,Gg N
HU,Hungary,2017,Pulses,B,2.1243144610133333,Symbiotic fixation,Gg N
HU,Hungary,2017,Temporary grassland,B,0.546656658096594,Symbiotic fixation,Gg N
HU,Hungary,2018,Forage legumes,B,39.37072481564033,Symbiotic fixation,Gg N
HU,Hungary,2018,Oilseeds,B,12.045855912328765,Symbiotic fixation,Gg N
HU,Hungary,2018,Other forage crops,B,1.952019990112288,Symbiotic fixation,Gg N
HU,Hungary,2018,Pulses,B,1.4765279360000003,Symbiotic fixation,Gg N
HU,Hungary,2018,Temporary grassland,B,1.0367920901153997,Symbiotic fixation,Gg N
HU,Hungary,2019,Forage legumes,B,43.350308304438165,Symbiotic fixation,Gg N
HU,Hungary,2019,Oilseeds,B,11.270226147945204,Symbiotic fixation,Gg N
HU,Hungary,2019,Other forage crops,B,2.1193799074204613,Symbiotic fixation,Gg N
HU,Hungary,2019,Pulses,B,1.7864071680000004,Symbiotic fixation,Gg N
HU,Hungary,2019,Temporary grassland,B,1.1262309985617471,Symbiotic fixation,Gg N
IE,Ireland,1961,Forage legumes,B,0.0,Symbiotic fixation,Gg N
IE,Ireland,1961,Other forage crops,B,0.0,Symbiotic fixation,Gg N
IE,Ireland,1961,Pulses,B,0.11032320000000002,Symbiotic fixation,Gg N
IE,Ireland,1961,Temporary grassland,B,26.04324634105295,Symbiotic fixation,Gg N
IE,Ireland,1962,Forage legumes,B,0.0,Symbiotic fixation,Gg N
IE,Ireland,1962,Other forage crops,B,0.0,Symbiotic fixation,Gg N
IE,Ireland,1962,Pulses,B,0.19094400000000006,Symbiotic fixation,Gg N
IE,Ireland,1962,Temporary grassland,B,25.322914686918576,Symbiotic fixation,Gg N
IE,Ireland,1963,Forage legumes,B,0.0,Symbiotic fixation,Gg N
IE,Ireland,1963,Other forage crops,B,0.0,Symbiotic fixation,Gg N
IE,Ireland,1963,Pulses,B,0.11456640000000004,Symbiotic fixation,Gg N
IE,Ireland,1963,Temporary grassland,B,26.761915239943317,Symbiotic fixation,Gg N
IE,Ireland,1964,Forage legumes,B,0.0,Symbiotic fixation,Gg N
IE,Ireland,1964,Other forage crops,B,0.0,Symbiotic fixation,Gg N
IE,Ireland,1964,Pulses,B,0.10608000000000002,Symbiotic fixation,Gg N
IE,Ireland,1964,Temporary grassland,B,26.697002579339465,Symbiotic fixation,Gg N
IE,Ireland,1965,Forage legumes,B,0.0,Symbiotic fixation,Gg N
IE,Ireland,1965,Other forage crops,B,0.0,Symbiotic fixation,Gg N
IE,Ireland,1965,Pulses,B,0.11032320000000002,Symbiotic fixation,Gg N
IE,Ireland,1965,Temporary grassland,B,26.07252387456489,Symbiotic fixation,Gg N
IE,Ireland,1966,Forage legumes,B,0.0,Symbiotic fixation,Gg N
IE,Ireland,1966,Other forage crops,B,0.0,Symbiotic fixation,Gg N
IE,Ireland,1966,Pulses,B,0.14426880000000003,Symbiotic fixation,Gg N
IE,Ireland,1966,Temporary grassland,B,25.848736580549396,Symbiotic fixation,Gg N
IE,Ireland,1967,Forage legumes,B,0.0,Symbiotic fixation,Gg N
IE,Ireland,1967,Other forage crops,B,0.0,Symbiotic fixation,Gg N
IE,Ireland,1967,Pulses,B,0.10183680000000002,Symbiotic fixation,Gg N
IE,Ireland,1967,Temporary grassland,B,24.971258254335385,Symbiotic fixation,Gg N
IE,Ireland,1968,Forage legumes,B,0.0,Symbiotic fixation,Gg N
IE,Ireland,1968,Other forage crops,B,0.0,Symbiotic fixation,Gg N
IE,Ireland,1968,Pulses,B,0.09335040000000003,Symbiotic fixation,Gg N
IE,Ireland,1968,Temporary grassland,B,23.562937165714573,Symbiotic fixation,Gg N
IE,Ireland,1969,Forage legumes,B,0.0,Symbiotic fixation,Gg N
IE,Ireland,1969,Other forage crops,B,0.0,Symbiotic fixation,Gg N
IE,Ireland,1969,Pulses,B,0.10183680000000002,Symbiotic fixation,Gg N
IE,Ireland,1969,Temporary grassland,B,23.761424497586127,Symbiotic fixation,Gg N
IE,Ireland,1970,Forage legumes,B,0.0,Symbiotic fixation,Gg N
IE,Ireland,1970,Other forage crops,B,0.0,Symbiotic fixation,Gg N
IE,Ireland,1970,Pulses,B,0.10608000000000002,Symbiotic fixation,Gg N
IE,Ireland,1970,Temporary grassland,B,22.89750903767608,Symbiotic fixation,Gg N
IE,Ireland,1971,Forage legumes,B,0.0,Symbiotic fixation,Gg N
IE,Ireland,1971,Other forage crops,B,0.0,Symbiotic fixation,Gg N
IE,Ireland,1971,Pulses,B,0.10608000000000002,Symbiotic fixation,Gg N
IE,Ireland,1971,Temporary grassland,B,23.249035058083287,Symbiotic fixation,Gg N
IE,Ireland,1972,Forage legumes,B,0.0,Symbiotic fixation,Gg N
IE,Ireland,1972,Other forage crops,B,0.0,Symbiotic fixation,Gg N
IE,Ireland,1972,Pulses,B,0.05516160000000001,Symbiotic fixation,Gg N
IE,Ireland,1972,Temporary grassland,B,23.551656512490602,Symbiotic fixation,Gg N
IE,Ireland,1973,Forage legumes,B,0.0,Symbiotic fixation,Gg N
IE,Ireland,1973,Other forage crops,B,0.0,Symbiotic fixation,Gg N
IE,Ireland,1973,Pulses,B,0.04243200000000001,Symbiotic fixation,Gg N
IE,Ireland,1973,Temporary grassland,B,23.959911829457674,Symbiotic fixation,Gg N
IE,Ireland,1974,Forage legumes,B,0.0,Symbiotic fixation,Gg N
IE,Ireland,1974,Other forage crops,B,0.0,Symbiotic fixation,Gg N
IE,Ireland,1974,Pulses,B,0.04243200000000001,Symbiotic fixation,Gg N
IE,Ireland,1974,Temporary grassland,B,24.23579878778505,Symbiotic fixation,Gg N
IE,Ireland,1975,Forage legumes,B,0.0,Symbiotic fixation,Gg N
IE,Ireland,1975,Other forage crops,B,0.06340055507047405,Symbiotic fixation,Gg N
IE,Ireland,1975,Pulses,B,0.004243200000000001,Symbiotic fixation,Gg N
IE,Ireland,1975,Temporary grassland,B,28.523555516391323,Symbiotic fixation,Gg N
IE,Ireland,1976,Forage legumes,B,0.0,Symbiotic fixation,Gg N
IE,Ireland,1976,Other forage crops,B,0.0,Symbiotic fixation,Gg N
IE,Ireland,1976,Pulses,B,0.012729600000000002,Symbiotic fixation,Gg N
IE,Ireland,1976,Temporary grassland,B,28.7112838437429,Symbiotic fixation,Gg N
IE,Ireland,1977,Forage legumes,B,0.0,Symbiotic fixation,Gg N
IE,Ireland,1977,Other forage crops,B,0.0,Symbiotic fixation,Gg N
IE,Ireland,1977,Pulses,B,0.004243200000000001,Symbiotic fixation,Gg N
IE,Ireland,1977,Temporary grassland,B,28.888513990926505,Symbiotic fixation,Gg N
IE,Ireland,1978,Forage legumes,B,0.0,Symbiotic fixation,Gg N
IE,Ireland,1978,Other forage crops,B,0.0,Symbiotic fixation,Gg N
IE,Ireland,1978,Pulses,B,0.012729600000000002,Symbiotic fixation,Gg N
IE,Ireland,1978,Temporary grassland,B,29.065744138110105,Symbiotic fixation,Gg N
IE,Ireland,1979,Forage legumes,B,0.0,Symbiotic fixation,Gg N
IE,Ireland,1979,Other forage crops,B,0.0,Symbiotic fixation,Gg N
IE,Ireland,1979,Pulses,B,0.016972800000000003,Symbiotic fixation,Gg N
IE,Ireland,1979,Temporary grassland,B,29.2429742852937,Symbiotic fixation,Gg N
IE,Ireland,1980,Forage legumes,B,0.0,Symbiotic fixation,Gg N
IE,Ireland,1980,Other forage crops,B,0.0,Symbiotic fixation,Gg N
IE,Ireland,1980,Pulses,B,0.012729600000000002,Symbiotic fixation,Gg N
IE,Ireland,1980,Temporary grassland,B,31.79070655562392,Symbiotic fixation,Gg N
IE,Ireland,1981,Forage legumes,B,0.0,Symbiotic fixation,Gg N
IE,Ireland,1981,Other forage crops,B,0.0,Symbiotic fixation,Gg N
IE,Ireland,1981,Pulses,B,0.004243200000000001,Symbiotic fixation,Gg N
IE,Ireland,1981,Temporary grassland,B,31.737204960420044,Symbiotic fixation,Gg N
IE,Ireland,1982,Forage legumes,B,0.0,Symbiotic fixation,Gg N
IE,Ireland,1982,Other forage crops,B,0.0,Symbiotic fixation,Gg N
IE,Ireland,1982,Pulses,B,0.05516160000000001,Symbiotic fixation,Gg N
IE,Ireland,1982,Temporary grassland,B,32.03131702034337,Symbiotic fixation,Gg N
IE,Ireland,1983,Forage legumes,B,0.0,Symbiotic fixation,Gg N
IE,Ireland,1983,Other forage crops,B,0.0,Symbiotic fixation,Gg N
IE,Ireland,1983,Pulses,B,0.05516160000000001,Symbiotic fixation,Gg N
IE,Ireland,1983,Temporary grassland,B,32.26054902270686,Symbiotic fixation,Gg N
IE,Ireland,1984,Forage legumes,B,0.0,Symbiotic fixation,Gg N
IE,Ireland,1984,Other forage crops,B,0.0,Symbiotic fixation,Gg N
IE,Ireland,1984,Pulses,B,0.05834400000000001,Symbiotic fixation,Gg N
IE,Ireland,1984,Temporary grassland,B,32.783990894125665,Symbiotic fixation,Gg N
IE,Ireland,1985,Forage legumes,B,0.0,Symbiotic fixation,Gg N
IE,Ireland,1985,Other forage crops,B,0.0,Symbiotic fixation,Gg N
IE,Ireland,1985,Pulses,B,0.05940480000000001,Symbiotic fixation,Gg N
IE,Ireland,1985,Temporary grassland,B,33.14409151510485,Symbiotic fixation,Gg N
IE,Ireland,1986,Forage legumes,B,0.0,Symbiotic fixation,Gg N
IE,Ireland,1986,Other forage crops,B,0.0,Symbiotic fixation,Gg N
IE,Ireland,1986,Pulses,B,0.04243200000000001,Symbiotic fixation,Gg N
IE,Ireland,1986,Temporary grassland,B,24.309481667224883,Symbiotic fixation,Gg N
IE,Ireland,1987,Forage legumes,B,0.0,Symbiotic fixation,Gg N
IE,Ireland,1987,Other forage crops,B,0.0,Symbiotic fixation,Gg N
IE,Ireland,1987,Pulses,B,0.04243200000000001,Symbiotic fixation,Gg N
IE,Ireland,1987,Temporary grassland,B,23.12533910914757,Symbiotic fixation,Gg N
IE,Ireland,1988,Forage legumes,B,0.0,Symbiotic fixation,Gg N
IE,Ireland,1988,Other forage crops,B,0.0,Symbiotic fixation,Gg N
IE,Ireland,1988,Pulses,B,0.2737335466666667,Symbiotic fixation,Gg N
IE,Ireland,1988,Temporary grassland,B,21.99394827626213,Symbiotic fixation,Gg N
IE,Ireland,1989,Forage legumes,B,0.0,Symbiotic fixation,Gg N
IE,Ireland,1989,Other forage crops,B,0.0,Symbiotic fixation,Gg N
IE,Ireland,1989,Pulses,B,0.32700928000000007,Symbiotic fixation,Gg N
IE,Ireland,1989,Temporary grassland,B,22.09182261434991,Symbiotic fixation,Gg N
IE,Ireland,1990,Forage legumes,B,0.0,Symbiotic fixation,Gg N
IE,Ireland,1990,Other forage crops,B,0.0,Symbiotic fixation,Gg N
IE,Ireland,1990,Pulses,B,0.20075050666666672,Symbiotic fixation,Gg N
IE,Ireland,1990,Temporary grassland,B,21.816392098638534,Symbiotic fixation,Gg N
IE,Ireland,1991,Forage legumes,B,0.0,Symbiotic fixation,Gg N
IE,Ireland,1991,Other forage crops,B,0.0,Symbiotic fixation,Gg N
IE,Ireland,1991,Pulses,B,0.20744533333333337,Symbiotic fixation,Gg N
IE,Ireland,1991,Temporary grassland,B,20.93624032281653,Symbiotic fixation,Gg N
IE,Ireland,1992,Forage legumes,B,0.0,Symbiotic fixation,Gg N
IE,Ireland,1992,Other forage crops,B,0.0,Symbiotic fixation,Gg N
IE,Ireland,1992,Pulses,B,0.335976576,Symbiotic fixation,Gg N
IE,Ireland,1992,Temporary grassland,B,23.39327092473896,Symbiotic fixation,Gg N
IE,Ireland,1993,Forage legumes,B,0.0,Symbiotic fixation,Gg N
IE,Ireland,1993,Other forage crops,B,0.0,Symbiotic fixation,Gg N
IE,Ireland,1993,Pulses,B,0.5609557546666667,Symbiotic fixation,Gg N
IE,Ireland,1993,Temporary grassland,B,32.31362677833874,Symbiotic fixation,Gg N
IE,Ireland,1994,Forage legumes,B,0.0,Symbiotic fixation,Gg N
IE,Ireland,1994,Other forage crops,B,0.0,Symbiotic fixation,Gg N
IE,Ireland,1994,Pulses,B,0.561743104,Symbiotic fixation,Gg N
IE,Ireland,1994,Temporary grassland,B,40.78640804390753,Symbiotic fixation,Gg N
IE,Ireland,1995,Forage legumes,B,0.0,Symbiotic fixation,Gg N
IE,Ireland,1995,Other forage crops,B,0.0,Symbiotic fixation,Gg N
IE,Ireland,1995,Pulses,B,0.5808186453333335,Symbiotic fixation,Gg N
IE,Ireland,1995,Temporary grassland,B,38.61713190832844,Symbiotic fixation,Gg N
IE,Ireland,1996,Forage legumes,B,0.0,Symbiotic fixation,Gg N
IE,Ireland,1996,Other forage crops,B,0.0,Symbiotic fixation,Gg N
IE,Ireland,1996,Pulses,B,0.6376775253333334,Symbiotic fixation,Gg N
IE,Ireland,1996,Temporary grassland,B,41.16838530741066,Symbiotic fixation,Gg N
IE,Ireland,1997,Forage legumes,B,0.0,Symbiotic fixation,Gg N
IE,Ireland,1997,Other forage crops,B,0.0,Symbiotic fixation,Gg N
IE,Ireland,1997,Pulses,B,0.6224444373333335,Symbiotic fixation,Gg N
IE,Ireland,1997,Temporary grassland,B,42.363521611924746,Symbiotic fixation,Gg N
IE,Ireland,1998,Forage legumes,B,0.0,Symbiotic fixation,Gg N
IE,Ireland,1998,Other forage crops,B,0.0,Symbiotic fixation,Gg N
IE,Ireland,1998,Pulses,B,0.8910720000000001,Symbiotic fixation,Gg N
IE,Ireland,1998,Temporary grassland,B,43.56924738513001,Symbiotic fixation,Gg N
IE,Ireland,1999,Forage legumes,B,0.0,Symbiotic fixation,Gg N
IE,Ireland,1999,Other forage crops,B,0.0,Symbiotic fixation,Gg N
IE,Ireland,1999,Pulses,B,0.4940970666666667,Symbiotic fixation,Gg N
IE,Ireland,1999,Temporary grassland,B,44.78556262702646,Symbiotic fixation,Gg N
IE,Ireland,2000,Forage legumes,B,0.0,Symbiotic fixation,Gg N
IE,Ireland,2000,Other forage crops,B,1.3811982503019335,Symbiotic fixation,Gg N
IE,Ireland,2000,Pulses,B,0.21923200000000004,Symbiotic fixation,Gg N
IE,Ireland,2000,Temporary grassland,B,46.01246733761407,Symbiotic fixation,Gg N
IE,Ireland,2001,Forage legumes,B,0.0,Symbiotic fixation,Gg N
IE,Ireland,2001,Other forage crops,B,1.3991439264931325,Symbiotic fixation,Gg N
IE,Ireland,2001,Pulses,B,0.2742993066666667,Symbiotic fixation,Gg N
IE,Ireland,2001,Temporary grassland,B,47.24996151689287,Symbiotic fixation,Gg N
IE,Ireland,2002,Forage legumes,B,0.0,Symbiotic fixation,Gg N
IE,Ireland,2002,Other forage crops,B,1.195103275880347,Symbiotic fixation,Gg N
IE,Ireland,2002,Pulses,B,0.23196160000000005,Symbiotic fixation,Gg N
IE,Ireland,2002,Temporary grassland,B,46.276760653495074,Symbiotic fixation,Gg N
IE,Ireland,2003,Forage legumes,B,0.0,Symbiotic fixation,Gg N
IE,Ireland,2003,Other forage crops,B,1.726700334614998,Symbiotic fixation,Gg N
IE,Ireland,2003,Pulses,B,0.42007680000000003,Symbiotic fixation,Gg N
IE,Ireland,2003,Temporary grassland,B,46.0915753635755,Symbiotic fixation,Gg N
IE,Ireland,2004,Forage legumes,B,0.0,Symbiotic fixation,Gg N
IE,Ireland,2004,Other forage crops,B,1.3371497723780816,Symbiotic fixation,Gg N
IE,Ireland,2004,Pulses,B,0.4336550400000001,Symbiotic fixation,Gg N
IE,Ireland,2004,Temporary grassland,B,48.50354855869002,Symbiotic fixation,Gg N
IE,Ireland,2005,Forage legumes,B,0.0,Symbiotic fixation,Gg N
IE,Ireland,2005,Other forage crops,B,1.3527833253985648,Symbiotic fixation,Gg N
IE,Ireland,2005,Pulses,B,0.5529361066666667,Symbiotic fixation,Gg N
IE,Ireland,2005,Temporary grassland,B,48.945645835329024,Symbiotic fixation,Gg N
IE,Ireland,2006,Forage legumes,B,0.0,Symbiotic fixation,Gg N
IE,Ireland,2006,Other forage crops,B,1.0568934411890063,Symbiotic fixation,Gg N
IE,Ireland,2006,Pulses,B,0.58527872,Symbiotic fixation,Gg N
IE,Ireland,2006,Temporary grassland,B,48.51332947189,Symbiotic fixation,Gg N
IE,Ireland,2007,Forage legumes,B,0.0,Symbiotic fixation,Gg N
IE,Ireland,2007,Other forage crops,B,1.2355738697736025,Symbiotic fixation,Gg N
IE,Ireland,2007,Pulses,B,0.3747217066666667,Symbiotic fixation,Gg N
IE,Ireland,2007,Temporary grassland,B,5.565616736661381,Symbiotic fixation,Gg N
IE,Ireland,2008,Forage legumes,B,0.0,Symbiotic fixation,Gg N
IE,Ireland,2008,Other forage crops,B,0.27120473463997197,Symbiotic fixation,Gg N
IE,Ireland,2008,Pulses,B,0.31691989333333337,Symbiotic fixation,Gg N
IE,Ireland,2008,Temporary grassland,B,4.405355908314012,Symbiotic fixation,Gg N
IE,Ireland,2009,Forage legumes,B,0.0,Symbiotic fixation,Gg N
IE,Ireland,2009,Other forage crops,B,0.27753916454319777,Symbiotic fixation,Gg N
IE,Ireland,2009,Pulses,B,0.6141324800000001,Symbiotic fixation,Gg N
IE,Ireland,2009,Temporary grassland,B,4.042793757512834,Symbiotic fixation,Gg N
IE,Ireland,2010,Forage legumes,B,0.0,Symbiotic fixation,Gg N
IE,Ireland,2010,Other forage crops,B,0.30928444690900825,Symbiotic fixation,Gg N
IE,Ireland,2010,Pulses,B,0.7132347733333334,Symbiotic fixation,Gg N
IE,Ireland,2010,Temporary grassland,B,5.5492467482690175,Symbiotic fixation,Gg N
IE,Ireland,2011,Forage legumes,B,0.0,Symbiotic fixation,Gg N
IE,Ireland,2011,Other forage crops,B,0.22940649824479695,Symbiotic fixation,Gg N
IE,Ireland,2011,Pulses,B,0.4708066133333334,Symbiotic fixation,Gg N
IE,Ireland,2011,Temporary grassland,B,6.110651604121345,Symbiotic fixation,Gg N
IE,Ireland,2012,Forage legumes,B,0.011805141188414565,Symbiotic fixation,Gg N
IE,Ireland,2012,Other forage crops,B,0.181003802962955,Symbiotic fixation,Gg N
IE,Ireland,2012,Pulses,B,0.5324744533333334,Symbiotic fixation,Gg N
IE,Ireland,2012,Temporary grassland,B,6.559334695648327,Symbiotic fixation,Gg N
IE,Ireland,2013,Forage legumes,B,0.09788429568727076,Symbiotic fixation,Gg N
IE,Ireland,2013,Other forage crops,B,0.2826725280304921,Symbiotic fixation,Gg N
IE,Ireland,2013,Pulses,B,0.6106436266666668,Symbiotic fixation,Gg N
IE,Ireland,2013,Temporary grassland,B,6.360840843167979,Symbiotic fixation,Gg N
IE,Ireland,2014,Forage legumes,B,0.029810962597006475,Symbiotic fixation,Gg N
IE,Ireland,2014,Other forage crops,B,0.23908816242192973,Symbiotic fixation,Gg N
IE,Ireland,2014,Pulses,B,0.5587822933333335,Symbiotic fixation,Gg N
IE,Ireland,2014,Temporary grassland,B,6.467139807825338,Symbiotic fixation,Gg N
IE,Ireland,2015,Forage legumes,B,0.20721021977777404,Symbiotic fixation,Gg N
IE,Ireland,2015,Other forage crops,B,0.25215644009972127,Symbiotic fixation,Gg N
IE,Ireland,2015,Pulses,B,1.7556475733333337,Symbiotic fixation,Gg N
IE,Ireland,2015,Temporary grassland,B,6.225551251785884,Symbiotic fixation,Gg N
IE,Ireland,2016,Forage legumes,B,0.25942653917264397,Symbiotic fixation,Gg N
IE,Ireland,2016,Other forage crops,B,0.25454732172394057,Symbiotic fixation,Gg N
IE,Ireland,2016,Pulses,B,1.7917619200000001,Symbiotic fixation,Gg N
IE,Ireland,2016,Temporary grassland,B,6.322382292465664,Symbiotic fixation,Gg N
IE,Ireland,2017,Forage legumes,B,0.25163339085973985,Symbiotic fixation,Gg N
IE,Ireland,2017,Other forage crops,B,0.22154752970589262,Symbiotic fixation,Gg N
IE,Ireland,2017,Pulses,B,2.2527214805333338,Symbiotic fixation,Gg N
IE,Ireland,2017,Temporary grassland,B,6.419865394025444,Symbiotic fixation,Gg N
IE,Ireland,2018,Forage legumes,B,0.34664187307799127,Symbiotic fixation,Gg N
IE,Ireland,2018,Oilseeds,B,0.0,Symbiotic fixation,Gg N
IE,Ireland,2018,Other forage crops,B,0.2444437372601809,Symbiotic fixation,Gg N
IE,Ireland,2018,Pulses,B,1.0343923200000003,Symbiotic fixation,Gg N
IE,Ireland,2018,Temporary grassland,B,6.3184699271856735,Symbiotic fixation,Gg N
IE,Ireland,2019,Forage legumes,B,0.33967000022112626,Symbiotic fixation,Gg N
IE,Ireland,2019,Oilseeds,B,0.0,Symbiotic fixation,Gg N
IE,Ireland,2019,Other forage crops,B,0.23237962986456148,Symbiotic fixation,Gg N
IE,Ireland,2019,Pulses,B,1.9587859200000002,Symbiotic fixation,Gg N
IE,Ireland,2019,Temporary grassland,B,5.830125232632782,Symbiotic fixation,Gg N
IT,Italy,1961,Forage legumes,B,682.095063060465,Symbiotic fixation,Gg N
IT,Italy,1961,Oilseeds,B,0.6973865687671233,Symbiotic fixation,Gg N
IT,Italy,1961,Other forage crops,B,42.046481465862655,Symbiotic fixation,Gg N
IT,Italy,1961,Pulses,B,30.230640460800004,Symbiotic fixation,Gg N
IT,Italy,1961,Temporary grassland,B,30.694660358584002,Symbiotic fixation,Gg N
IT,Italy,1962,Forage legumes,B,686.7351655302642,Symbiotic fixation,Gg N
IT,Italy,1962,Oilseeds,B,0.6767697448328768,Symbiotic fixation,Gg N
IT,Italy,1962,Other forage crops,B,42.33251195202498,Symbiotic fixation,Gg N
IT,Italy,1962,Pulses,B,31.71724619093334,Symbiotic fixation,Gg N
IT,Italy,1962,Temporary grassland,B,30.903467571907697,Symbiotic fixation,Gg N
IT,Italy,1963,Forage legumes,B,691.3752680000632,Symbiotic fixation,Gg N
IT,Italy,1963,Oilseeds,B,0.6268686050191781,Symbiotic fixation,Gg N
IT,Italy,1963,Other forage crops,B,42.61854243818732,Symbiotic fixation,Gg N
IT,Italy,1963,Pulses,B,36.09725206186667,Symbiotic fixation,Gg N
IT,Italy,1963,Temporary grassland,B,31.112274785231403,Symbiotic fixation,Gg N
