Region;Region name;Year;Symbol;Value;Label;Unit
AT;Austria;1974;Csum;1.6054411810112719;Crop area sum;Mha
AT;Austria;1974;Ctot;1.612;FAOSTAT cropland;Mha
AT;Austria;1974;PG;1.5953;Permanent grassland;Mha
AT;Austria;1974;TG;0.103077;Temporary grassland;Mha
AT;Austria;1975;C;1.582114755048555;Cropland in use;Mha
AT;Austria;1975;Csum;1.582114755048555;Crop area sum;Mha
AT;Austria;1975;Ctot;1.609;FAOSTAT cropland;Mha
AT;Austria;1975;PG;1.5805;Permanent grassland;Mha
AT;Austria;1975;TG;0.09541;Temporary grassland;Mha
AT;Austria;1976;C;1.595313397095738;Cropland in use;Mha
AT;Austria;1976;Csum;1.595313397095738;Crop area sum;Mha
AT;Austria;1976;Ctot;1.618;FAOSTAT cropland;Mha
AT;Austria;1976;PG;1.5655;Permanent grassland;Mha
AT;Austria;1976;TG;0.08936;Temporary grassland;Mha
AT;Austria;1977;C;1.5728391614885184;Cropland in use;Mha
AT;Austria;1977;Csum;1.5728391614885184;Crop area sum;Mha
AT;Austria;1977;Ctot;1.627;FAOSTAT cropland;Mha
AT;Austria;1977;PG;1.5506;Permanent grassland;Mha
AT;Austria;1977;TG;0.091185;Temporary grassland;Mha
AT;Austria;1978;C;1.6127152501472062;Cropland in use;Mha
AT;Austria;1978;Csum;1.6127152501472062;Crop area sum;Mha
AT;Austria;1978;Ctot;1.645;FAOSTAT cropland;Mha
AT;Austria;1978;PG;1.5358;Permanent grassland;Mha
AT;Austria;1978;TG;0.09057899999999999;Temporary grassland;Mha
AT;Austria;1979;C;1.6067908530056951;Cropland in use;Mha
AT;Austria;1979;Csum;1.6067908530056951;Crop area sum;Mha
AT;Austria;1979;Ctot;1.622;FAOSTAT cropland;Mha
AT;Austria;1979;PG;1.5209000000000001;Permanent grassland;Mha
AT;Austria;1979;TG;0.079711;Temporary grassland;Mha
AT;Austria;1980;C;1.6287148626633565;Cropland in use;Mha
AT;Austria;1980;Csum;1.6287148626633565;Crop area sum;Mha
AT;Austria;1980;Ctot;1.635;FAOSTAT cropland;Mha
AT;Austria;1980;PG;1.506;Permanent grassland;Mha
AT;Austria;1980;TG;0.07690000000000001;Temporary grassland;Mha
AT;Austria;1981;C;1.588743999467449;Cropland in use;Mha
AT;Austria;1981;Csum;1.588743999467449;Crop area sum;Mha
AT;Austria;1981;Ctot;1.648;FAOSTAT cropland;Mha
AT;Austria;1981;PG;1.5074;Permanent grassland;Mha
AT;Austria;1981;TG;0.08420000000000001;Temporary grassland;Mha
AT;Austria;1982;C;1.634;Cropland in use;Mha
AT;Austria;1982;Csum;1.63952461958354;Crop area sum;Mha
AT;Austria;1982;Ctot;1.634;FAOSTAT cropland;Mha
AT;Austria;1982;PG;1.5087000000000002;Permanent grassland;Mha
AT;Austria;1982;TG;0.0864;Temporary grassland;Mha
AT;Austria;1983;C;1.516;Cropland in use;Mha
AT;Austria;1983;Csum;1.5745589948176035;Crop area sum;Mha
AT;Austria;1983;Ctot;1.516;FAOSTAT cropland;Mha
AT;Austria;1983;PG;1.5099;Permanent grassland;Mha
AT;Austria;1983;TG;0.0628;Temporary grassland;Mha
AT;Austria;1984;C;1.522;Cropland in use;Mha
AT;Austria;1984;Csum;1.5774863254115166;Crop area sum;Mha
AT;Austria;1984;Ctot;1.522;FAOSTAT cropland;Mha
AT;Austria;1984;PG;1.5112;Permanent grassland;Mha
AT;Austria;1984;TG;0.06540000000000001;Temporary grassland;Mha
AT;Austria;1985;C;1.525;Cropland in use;Mha
AT;Austria;1985;Csum;1.541274958401388;Crop area sum;Mha
AT;Austria;1985;Ctot;1.525;FAOSTAT cropland;Mha
AT;Austria;1985;PG;1.5125;Permanent grassland;Mha
AT;Austria;1985;TG;0.06670000000000001;Temporary grassland;Mha
AT;Austria;1986;C;1.513;Cropland in use;Mha
AT;Austria;1986;Csum;1.5212404275422813;Crop area sum;Mha
AT;Austria;1986;Ctot;1.513;FAOSTAT cropland;Mha
AT;Austria;1986;PG;1.5138;Permanent grassland;Mha
AT;Austria;1986;TG;0.055600000000000004;Temporary grassland;Mha
AT;Austria;1987;C;1.513;Cropland in use;Mha
AT;Austria;1987;Csum;1.5210407711762544;Crop area sum;Mha
AT;Austria;1987;Ctot;1.513;FAOSTAT cropland;Mha
AT;Austria;1987;PG;1.515;Permanent grassland;Mha
AT;Austria;1987;TG;0.0632;Temporary grassland;Mha
AT;Austria;1988;C;1.5119629428448775;Cropland in use;Mha
AT;Austria;1988;Csum;1.5119629428448775;Crop area sum;Mha
AT;Austria;1988;Ctot;1.532;FAOSTAT cropland;Mha
AT;Austria;1988;PG;1.5163;Permanent grassland;Mha
AT;Austria;1988;TG;0.0683;Temporary grassland;Mha
AT;Austria;1989;C;1.500974948409932;Cropland in use;Mha
AT;Austria;1989;Csum;1.500974948409932;Crop area sum;Mha
AT;Austria;1989;Ctot;1.533;FAOSTAT cropland;Mha
AT;Austria;1989;PG;1.5175999999999998;Permanent grassland;Mha
AT;Austria;1989;TG;0.06570000000000001;Temporary grassland;Mha
AT;Austria;1990;C;1.4687238579091328;Cropland in use;Mha
AT;Austria;1990;Csum;1.4687238579091328;Crop area sum;Mha
AT;Austria;1990;Ctot;1.505;FAOSTAT cropland;Mha
AT;Austria;1990;PG;1.5189000000000001;Permanent grassland;Mha
AT;Austria;1990;TG;0.039200000000000006;Temporary grassland;Mha
AT;Austria;1991;C;1.5013920067725408;Cropland in use;Mha
AT;Austria;1991;Csum;1.5013920067725408;Crop area sum;Mha
AT;Austria;1991;Ctot;1.524;FAOSTAT cropland;Mha
AT;Austria;1991;PG;1.5129000000000001;Permanent grassland;Mha
AT;Austria;1991;TG;0.0516;Temporary grassland;Mha
AT;Austria;1992;C;1.4649689580718435;Cropland in use;Mha
AT;Austria;1992;Csum;1.4649689580718435;Crop area sum;Mha
AT;Austria;1992;Ctot;1.506;FAOSTAT cropland;Mha
AT;Austria;1992;PG;1.507;Permanent grassland;Mha
AT;Austria;1992;TG;0.0471;Temporary grassland;Mha
AT;Austria;1993;C;1.4494852225903467;Cropland in use;Mha
AT;Austria;1993;Csum;1.4494852225903467;Crop area sum;Mha
AT;Austria;1993;Ctot;1.498;FAOSTAT cropland;Mha
AT;Austria;1993;PG;1.501;Permanent grassland;Mha
AT;Austria;1993;TG;0.0308;Temporary grassland;Mha
AT;Austria;1994;C;1.44216112919218;Cropland in use;Mha
AT;Austria;1994;Csum;1.44216112919218;Crop area sum;Mha
AT;Austria;1994;Ctot;1.499;FAOSTAT cropland;Mha
AT;Austria;1994;PG;1.4950999999999999;Permanent grassland;Mha
AT;Austria;1994;TG;0.032799999999999996;Temporary grassland;Mha
AT;Austria;1995;C;1.3881766767855683;Cropland in use;Mha
AT;Austria;1995;Csum;1.3881766767855683;Crop area sum;Mha
AT;Austria;1995;Ctot;1.492;FAOSTAT cropland;Mha
AT;Austria;1995;PG;1.4890999999999999;Permanent grassland;Mha
AT;Austria;1995;TG;0.040600000000000004;Temporary grassland;Mha
AT;Austria;1996;C;1.3905374327845128;Cropland in use;Mha
AT;Austria;1996;Csum;1.3905374327845128;Crop area sum;Mha
AT;Austria;1996;Ctot;1.486;FAOSTAT cropland;Mha
AT;Austria;1996;PG;1.4872999999999998;Permanent grassland;Mha
AT;Austria;1996;TG;0.044;Temporary grassland;Mha
AT;Austria;1997;C;1.4214552772652596;Cropland in use;Mha
AT;Austria;1997;Csum;1.4214552772652596;Crop area sum;Mha
AT;Austria;1997;Ctot;1.479;FAOSTAT cropland;Mha
AT;Austria;1997;PG;1.4855999999999998;Permanent grassland;Mha
AT;Austria;1997;TG;0.048;Temporary grassland;Mha
AT;Austria;1998;C;1.4267375971169332;Cropland in use;Mha
AT;Austria;1998;Csum;1.4267375971169332;Crop area sum;Mha
AT;Austria;1998;Ctot;1.476;FAOSTAT cropland;Mha
AT;Austria;1998;PG;1.4839;Permanent grassland;Mha
AT;Austria;1998;TG;0.0516;Temporary grassland;Mha
AT;Austria;1999;C;1.395034412247016;Cropland in use;Mha
AT;Austria;1999;Csum;1.395034412247016;Crop area sum;Mha
AT;Austria;1999;Ctot;1.473;FAOSTAT cropland;Mha
AT;Austria;1999;PG;1.4822;Permanent grassland;Mha
AT;Austria;1999;TG;0.0516;Temporary grassland;Mha
AT;Austria;2000;C;1.3870404478861589;Cropland in use;Mha
AT;Austria;2000;Csum;1.3870404478861589;Crop area sum;Mha
AT;Austria;2000;Ctot;1.47;FAOSTAT cropland;Mha
AT;Austria;2000;PG;1.4702;Permanent grassland;Mha
AT;Austria;2000;TG;0.056799999999999996;Temporary grassland;Mha
AT;Austria;2001;C;1.381355452579894;Cropland in use;Mha
AT;Austria;2001;Csum;1.381355452579894;Crop area sum;Mha
AT;Austria;2001;Ctot;1.458;FAOSTAT cropland;Mha
AT;Austria;2001;PG;1.4581;Permanent grassland;Mha
AT;Austria;2001;TG;0.065;Temporary grassland;Mha
AT;Austria;2002;C;1.3922831929765023;Cropland in use;Mha
AT;Austria;2002;Csum;1.3922831929765023;Crop area sum;Mha
AT;Austria;2002;Ctot;1.456;FAOSTAT cropland;Mha
AT;Austria;2002;PG;1.4462000000000002;Permanent grassland;Mha
AT;Austria;2002;TG;0.0691;Temporary grassland;Mha
AT;Austria;2003;C;1.3803893719535885;Cropland in use;Mha
AT;Austria;2003;Csum;1.3803893719535885;Crop area sum;Mha
AT;Austria;2003;Ctot;1.45103;FAOSTAT cropland;Mha
AT;Austria;2003;PG;1.4342000000000001;Permanent grassland;Mha
AT;Austria;2003;TG;0.0728;Temporary grassland;Mha
AT;Austria;2004;C;1.387126951822376;Cropland in use;Mha
AT;Austria;2004;Csum;1.387126951822376;Crop area sum;Mha
AT;Austria;2004;Ctot;1.4453;FAOSTAT cropland;Mha
AT;Austria;2004;PG;1.4221;Permanent grassland;Mha
AT;Austria;2004;TG;0.07440000000000001;Temporary grassland;Mha
AT;Austria;2005;C;1.3871608547862992;Cropland in use;Mha
AT;Austria;2005;Csum;1.3871608547862992;Crop area sum;Mha
AT;Austria;2005;Ctot;1.4467;FAOSTAT cropland;Mha
AT;Austria;2005;PG;1.4101;Permanent grassland;Mha
AT;Austria;2005;TG;0.0765;Temporary grassland;Mha
AT;Austria;2006;C;1.3848387222155984;Cropland in use;Mha
AT;Austria;2006;Csum;1.3848387222155984;Crop area sum;Mha
AT;Austria;2006;Ctot;1.4452;FAOSTAT cropland;Mha
AT;Austria;2006;PG;1.3981;Permanent grassland;Mha
AT;Austria;2006;TG;0.0726;Temporary grassland;Mha
AT;Austria;2007;C;1.406338365853716;Cropland in use;Mha
AT;Austria;2007;Csum;1.406338365853716;Crop area sum;Mha
AT;Austria;2007;Ctot;1.444;FAOSTAT cropland;Mha
AT;Austria;2007;PG;1.3860999999999999;Permanent grassland;Mha
AT;Austria;2007;TG;0.061700000000000005;Temporary grassland;Mha
AT;Austria;2008;C;1.4226269306749666;Cropland in use;Mha
AT;Austria;2008;Csum;1.4226269306749666;Crop area sum;Mha
AT;Austria;2008;Ctot;1.4353;FAOSTAT cropland;Mha
AT;Austria;2008;PG;1.3740999999999999;Permanent grassland;Mha
AT;Austria;2008;TG;0.0577;Temporary grassland;Mha
AT;Austria;2009;C;1.4208363055027233;Cropland in use;Mha
AT;Austria;2009;Csum;1.4208363055027233;Crop area sum;Mha
AT;Austria;2009;Ctot;1.4329;FAOSTAT cropland;Mha
AT;Austria;2009;PG;1.3620999999999999;Permanent grassland;Mha
AT;Austria;2009;TG;0.0583;Temporary grassland;Mha
AT;Austria;2010;C;1.3848640635134886;Cropland in use;Mha
AT;Austria;2010;Csum;1.3848640635134886;Crop area sum;Mha
AT;Austria;2010;Ctot;1.4290999999999998;FAOSTAT cropland;Mha
AT;Austria;2010;PG;1.3500999999999999;Permanent grassland;Mha
AT;Austria;2010;TG;0.05917;Temporary grassland;Mha
AT;Austria;2011;C;1.377427899236471;Cropland in use;Mha
AT;Austria;2011;Csum;1.377427899236471;Crop area sum;Mha
AT;Austria;2011;Ctot;1.4249;FAOSTAT cropland;Mha
AT;Austria;2011;PG;1.3324;Permanent grassland;Mha
AT;Austria;2011;TG;0.058530000000000006;Temporary grassland;Mha
AT;Austria;2012;C;1.3712723025682958;Cropland in use;Mha
AT;Austria;2012;Csum;1.3712723025682958;Crop area sum;Mha
AT;Austria;2012;Ctot;1.4204;FAOSTAT cropland;Mha
AT;Austria;2012;PG;1.3148;Permanent grassland;Mha
AT;Austria;2012;TG;0.05679;Temporary grassland;Mha
AT;Austria;2013;C;1.369608643641151;Cropland in use;Mha
AT;Austria;2013;Csum;1.369608643641151;Crop area sum;Mha
AT;Austria;2013;Ctot;1.4193;FAOSTAT cropland;Mha
AT;Austria;2013;PG;1.2971;Permanent grassland;Mha
AT;Austria;2013;TG;0.060090000000000005;Temporary grassland;Mha
AT;Austria;2014;C;1.375534776471288;Cropland in use;Mha
AT;Austria;2014;Csum;1.375534776471288;Crop area sum;Mha
AT;Austria;2014;Ctot;1.4170999999999998;FAOSTAT cropland;Mha
AT;Austria;2014;PG;1.2971;Permanent grassland;Mha
AT;Austria;2014;TG;0.0599;Temporary grassland;Mha
AT;Austria;2015;C;1.3524820036149876;Cropland in use;Mha
AT;Austria;2015;Csum;1.3524820036149876;Crop area sum;Mha
AT;Austria;2015;Ctot;1.41159;FAOSTAT cropland;Mha
AT;Austria;2015;PG;1.30686;Permanent grassland;Mha
AT;Austria;2015;TG;0.0575;Temporary grassland;Mha
AT;Austria;2016;C;1.3372512571303459;Cropland in use;Mha
AT;Austria;2016;Csum;1.3372512571303459;Crop area sum;Mha
AT;Austria;2016;Ctot;1.41136;FAOSTAT cropland;Mha
AT;Austria;2016;PG;1.25881;Permanent grassland;Mha
AT;Austria;2016;TG;0.05212;Temporary grassland;Mha
AT;Austria;2017;C;1.3310144536124022;Cropland in use;Mha
AT;Austria;2017;Csum;1.3310144536124022;Crop area sum;Mha
AT;Austria;2017;Ctot;1.39581;FAOSTAT cropland;Mha
AT;Austria;2017;PG;1.25881;Permanent grassland;Mha
AT;Austria;2017;TG;0.050030000000000005;Temporary grassland;Mha
AT;Austria;2018;C;1.3225632866397634;Cropland in use;Mha
AT;Austria;2018;Csum;1.3225632866397634;Crop area sum;Mha
AT;Austria;2018;Ctot;1.39402;FAOSTAT cropland;Mha
AT;Austria;2018;PG;1.25881;Permanent grassland;Mha
AT;Austria;2018;TG;0.05243;Temporary grassland;Mha
AT;Austria;2019;C;1.3224943619683;Cropland in use;Mha
AT;Austria;2019;Csum;1.3224943619683;Crop area sum;Mha
AT;Austria;2019;Ctot;1.39402;FAOSTAT cropland;Mha
AT;Austria;2019;PG;1.25881;Permanent grassland;Mha
AT;Austria;2019;TG;0.0531;Temporary grassland;Mha
BE;Belgium;2000;C;0.8811646449728596;Cropland in use;Mha
BE;Belgium;2000;Csum;0.8811646449728596;Crop area sum;Mha
BE;Belgium;2000;Ctot;0.8826;FAOSTAT cropland;Mha
BE;Belgium;2000;PG;0.507;Permanent grassland;Mha
BE;Belgium;2000;TG;0.11473000000000001;Temporary grassland;Mha
BE;Belgium;2001;C;0.8656551327977761;Cropland in use;Mha
BE;Belgium;2001;Csum;0.8656551327977761;Crop area sum;Mha
BE;Belgium;2001;Ctot;0.8657999999999999;FAOSTAT cropland;Mha
BE;Belgium;2001;PG;0.521;Permanent grassland;Mha
BE;Belgium;2001;TG;0.09673000000000001;Temporary grassland;Mha
BE;Belgium;2002;C;0.8525864791154589;Cropland in use;Mha
BE;Belgium;2002;Csum;0.8525864791154589;Crop area sum;Mha
BE;Belgium;2002;Ctot;0.8531;FAOSTAT cropland;Mha
BE;Belgium;2002;PG;0.536;Permanent grassland;Mha
BE;Belgium;2002;TG;0.07704000000000001;Temporary grassland;Mha
BE;Belgium;2003;C;0.8487625618647778;Cropland in use;Mha
BE;Belgium;2003;Csum;0.8487625618647778;Crop area sum;Mha
BE;Belgium;2003;Ctot;0.8562000000000001;FAOSTAT cropland;Mha
BE;Belgium;2003;PG;0.536;Permanent grassland;Mha
BE;Belgium;2003;TG;0.07628;Temporary grassland;Mha
BE;Belgium;2004;C;0.8613;Cropland in use;Mha
BE;Belgium;2004;Csum;0.8692982657260296;Crop area sum;Mha
BE;Belgium;2004;Ctot;0.8613;FAOSTAT cropland;Mha
BE;Belgium;2004;PG;0.53;Permanent grassland;Mha
BE;Belgium;2004;TG;0.07729000000000001;Temporary grassland;Mha
BE;Belgium;2005;C;0.864;Cropland in use;Mha
BE;Belgium;2005;Csum;0.8710186711776169;Crop area sum;Mha
BE;Belgium;2005;Ctot;0.864;FAOSTAT cropland;Mha
BE;Belgium;2005;PG;0.519;Permanent grassland;Mha
BE;Belgium;2005;TG;0.08141;Temporary grassland;Mha
BE;Belgium;2006;C;0.8576119733695948;Cropland in use;Mha
BE;Belgium;2006;Csum;0.8576119733695948;Crop area sum;Mha
BE;Belgium;2006;Ctot;0.863;FAOSTAT cropland;Mha
BE;Belgium;2006;PG;0.517;Permanent grassland;Mha
BE;Belgium;2006;TG;0.08170000000000001;Temporary grassland;Mha
BE;Belgium;2007;C;0.8534826287276767;Cropland in use;Mha
BE;Belgium;2007;Csum;0.8534826287276767;Crop area sum;Mha
BE;Belgium;2007;Ctot;0.8599;FAOSTAT cropland;Mha
BE;Belgium;2007;PG;0.507;Permanent grassland;Mha
BE;Belgium;2007;TG;0.08059999999999999;Temporary grassland;Mha
BE;Belgium;2008;C;0.8653;Cropland in use;Mha
BE;Belgium;2008;Csum;0.8713066790417603;Crop area sum;Mha
BE;Belgium;2008;Ctot;0.8653;FAOSTAT cropland;Mha
BE;Belgium;2008;PG;0.5;Permanent grassland;Mha
BE;Belgium;2008;TG;0.08048000000000001;Temporary grassland;Mha
BE;Belgium;2009;C;0.8616;Cropland in use;Mha
BE;Belgium;2009;Csum;0.8674193303644768;Crop area sum;Mha
BE;Belgium;2009;Ctot;0.8616;FAOSTAT cropland;Mha
BE;Belgium;2009;PG;0.502;Permanent grassland;Mha
BE;Belgium;2009;TG;0.07967;Temporary grassland;Mha
BE;Belgium;2010;C;0.8557;Cropland in use;Mha
BE;Belgium;2010;Csum;0.86148622707487;Crop area sum;Mha
BE;Belgium;2010;Ctot;0.8557;FAOSTAT cropland;Mha
BE;Belgium;2010;PG;0.5;Permanent grassland;Mha
BE;Belgium;2010;TG;0.07934999999999999;Temporary grassland;Mha
BE;Belgium;2011;C;0.8467;Cropland in use;Mha
BE;Belgium;2011;Csum;0.8779100733261473;Crop area sum;Mha
BE;Belgium;2011;Ctot;0.8467;FAOSTAT cropland;Mha
BE;Belgium;2011;PG;0.489;Permanent grassland;Mha
BE;Belgium;2011;TG;0.08034999999999999;Temporary grassland;Mha
BE;Belgium;2012;C;0.825;Cropland in use;Mha
BE;Belgium;2012;Csum;0.8510540030815941;Crop area sum;Mha
BE;Belgium;2012;Ctot;0.825;FAOSTAT cropland;Mha
BE;Belgium;2012;PG;0.507;Permanent grassland;Mha
BE;Belgium;2012;TG;0.0713;Temporary grassland;Mha
BE;Belgium;2013;C;0.8382999999999999;Cropland in use;Mha
BE;Belgium;2013;Csum;0.8613392212671913;Crop area sum;Mha
BE;Belgium;2013;Ctot;0.8382999999999999;FAOSTAT cropland;Mha
BE;Belgium;2013;PG;0.4982;Permanent grassland;Mha
BE;Belgium;2013;TG;0.0707;Temporary grassland;Mha
BE;Belgium;2014;C;0.8392999999999999;Cropland in use;Mha
BE;Belgium;2014;Csum;0.8596396276336757;Crop area sum;Mha
BE;Belgium;2014;Ctot;0.8392999999999999;FAOSTAT cropland;Mha
BE;Belgium;2014;PG;0.492;Permanent grassland;Mha
BE;Belgium;2014;TG;0.06804;Temporary grassland;Mha
BE;Belgium;2015;C;0.8385172685051364;Cropland in use;Mha
BE;Belgium;2015;Csum;0.8385172685051364;Crop area sum;Mha
BE;Belgium;2015;Ctot;0.852;FAOSTAT cropland;Mha
BE;Belgium;2015;PG;0.476;Permanent grassland;Mha
BE;Belgium;2015;TG;0.08089;Temporary grassland;Mha
BE;Belgium;2016;C;0.8704141025693741;Cropland in use;Mha
BE;Belgium;2016;Csum;0.8704141025693741;Crop area sum;Mha
BE;Belgium;2016;Ctot;0.8724;FAOSTAT cropland;Mha
BE;Belgium;2016;PG;0.4784;Permanent grassland;Mha
BE;Belgium;2016;TG;0.09045;Temporary grassland;Mha
BE;Belgium;2017;C;0.859;Cropland in use;Mha
BE;Belgium;2017;Csum;0.8665047822576796;Crop area sum;Mha
BE;Belgium;2017;Ctot;0.859;FAOSTAT cropland;Mha
BE;Belgium;2017;PG;0.468;Permanent grassland;Mha
BE;Belgium;2017;TG;0.09095;Temporary grassland;Mha
BE;Belgium;2018;C;0.8600700000000001;Cropland in use;Mha
BE;Belgium;2018;Csum;0.8600700000000001;Crop area sum;Mha
BE;Belgium;2018;Ctot;0.874;FAOSTAT cropland;Mha
BE;Belgium;2018;PG;0.48;Permanent grassland;Mha
BE;Belgium;2018;TG;0.09315000000000001;Temporary grassland;Mha
BE;Belgium;2019;C;0.86717;Cropland in use;Mha
BE;Belgium;2019;Csum;0.86717;Crop area sum;Mha
BE;Belgium;2019;Ctot;0.874;FAOSTAT cropland;Mha
BE;Belgium;2019;PG;0.48;Permanent grassland;Mha
BE;Belgium;2019;TG;0.09579000000000001;Temporary grassland;Mha
BE_LU;Belgium and Luxembourg;1961;C;0.9360473521153481;Cropland in use;Mha
BE_LU;Belgium and Luxembourg;1961;Csum;0.9360473521153481;Crop area sum;Mha
BE_LU;Belgium and Luxembourg;1961;Ctot;1.044;FAOSTAT cropland;Mha
BE_LU;Belgium and Luxembourg;1961;PG;0.767;Permanent grassland;Mha
BE_LU;Belgium and Luxembourg;1961;TG;0.0562;Temporary grassland;Mha
BE_LU;Belgium and Luxembourg;1962;C;0.9249557795239302;Cropland in use;Mha
BE_LU;Belgium and Luxembourg;1962;Csum;0.9249557795239302;Crop area sum;Mha
BE_LU;Belgium and Luxembourg;1962;Ctot;1.04;FAOSTAT cropland;Mha
BE_LU;Belgium and Luxembourg;1962;PG;0.776;Permanent grassland;Mha
BE_LU;Belgium and Luxembourg;1962;TG;0.0548;Temporary grassland;Mha
BE_LU;Belgium and Luxembourg;1963;C;0.936960216800494;Cropland in use;Mha
BE_LU;Belgium and Luxembourg;1963;Csum;0.936960216800494;Crop area sum;Mha
BE_LU;Belgium and Luxembourg;1963;Ctot;1.036;FAOSTAT cropland;Mha
BE_LU;Belgium and Luxembourg;1963;PG;0.736;Permanent grassland;Mha
BE_LU;Belgium and Luxembourg;1963;TG;0.0919;Temporary grassland;Mha
BE_LU;Belgium and Luxembourg;1964;C;0.9360941388983274;Cropland in use;Mha
BE_LU;Belgium and Luxembourg;1964;Csum;0.9360941388983274;Crop area sum;Mha
BE_LU;Belgium and Luxembourg;1964;Ctot;1.032;FAOSTAT cropland;Mha
BE_LU;Belgium and Luxembourg;1964;PG;0.729;Permanent grassland;Mha
BE_LU;Belgium and Luxembourg;1964;TG;0.08829999999999999;Temporary grassland;Mha
BE_LU;Belgium and Luxembourg;1965;C;0.9085769863848082;Cropland in use;Mha
BE_LU;Belgium and Luxembourg;1965;Csum;0.9085769863848082;Crop area sum;Mha
BE_LU;Belgium and Luxembourg;1965;Ctot;1.028;FAOSTAT cropland;Mha
BE_LU;Belgium and Luxembourg;1965;PG;0.73;Permanent grassland;Mha
BE_LU;Belgium and Luxembourg;1965;TG;0.08600000000000001;Temporary grassland;Mha
BE_LU;Belgium and Luxembourg;1966;C;0.9445422450186118;Cropland in use;Mha
BE_LU;Belgium and Luxembourg;1966;Csum;0.9445422450186118;Crop area sum;Mha
BE_LU;Belgium and Luxembourg;1966;Ctot;1.024;FAOSTAT cropland;Mha
BE_LU;Belgium and Luxembourg;1966;PG;0.731;Permanent grassland;Mha
BE_LU;Belgium and Luxembourg;1966;TG;0.08430000000000001;Temporary grassland;Mha
BE_LU;Belgium and Luxembourg;1967;C;0.9110783673532378;Cropland in use;Mha
BE_LU;Belgium and Luxembourg;1967;Csum;0.9110783673532378;Crop area sum;Mha
BE_LU;Belgium and Luxembourg;1967;Ctot;1.019;FAOSTAT cropland;Mha
BE_LU;Belgium and Luxembourg;1967;PG;0.739;Permanent grassland;Mha
BE_LU;Belgium and Luxembourg;1967;TG;0.0774;Temporary grassland;Mha
BE_LU;Belgium and Luxembourg;1968;C;0.9046780694368507;Cropland in use;Mha
BE_LU;Belgium and Luxembourg;1968;Csum;0.9046780694368507;Crop area sum;Mha
BE_LU;Belgium and Luxembourg;1968;Ctot;1.016;FAOSTAT cropland;Mha
BE_LU;Belgium and Luxembourg;1968;PG;0.736;Permanent grassland;Mha
BE_LU;Belgium and Luxembourg;1968;TG;0.0788;Temporary grassland;Mha
BE_LU;Belgium and Luxembourg;1969;C;0.8833336957948107;Cropland in use;Mha
BE_LU;Belgium and Luxembourg;1969;Csum;0.8833336957948107;Crop area sum;Mha
BE_LU;Belgium and Luxembourg;1969;Ctot;1.014;FAOSTAT cropland;Mha
BE_LU;Belgium and Luxembourg;1969;PG;0.749;Permanent grassland;Mha
BE_LU;Belgium and Luxembourg;1969;TG;0.0634;Temporary grassland;Mha
BE_LU;Belgium and Luxembourg;1970;C;0.9311509572192512;Cropland in use;Mha
BE_LU;Belgium and Luxembourg;1970;Csum;0.9311509572192512;Crop area sum;Mha
BE_LU;Belgium and Luxembourg;1970;Ctot;1.012;FAOSTAT cropland;Mha
BE_LU;Belgium and Luxembourg;1970;PG;0.751;Permanent grassland;Mha
BE_LU;Belgium and Luxembourg;1970;TG;0.07490000000000001;Temporary grassland;Mha
BE_LU;Belgium and Luxembourg;1971;C;0.9200449265024186;Cropland in use;Mha
BE_LU;Belgium and Luxembourg;1971;Csum;0.9200449265024186;Crop area sum;Mha
BE_LU;Belgium and Luxembourg;1971;Ctot;1.01;FAOSTAT cropland;Mha
BE_LU;Belgium and Luxembourg;1971;PG;0.746;Permanent grassland;Mha
BE_LU;Belgium and Luxembourg;1971;TG;0.0622;Temporary grassland;Mha
BE_LU;Belgium and Luxembourg;1972;C;0.9135305387071188;Cropland in use;Mha
BE_LU;Belgium and Luxembourg;1972;Csum;0.9135305387071188;Crop area sum;Mha
BE_LU;Belgium and Luxembourg;1972;Ctot;1.008;FAOSTAT cropland;Mha
BE_LU;Belgium and Luxembourg;1972;PG;0.74;Permanent grassland;Mha
BE_LU;Belgium and Luxembourg;1972;TG;0.053700000000000005;Temporary grassland;Mha
BE_LU;Belgium and Luxembourg;1973;C;0.9020892605581605;Cropland in use;Mha
BE_LU;Belgium and Luxembourg;1973;Csum;0.9020892605581605;Crop area sum;Mha
BE_LU;Belgium and Luxembourg;1973;Ctot;1.005;FAOSTAT cropland;Mha
BE_LU;Belgium and Luxembourg;1973;PG;0.758;Permanent grassland;Mha
BE_LU;Belgium and Luxembourg;1973;TG;0.0487;Temporary grassland;Mha
BE_LU;Belgium and Luxembourg;1974;C;0.8862524751153429;Cropland in use;Mha
BE_LU;Belgium and Luxembourg;1974;Csum;0.8862524751153429;Crop area sum;Mha
BE_LU;Belgium and Luxembourg;1974;Ctot;1.002;FAOSTAT cropland;Mha
BE_LU;Belgium and Luxembourg;1974;PG;0.799;Permanent grassland;Mha
BE_LU;Belgium and Luxembourg;1974;TG;0.0458;Temporary grassland;Mha
BE_LU;Belgium and Luxembourg;1975;C;0.8762694735728614;Cropland in use;Mha
BE_LU;Belgium and Luxembourg;1975;Csum;0.8762694735728614;Crop area sum;Mha
BE_LU;Belgium and Luxembourg;1975;Ctot;0.999;FAOSTAT cropland;Mha
BE_LU;Belgium and Luxembourg;1975;PG;0.792;Permanent grassland;Mha
BE_LU;Belgium and Luxembourg;1975;TG;0.044500000000000005;Temporary grassland;Mha
