Domain Code;Domain;Area Code (M49);Area;Code;Element Code;Element;Item Code;Item;Year Code;Year;Unit;Value;Flag;Flag Description;Note
RFN;Fertilizers by Nutrient;724;Spain;ES;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2012;2012;t;843410;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;724;Spain;ES;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2013;2013;t;961507;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;724;Spain;ES;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2014;2014;t;1101895;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;724;Spain;ES;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2015;2015;t;1068103;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;724;Spain;ES;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2016;2016;t;982155;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;724;Spain;ES;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2017;2017;t;1079321;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;724;Spain;ES;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2018;2018;t;1033494;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;724;Spain;ES;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2019;2019;t;1011251;A;Official figure;Data sourced from Eurostat
RFN;Fertilizers by Nutrient;724;Spain;ES;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2020;2020;t;1059299;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;724;Spain;ES;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2021;2021;t;1029792.29;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;724;Spain;ES;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2022;2022;t;744072.38;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;752;Sweden;SE;5157;Agricultural Use;3102;Nutrient nitrogen N (total);1990;1990;t;211716;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;752;Sweden;SE;5157;Agricultural Use;3102;Nutrient nitrogen N (total);1991;1991;t;185000;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;752;Sweden;SE;5157;Agricultural Use;3102;Nutrient nitrogen N (total);1992;1992;t;206802;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;752;Sweden;SE;5157;Agricultural Use;3102;Nutrient nitrogen N (total);1993;1993;t;226250;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;752;Sweden;SE;5157;Agricultural Use;3102;Nutrient nitrogen N (total);1994;1994;t;215999;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;752;Sweden;SE;5157;Agricultural Use;3102;Nutrient nitrogen N (total);1995;1995;t;193067;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;752;Sweden;SE;5157;Agricultural Use;3102;Nutrient nitrogen N (total);1996;1996;t;207764;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;752;Sweden;SE;5157;Agricultural Use;3102;Nutrient nitrogen N (total);1997;1997;t;206997;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;752;Sweden;SE;5157;Agricultural Use;3102;Nutrient nitrogen N (total);1998;1998;t;196000;X;Figure from international organizations;Data sourced from another international organization
RFN;Fertilizers by Nutrient;752;Sweden;SE;5157;Agricultural Use;3102;Nutrient nitrogen N (total);1999;1999;t;197000;X;Figure from international organizations;Data sourced from another international organization
RFN;Fertilizers by Nutrient;752;Sweden;SE;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2000;2000;t;196716;X;Figure from international organizations;Data sourced from another international organization
RFN;Fertilizers by Nutrient;752;Sweden;SE;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2001;2001;t;187029;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;752;Sweden;SE;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2002;2002;t;184800;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;752;Sweden;SE;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2003;2003;t;180100;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;752;Sweden;SE;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2004;2004;t;176800;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;752;Sweden;SE;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2005;2005;t;161500;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;752;Sweden;SE;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2006;2006;t;160300;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;752;Sweden;SE;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2007;2007;t;167100;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;752;Sweden;SE;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2008;2008;t;186500;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;752;Sweden;SE;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2009;2009;t;142400;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;752;Sweden;SE;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2010;2010;t;167194;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;752;Sweden;SE;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2011;2011;t;171444;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;752;Sweden;SE;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2012;2012;t;148097;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;752;Sweden;SE;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2013;2013;t;161052;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;752;Sweden;SE;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2014;2014;t;181090;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;752;Sweden;SE;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2015;2015;t;190228;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;752;Sweden;SE;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2016;2016;t;186042.81;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;752;Sweden;SE;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2017;2017;t;198459.65;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;752;Sweden;SE;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2018;2018;t;184187;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;752;Sweden;SE;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2019;2019;t;182664;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;752;Sweden;SE;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2020;2020;t;215171;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;752;Sweden;SE;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2021;2021;t;195000;A;Official figure;Data sourced from Eurostat
RFN;Fertilizers by Nutrient;752;Sweden;SE;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2022;2022;t;184900;A;Official figure;Data sourced from Eurostat
RFN;Fertilizers by Nutrient;756;Switzerland;CH;5157;Agricultural Use;3102;Nutrient nitrogen N (total);1990;1990;t;63400;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;756;Switzerland;CH;5157;Agricultural Use;3102;Nutrient nitrogen N (total);1991;1991;t;63000;X;Figure from international organizations;Data sourced from another international organization
RFN;Fertilizers by Nutrient;756;Switzerland;CH;5157;Agricultural Use;3102;Nutrient nitrogen N (total);1992;1992;t;64000;X;Figure from international organizations;Data sourced from another international organization
RFN;Fertilizers by Nutrient;756;Switzerland;CH;5157;Agricultural Use;3102;Nutrient nitrogen N (total);1993;1993;t;63000;X;Figure from international organizations;Data sourced from another international organization
RFN;Fertilizers by Nutrient;756;Switzerland;CH;5157;Agricultural Use;3102;Nutrient nitrogen N (total);1994;1994;t;63000;X;Figure from international organizations;Data sourced from another international organization
RFN;Fertilizers by Nutrient;756;Switzerland;CH;5157;Agricultural Use;3102;Nutrient nitrogen N (total);1995;1995;t;65000;X;Figure from international organizations;Data sourced from another international organization
RFN;Fertilizers by Nutrient;756;Switzerland;CH;5157;Agricultural Use;3102;Nutrient nitrogen N (total);1996;1996;t;62000;X;Figure from international organizations;Data sourced from another international organization
RFN;Fertilizers by Nutrient;756;Switzerland;CH;5157;Agricultural Use;3102;Nutrient nitrogen N (total);1997;1997;t;60000;X;Figure from international organizations;Data sourced from another international organization
RFN;Fertilizers by Nutrient;756;Switzerland;CH;5157;Agricultural Use;3102;Nutrient nitrogen N (total);1998;1998;t;59000;X;Figure from international organizations;Data sourced from another international organization
RFN;Fertilizers by Nutrient;756;Switzerland;CH;5157;Agricultural Use;3102;Nutrient nitrogen N (total);1999;1999;t;53000;X;Figure from international organizations;Data sourced from another international organization
RFN;Fertilizers by Nutrient;756;Switzerland;CH;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2000;2000;t;48371;X;Figure from international organizations;Data sourced from another international organization
RFN;Fertilizers by Nutrient;756;Switzerland;CH;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2001;2001;t;55359;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;756;Switzerland;CH;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2002;2002;t;40542;I;Imputed value;
RFN;Fertilizers by Nutrient;756;Switzerland;CH;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2003;2003;t;43182;I;Imputed value;
RFN;Fertilizers by Nutrient;756;Switzerland;CH;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2004;2004;t;45864;I;Imputed value;
RFN;Fertilizers by Nutrient;756;Switzerland;CH;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2005;2005;t;53275;I;Imputed value;
RFN;Fertilizers by Nutrient;756;Switzerland;CH;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2006;2006;t;53171;I;Imputed value;
RFN;Fertilizers by Nutrient;756;Switzerland;CH;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2007;2007;t;48587;I;Imputed value;
RFN;Fertilizers by Nutrient;756;Switzerland;CH;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2008;2008;t;52896;I;Imputed value;
RFN;Fertilizers by Nutrient;756;Switzerland;CH;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2009;2009;t;51055;I;Imputed value;
RFN;Fertilizers by Nutrient;756;Switzerland;CH;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2010;2010;t;50829;I;Imputed value;
RFN;Fertilizers by Nutrient;756;Switzerland;CH;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2011;2011;t;46548;I;Imputed value;
RFN;Fertilizers by Nutrient;756;Switzerland;CH;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2012;2012;t;39348.52;E;Estimated value;
RFN;Fertilizers by Nutrient;756;Switzerland;CH;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2013;2013;t;48830.35;E;Estimated value;
RFN;Fertilizers by Nutrient;756;Switzerland;CH;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2014;2014;t;49155.33;E;Estimated value;
RFN;Fertilizers by Nutrient;756;Switzerland;CH;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2015;2015;t;49731.16;E;Estimated value;
RFN;Fertilizers by Nutrient;756;Switzerland;CH;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2016;2016;t;52560.98;E;Estimated value;
RFN;Fertilizers by Nutrient;756;Switzerland;CH;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2017;2017;t;48560.43;E;Estimated value;
RFN;Fertilizers by Nutrient;756;Switzerland;CH;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2018;2018;t;44549.56;E;Estimated value;
RFN;Fertilizers by Nutrient;756;Switzerland;CH;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2019;2019;t;38148.05;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;756;Switzerland;CH;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2020;2020;t;43129.04;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;756;Switzerland;CH;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2021;2021;t;43559.22;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;804;Ukraine;UA;5157;Agricultural Use;3102;Nutrient nitrogen N (total);1992;1992;t;1338000;X;Figure from international organizations;Data sourced from another international organization
RFN;Fertilizers by Nutrient;804;Ukraine;UA;5157;Agricultural Use;3102;Nutrient nitrogen N (total);1993;1993;t;841000;X;Figure from international organizations;Data sourced from another international organization
RFN;Fertilizers by Nutrient;804;Ukraine;UA;5157;Agricultural Use;3102;Nutrient nitrogen N (total);1994;1994;t;774000;X;Figure from international organizations;Data sourced from another international organization
RFN;Fertilizers by Nutrient;804;Ukraine;UA;5157;Agricultural Use;3102;Nutrient nitrogen N (total);1995;1995;t;625000;X;Figure from international organizations;Data sourced from another international organization
RFN;Fertilizers by Nutrient;804;Ukraine;UA;5157;Agricultural Use;3102;Nutrient nitrogen N (total);1996;1996;t;373000;X;Figure from international organizations;Data sourced from another international organization
RFN;Fertilizers by Nutrient;804;Ukraine;UA;5157;Agricultural Use;3102;Nutrient nitrogen N (total);1997;1997;t;413000;X;Figure from international organizations;Data sourced from another international organization
RFN;Fertilizers by Nutrient;804;Ukraine;UA;5157;Agricultural Use;3102;Nutrient nitrogen N (total);1998;1998;t;406000;X;Figure from international organizations;Data sourced from another international organization
RFN;Fertilizers by Nutrient;804;Ukraine;UA;5157;Agricultural Use;3102;Nutrient nitrogen N (total);1999;1999;t;327000;X;Figure from international organizations;Data sourced from another international organization
RFN;Fertilizers by Nutrient;804;Ukraine;UA;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2000;2000;t;350000;X;Figure from international organizations;Data sourced from another international organization
RFN;Fertilizers by Nutrient;804;Ukraine;UA;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2001;2001;t;380000;X;Figure from international organizations;Data sourced from another international organization
RFN;Fertilizers by Nutrient;804;Ukraine;UA;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2002;2002;t;443492;I;Imputed value;
RFN;Fertilizers by Nutrient;804;Ukraine;UA;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2003;2003;t;359617;I;Imputed value;
RFN;Fertilizers by Nutrient;804;Ukraine;UA;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2004;2004;t;345280;I;Imputed value;
RFN;Fertilizers by Nutrient;804;Ukraine;UA;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2005;2005;t;376880;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;804;Ukraine;UA;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2006;2006;t;466820;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;804;Ukraine;UA;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2007;2007;t;578160;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;804;Ukraine;UA;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2008;2008;t;735780;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;804;Ukraine;UA;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2009;2009;t;634910;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;804;Ukraine;UA;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2010;2010;t;774610;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;804;Ukraine;UA;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2011;2011;t;898880;A;Official figure;Official data from questionnaire
