,region,crop,year,value,label,unit,confidence
24764,FRH0,Barley,2004,6.5702560000000005,harvested quantity,Gg N,unprocessed
24765,FRH0,Barley,2005,7.233072000000001,harvested quantity,Gg N,unprocessed
24766,FRH0,Barley,2006,8.066256000000001,harvested quantity,Gg N,unprocessed
24767,FRH0,Barley,2007,6.436496,harvested quantity,Gg N,unprocessed
24768,FRH0,Barley,2008,8.436032,harvested quantity,Gg N,unprocessed
24769,FRH0,Barley,2009,9.752160000000002,harvested quantity,Gg N,unprocessed
24770,FRH0,Barley,2010,8.531776,harvested quantity,Gg N,unprocessed
24771,FRH0,Barley,2011,7.782368000000001,harvested quantity,Gg N,unprocessed
24772,FRH0,Barley,2012,7.641392000000001,harvested quantity,Gg N,unprocessed
24773,FRH0,Barley,2013,9.065056,harvested quantity,Gg N,unprocessed
24774,FRH0,Barley,2014,9.909152,harvested quantity,Gg N,unprocessed
24775,FRH0,Barley,2015,13.360688000000001,harvested quantity,Gg N,unprocessed
24776,FRH0,Barley,2016,13.422464,harvested quantity,Gg N,unprocessed
24777,FRH0,Barley,2017,12.943392,harvested quantity,Gg N,unprocessed
24778,FRH0,Barley,2018,10.903728000000001,harvested quantity,Gg N,unprocessed
24779,FRH0,Barley,2019,11.873312,harvested quantity,Gg N,unprocessed
24780,FRH0,Fodder crops,1990,62.637014431340084,harvested quantity,Gg N,corrected (e)
24781,FRH0,Fodder crops,1991,59.21735753722248,harvested quantity,Gg N,corrected (e)
24782,FRH0,Fodder crops,1992,54.91668140172252,harvested quantity,Gg N,corrected (e)
24783,FRH0,Fodder crops,1993,53.26363939028923,harvested quantity,Gg N,corrected (e)
24784,FRH0,Fodder crops,1994,52.944061944261335,harvested quantity,Gg N,corrected (e)
24785,FRH0,Fodder crops,1995,55.37155045350065,harvested quantity,Gg N,corrected (e)
24786,FRH0,Fodder crops,1996,55.565047505746996,harvested quantity,Gg N,corrected (e)
24787,FRH0,Fodder crops,1997,52.86574092018783,harvested quantity,Gg N,corrected (e)
24788,FRH0,Fodder crops,1998,52.16202591533277,harvested quantity,Gg N,corrected (e)
24789,FRH0,Fodder crops,1999,50.379038801152795,harvested quantity,Gg N,corrected (e)
24790,FRH0,Fodder crops,2000,50.64765936049525,harvested quantity,Gg N,corrected (e)
24791,FRH0,Fodder crops,2001,53.445858474200556,harvested quantity,Gg N,corrected (e)
24792,FRH0,Fodder crops,2002,51.685231819781656,harvested quantity,Gg N,corrected (e)
24793,FRH0,Fodder crops,2003,57.78941310807617,harvested quantity,Gg N,corrected (e)
24794,FRH0,Fodder crops,2004,51.25040686601752,harvested quantity,Gg N,corrected (e)
24795,FRH0,Fodder crops,2005,51.01152867932305,harvested quantity,Gg N,corrected (e)
24796,FRH0,Fodder crops,2006,54.83432405269099,harvested quantity,Gg N,corrected (e)
24797,FRH0,Fodder crops,2007,50.450162706639006,harvested quantity,Gg N,corrected (e)
24798,FRH0,Fodder crops,2008,51.32926969554929,harvested quantity,Gg N,corrected (e)
24799,FRH0,Fodder crops,2009,52.518590478572634,harvested quantity,Gg N,corrected (e)
24800,FRH0,Fodder crops,2010,56.394911127303125,harvested quantity,Gg N,corrected (e)
24801,FRH0,Fodder crops,2011,47.54456953660395,harvested quantity,Gg N,corrected (e)
24802,FRH0,Fodder crops,2012,46.64179440442636,harvested quantity,Gg N,corrected (e)
24803,FRH0,Fodder crops,2013,54.82557184911772,harvested quantity,Gg N,corrected (e)
24804,FRH0,Fodder crops,2014,52.41441295386366,harvested quantity,Gg N,corrected (e)
24805,FRH0,Fodder crops,2015,55.0585783286969,harvested quantity,Gg N,corrected (e)
24806,FRH0,Fodder crops,2016,54.21763930746903,harvested quantity,Gg N,corrected (e)
24807,FRH0,Fodder crops,2017,54.15041849559663,harvested quantity,Gg N,corrected (e)
24808,FRH0,Fodder crops,2018,55.05182067936911,harvested quantity,Gg N,corrected (e)
24809,FRH0,Fodder crops,2019,56.41471515966066,harvested quantity,Gg N,corrected (e)
24810,FRH0,Forage legumes,1990,1.6579162709769397,harvested quantity,Gg N,corrected (e)
24811,FRH0,Forage legumes,1991,1.642538434660735,harvested quantity,Gg N,corrected (e)
24812,FRH0,Forage legumes,1992,1.5862730775300995,harvested quantity,Gg N,corrected (e)
24813,FRH0,Forage legumes,1993,1.5756541874129113,harvested quantity,Gg N,corrected (e)
24814,FRH0,Forage legumes,1994,1.4950466183185098,harvested quantity,Gg N,corrected (e)
24815,FRH0,Forage legumes,1995,1.4186859958441027,harvested quantity,Gg N,corrected (e)
24816,FRH0,Forage legumes,1996,1.3443948386074382,harvested quantity,Gg N,corrected (e)
24817,FRH0,Forage legumes,1997,1.2972998151056492,harvested quantity,Gg N,corrected (e)
24818,FRH0,Forage legumes,1998,1.262658647684493,harvested quantity,Gg N,corrected (e)
24819,FRH0,Forage legumes,1999,1.225075191930717,harvested quantity,Gg N,corrected (e)
24820,FRH0,Forage legumes,2000,1.24995631420214,harvested quantity,Gg N,corrected (e)
24821,FRH0,Forage legumes,2001,1.2371095080195245,harvested quantity,Gg N,corrected (e)
24822,FRH0,Forage legumes,2002,1.2350393917535223,harvested quantity,Gg N,corrected (e)
24823,FRH0,Forage legumes,2003,1.2208948056671267,harvested quantity,Gg N,corrected (e)
24824,FRH0,Forage legumes,2004,1.2292511714125016,harvested quantity,Gg N,corrected (e)
24825,FRH0,Forage legumes,2005,1.2176403257512054,harvested quantity,Gg N,corrected (e)
24826,FRH0,Forage legumes,2006,1.2152896952513186,harvested quantity,Gg N,corrected (e)
24827,FRH0,Forage legumes,2007,1.1467869353672373,harvested quantity,Gg N,corrected (e)
24828,FRH0,Forage legumes,2008,1.0775087102633272,harvested quantity,Gg N,corrected (e)
24829,FRH0,Forage legumes,2009,1.0074550199395875,harvested quantity,Gg N,corrected (e)
24830,FRH0,Forage legumes,2010,0.9366258643960187,harvested quantity,Gg N,corrected (e)
24831,FRH0,Forage legumes,2011,0.8663536570764334,harvested quantity,Gg N,corrected (e)
24832,FRH0,Forage legumes,2012,0.8148260137672184,harvested quantity,Gg N,corrected (e)
24833,FRH0,Forage legumes,2013,0.7651713975868855,harvested quantity,Gg N,corrected (e)
24834,FRH0,Forage legumes,2014,0.7726236906638086,harvested quantity,Gg N,corrected (e)
24835,FRH0,Forage legumes,2015,0.7804882606968805,harvested quantity,Gg N,corrected (e)
24836,FRH0,Forage legumes,2016,1.07425286232445,harvested quantity,Gg N,corrected (e)
24837,FRH0,Forage legumes,2017,1.291754734636927,harvested quantity,Gg N,corrected (e)
24838,FRH0,Forage legumes,2018,1.4764626379579497,harvested quantity,Gg N,corrected (e)
24839,FRH0,Forage legumes,2019,1.662151634522534,harvested quantity,Gg N,corrected (e)
24840,FRH0,Grain maize,1990,10.186117610283834,harvested quantity,Gg N,filled (b)
24841,FRH0,Grain maize,1991,12.40784760324474,harvested quantity,Gg N,filled (b)
24842,FRH0,Grain maize,1992,15.32381507774127,harvested quantity,Gg N,filled (b)
24843,FRH0,Grain maize,1993,13.48980375174943,harvested quantity,Gg N,filled (b)
24844,FRH0,Grain maize,1994,13.208792744220315,harvested quantity,Gg N,filled (b)
24845,FRH0,Grain maize,1995,13.752959294352339,harvested quantity,Gg N,filled (b)
24846,FRH0,Grain maize,1996,15.08064065065102,harvested quantity,Gg N,filled (b)
24847,FRH0,Grain maize,1997,16.033782373616646,harvested quantity,Gg N,filled (b)
24848,FRH0,Grain maize,1998,16.287585053639155,harvested quantity,Gg N,filled (b)
24849,FRH0,Grain maize,1999,16.160896278686547,harvested quantity,Gg N,filled (b)
24850,FRH0,Grain maize,2000,18.827108482057255,harvested quantity,Gg N,filled (a)
24851,FRH0,Grain maize,2001,19.306760266733097,harvested quantity,Gg N,filled (a)
24852,FRH0,Grain maize,2002,19.322516771374115,harvested quantity,Gg N,filled (a)
24853,FRH0,Grain maize,2003,14.156880506459297,harvested quantity,Gg N,filled (a)
24854,FRH0,Grain maize,2004,19.242711561830056,harvested quantity,Gg N,filled (a)
24855,FRH0,Grain maize,2005,16.08773609782701,harvested quantity,Gg N,filled (a)
24856,FRH0,Grain maize,2006,15.166271923016998,harvested quantity,Gg N,filled (a)
24857,FRH0,Grain maize,2007,16.103032000000002,harvested quantity,Gg N,unprocessed
24858,FRH0,Grain maize,2008,17.523016,harvested quantity,Gg N,unprocessed
24859,FRH0,Grain maize,2009,19.934344,harvested quantity,Gg N,unprocessed
24860,FRH0,Grain maize,2010,15.881264,harvested quantity,Gg N,unprocessed
24861,FRH0,Grain maize,2011,18.073712,harvested quantity,Gg N,unprocessed
24862,FRH0,Grain maize,2012,15.523456,harvested quantity,Gg N,unprocessed
24863,FRH0,Grain maize,2013,15.8574,harvested quantity,Gg N,unprocessed
24864,FRH0,Grain maize,2014,19.839648,harvested quantity,Gg N,unprocessed
24865,FRH0,Grain maize,2015,17.253671999999998,harvested quantity,Gg N,unprocessed
24866,FRH0,Grain maize,2016,14.6718,harvested quantity,Gg N,unprocessed
24867,FRH0,Grain maize,2017,16.949064,harvested quantity,Gg N,unprocessed
24868,FRH0,Grain maize,2018,17.159280000000003,harvested quantity,Gg N,unprocessed
24869,FRH0,Grain maize,2019,18.237264,harvested quantity,Gg N,unprocessed
24870,FRH0,Grapes,1990,,harvested quantity,Gg N,
24871,FRH0,Grapes,1991,,harvested quantity,Gg N,
24872,FRH0,Grapes,1992,,harvested quantity,Gg N,
24873,FRH0,Grapes,1993,,harvested quantity,Gg N,
24874,FRH0,Grapes,1994,,harvested quantity,Gg N,
24875,FRH0,Grapes,1995,,harvested quantity,Gg N,
24876,FRH0,Grapes,1996,,harvested quantity,Gg N,
24877,FRH0,Grapes,1997,,harvested quantity,Gg N,
24878,FRH0,Grapes,1998,,harvested quantity,Gg N,
24879,FRH0,Grapes,1999,,harvested quantity,Gg N,
24880,FRH0,Grapes,2000,,harvested quantity,Gg N,
24881,FRH0,Grapes,2001,,harvested quantity,Gg N,
24882,FRH0,Grapes,2002,,harvested quantity,Gg N,
24883,FRH0,Grapes,2003,,harvested quantity,Gg N,
24884,FRH0,Grapes,2004,,harvested quantity,Gg N,
24885,FRH0,Grapes,2005,,harvested quantity,Gg N,
24886,FRH0,Grapes,2006,,harvested quantity,Gg N,
24887,FRH0,Grapes,2007,,harvested quantity,Gg N,
24888,FRH0,Grapes,2008,,harvested quantity,Gg N,
24889,FRH0,Grapes,2009,,harvested quantity,Gg N,
24890,FRH0,Grapes,2010,,harvested quantity,Gg N,
24891,FRH0,Grapes,2011,,harvested quantity,Gg N,
24892,FRH0,Grapes,2012,,harvested quantity,Gg N,
24893,FRH0,Grapes,2013,,harvested quantity,Gg N,
24894,FRH0,Grapes,2014,,harvested quantity,Gg N,
24895,FRH0,Grapes,2015,,harvested quantity,Gg N,
24896,FRH0,Grapes,2016,,harvested quantity,Gg N,
24897,FRH0,Grapes,2017,,harvested quantity,Gg N,
24898,FRH0,Grapes,2018,,harvested quantity,Gg N,
24899,FRH0,Grapes,2019,,harvested quantity,Gg N,
24900,FRH0,Oilseeds,1990,2.4873334739241177,harvested quantity,Gg N,filled (a)
24901,FRH0,Oilseeds,1991,2.008609945736385,harvested quantity,Gg N,filled (a)
24902,FRH0,Oilseeds,1992,1.397575693386738,harvested quantity,Gg N,filled (a)
24903,FRH0,Oilseeds,1993,0.7214288256728237,harvested quantity,Gg N,filled (a)
24904,FRH0,Oilseeds,1994,1.2775914139864717,harvested quantity,Gg N,filled (a)
24905,FRH0,Oilseeds,1995,1.648943376876641,harvested quantity,Gg N,filled (a)
24906,FRH0,Oilseeds,1996,1.5783911683706273,harvested quantity,Gg N,filled (a)
24907,FRH0,Oilseeds,1997,1.754503631215214,harvested quantity,Gg N,filled (a)
24908,FRH0,Oilseeds,1998,1.7939900309885684,harvested quantity,Gg N,filled (a)
24909,FRH0,Oilseeds,1999,3.390203512047195,harvested quantity,Gg N,filled (a)
24910,FRH0,Oilseeds,2000,2.0308330706326467,harvested quantity,Gg N,filled (a)
24911,FRH0,Oilseeds,2001,1.827438761737296,harvested quantity,Gg N,filled (a)
24912,FRH0,Oilseeds,2002,2.206124451992782,harvested quantity,Gg N,filled (a)
24913,FRH0,Oilseeds,2003,2.360958548300771,harvested quantity,Gg N,filled (a)
24914,FRH0,Oilseeds,2004,2.4480892693622422,harvested quantity,Gg N,filled (a)
24915,FRH0,Oilseeds,2005,3.133391649647454,harvested quantity,Gg N,filled (a)
24916,FRH0,Oilseeds,2006,4.353749707454254,harvested quantity,Gg N,filled (a)
24917,FRH0,Oilseeds,2007,3.8765035915168737,harvested quantity,Gg N,filled (a)
24918,FRH0,Oilseeds,2008,3.2710231497908904,harvested quantity,Gg N,filled (a)
24919,FRH0,Oilseeds,2009,3.3601858663268085,harvested quantity,Gg N,filled (a)
24920,FRH0,Oilseeds,2010,3.7950675024193044,harvested quantity,Gg N,filled (a)
24921,FRH0,Oilseeds,2011,4.506941938741259,harvested quantity,Gg N,filled (c)
24922,FRH0,Oilseeds,2012,4.386187877482517,harvested quantity,Gg N,filled (c)
24923,FRH0,Oilseeds,2013,4.638677416223777,harvested quantity,Gg N,filled (c)
24924,FRH0,Oilseeds,2014,4.218643954965035,harvested quantity,Gg N,filled (c)
24925,FRH0,Oilseeds,2015,4.205399293706294,harvested quantity,Gg N,filled (a)
24926,FRH0,Oilseeds,2016,4.59505507972028,harvested quantity,Gg N,filled (a)
24927,FRH0,Oilseeds,2017,6.237252616783216,harvested quantity,Gg N,filled (a)
24928,FRH0,Oilseeds,2018,5.761826611188811,harvested quantity,Gg N,filled (a)
24929,FRH0,Oilseeds,2019,5.898791537062937,harvested quantity,Gg N,filled (a)
24930,FRH0,Olives,1990,,harvested quantity,Gg N,
24931,FRH0,Olives,1991,,harvested quantity,Gg N,
24932,FRH0,Olives,1992,,harvested quantity,Gg N,
24933,FRH0,Olives,1993,,harvested quantity,Gg N,
24934,FRH0,Olives,1994,,harvested quantity,Gg N,
24935,FRH0,Olives,1995,,harvested quantity,Gg N,
24936,FRH0,Olives,1996,,harvested quantity,Gg N,
24937,FRH0,Olives,1997,,harvested quantity,Gg N,
24938,FRH0,Olives,1998,,harvested quantity,Gg N,
24939,FRH0,Olives,1999,,harvested quantity,Gg N,
24940,FRH0,Olives,2000,,harvested quantity,Gg N,
24941,FRH0,Olives,2001,,harvested quantity,Gg N,
24942,FRH0,Olives,2002,,harvested quantity,Gg N,
24943,FRH0,Olives,2003,,harvested quantity,Gg N,
24944,FRH0,Olives,2004,,harvested quantity,Gg N,
24945,FRH0,Olives,2005,,harvested quantity,Gg N,
24946,FRH0,Olives,2006,,harvested quantity,Gg N,
24947,FRH0,Olives,2007,,harvested quantity,Gg N,
24948,FRH0,Olives,2008,,harvested quantity,Gg N,
24949,FRH0,Olives,2009,,harvested quantity,Gg N,
24950,FRH0,Olives,2010,,harvested quantity,Gg N,
24951,FRH0,Olives,2011,,harvested quantity,Gg N,
24952,FRH0,Olives,2012,,harvested quantity,Gg N,
24953,FRH0,Olives,2013,,harvested quantity,Gg N,
24954,FRH0,Olives,2014,,harvested quantity,Gg N,
24955,FRH0,Olives,2015,,harvested quantity,Gg N,
24956,FRH0,Olives,2016,,harvested quantity,Gg N,
24957,FRH0,Olives,2017,,harvested quantity,Gg N,
24958,FRH0,Olives,2018,,harvested quantity,Gg N,
24959,FRH0,Olives,2019,,harvested quantity,Gg N,
24960,FRH0,Other cereals,1990,5.461498552920306,harvested quantity,Gg N,filled (a)
24961,FRH0,Other cereals,1991,5.383115036177764,harvested quantity,Gg N,filled (a)
24962,FRH0,Other cereals,1992,5.526043016802792,harvested quantity,Gg N,filled (a)
24963,FRH0,Other cereals,1993,5.381439338130125,harvested quantity,Gg N,filled (a)
24964,FRH0,Other cereals,1994,5.249405187502301,harvested quantity,Gg N,filled (a)
24965,FRH0,Other cereals,1995,5.0165758276264665,harvested quantity,Gg N,filled (a)
24966,FRH0,Other cereals,1996,5.7224284368199365,harvested quantity,Gg N,filled (a)
24967,FRH0,Other cereals,1997,5.501102091779302,harvested quantity,Gg N,filled (a)
24968,FRH0,Other cereals,1998,6.318038937338112,harvested quantity,Gg N,filled (a)
24969,FRH0,Other cereals,1999,5.737326300123152,harvested quantity,Gg N,filled (a)
24970,FRH0,Other cereals,2000,5.677228688469865,harvested quantity,Gg N,filled (a)
24971,FRH0,Other cereals,2001,5.347594630425823,harvested quantity,Gg N,filled (a)
24972,FRH0,Other cereals,2002,7.529133831913521,harvested quantity,Gg N,filled (a)
24973,FRH0,Other cereals,2003,6.131673189624567,harvested quantity,Gg N,filled (a)
24974,FRH0,Other cereals,2004,7.996679459814098,harvested quantity,Gg N,filled (a)
24975,FRH0,Other cereals,2005,7.4507365034323865,harvested quantity,Gg N,filled (a)
24976,FRH0,Other cereals,2006,6.992517901160856,harvested quantity,Gg N,filled (a)
24977,FRH0,Other cereals,2007,5.7550101333111,harvested quantity,Gg N,unprocessed
24978,FRH0,Other cereals,2008,8.260164799974799,harvested quantity,Gg N,unprocessed
24979,FRH0,Other cereals,2009,8.9383327999677,harvested quantity,Gg N,unprocessed
24980,FRH0,Other cereals,2010,8.0283434666287,harvested quantity,Gg N,unprocessed
24981,FRH0,Other cereals,2011,8.790927264042981,harvested quantity,Gg N,filled (a)
24982,FRH0,Other cereals,2012,9.3514357333019,harvested quantity,Gg N,unprocessed
24983,FRH0,Other cereals,2013,8.848734399967,harvested quantity,Gg N,unprocessed
24984,FRH0,Other cereals,2014,7.94020687972067,harvested quantity,Gg N,filled (a)
24985,FRH0,Other cereals,2015,6.571333889993216,harvested quantity,Gg N,filled (a)
24986,FRH0,Other cereals,2016,4.960255153524657,harvested quantity,Gg N,filled (a)
24987,FRH0,Other cereals,2017,6.071783438381042,harvested quantity,Gg N,filled (a)
24988,FRH0,Other cereals,2018,5.281741063797659,harvested quantity,Gg N,filled (a)
24989,FRH0,Other cereals,2019,6.228254212143224,harvested quantity,Gg N,filled (a)
24990,FRH0,Other permanent crops,1990,0.04825949530751403,harvested quantity,Gg N,filled (a)
24991,FRH0,Other permanent crops,1991,0.03534749923716846,harvested quantity,Gg N,filled (a)
24992,FRH0,Other permanent crops,1992,0.058323042834201616,harvested quantity,Gg N,filled (a)
24993,FRH0,Other permanent crops,1993,0.046029181275885914,harvested quantity,Gg N,filled (a)
24994,FRH0,Other permanent crops,1994,0.05320324777524757,harvested quantity,Gg N,filled (a)
24995,FRH0,Other permanent crops,1995,0.051138387306796616,harvested quantity,Gg N,filled (a)
24996,FRH0,Other permanent crops,1996,0.05121383413160539,harvested quantity,Gg N,filled (a)
24997,FRH0,Other permanent crops,1997,0.04823964087993277,harvested quantity,Gg N,filled (a)
24998,FRH0,Other permanent crops,1998,0.04167179623605223,harvested quantity,Gg N,filled (a)
24999,FRH0,Other permanent crops,1999,0.052401128900964704,harvested quantity,Gg N,filled (a)
25000,FRH0,Other permanent crops,2000,0.04637200105878899,harvested quantity,Gg N,filled (a)
25001,FRH0,Other permanent crops,2001,0.0435571726791686,harvested quantity,Gg N,filled (a)
25002,FRH0,Other permanent crops,2002,0.045815547635111566,harvested quantity,Gg N,filled (a)
25003,FRH0,Other permanent crops,2003,0.039413288917258725,harvested quantity,Gg N,filled (a)
25004,FRH0,Other permanent crops,2004,0.04213824292136128,harvested quantity,Gg N,filled (a)
25005,FRH0,Other permanent crops,2005,0.04274022916562506,harvested quantity,Gg N,filled (a)
25006,FRH0,Other permanent crops,2006,0.04120058448812367,harvested quantity,Gg N,filled (a)
25007,FRH0,Other permanent crops,2007,0.04479926566865217,harvested quantity,Gg N,filled (a)
25008,FRH0,Other permanent crops,2008,0.04183394072796585,harvested quantity,Gg N,filled (a)
25009,FRH0,Other permanent crops,2009,0.046337851443349225,harvested quantity,Gg N,filled (a)
25010,FRH0,Other permanent crops,2010,0.04513136406066137,harvested quantity,Gg N,filled (a)
25011,FRH0,Other permanent crops,2011,0.04465763741857253,harvested quantity,Gg N,filled (a)
25012,FRH0,Other permanent crops,2012,0.036976488838785515,harvested quantity,Gg N,filled (a)
25013,FRH0,Other permanent crops,2013,0.04185485405835144,harvested quantity,Gg N,filled (a)
25014,FRH0,Other permanent crops,2014,0.04108926733081808,harvested quantity,Gg N,filled (a)
25015,FRH0,Other permanent crops,2015,0.04189866616188075,harvested quantity,Gg N,filled (a)
25016,FRH0,Other permanent crops,2016,0.03964135010874212,harvested quantity,Gg N,filled (a)
