region,year,symbol,value,label,unit,confidence
DE1,2013,Q,107.61243475268154,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
DE1,2014,Q,109.33943880403844,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
DE1,2015,Q,118.96630670711264,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
DE1,2016,Q,111.64509135391506,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
DE1,2017,Q,108.26568230757482,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
DE1,2018,Q,97.68031769242519,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
DE1,2019,Q,87.60552912102924,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
DE2,1990,Q,247.40805061407343,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
DE2,1991,Q,238.0920086477963,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
DE2,1992,Q,232.55498519087078,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
DE2,1993,Q,223.1718068151784,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
DE2,1994,Q,247.42687649382697,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
DE2,1995,Q,245.01328796895316,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
DE2,1996,Q,243.3532883365669,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
DE2,1997,Q,247.5586576521018,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
DE2,1998,Q,263.42624419819964,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
DE2,1999,Q,278.7905153120629,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
DE2,2000,Q,278.8385489905517,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
DE2,2001,Q,255.74223989585127,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
DE2,2002,Q,248.01615421523027,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
DE2,2003,Q,247.48183145163696,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
DE2,2004,Q,253.00971881985853,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
DE2,2005,Q,246.1813230671916,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
DE2,2006,Q,247.08911806295453,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
DE2,2007,Q,221.4515920526981,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
DE2,2008,Q,250.1593975698197,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
DE2,2009,Q,214.6461749473774,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
DE2,2010,Q,217.1959742492916,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
DE2,2011,Q,247.29523376113855,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
DE2,2012,Q,227.07526992672447,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
DE2,2013,Q,228.23998281088876,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
DE2,2014,Q,231.90286225323138,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
DE2,2015,Q,252.32091310181698,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
DE2,2016,Q,236.79302294480155,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
DE2,2017,Q,229.62548450539794,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
DE2,2018,Q,207.1745154946021,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
DE2,2019,Q,185.80644984639454,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
DE4,1990,Q,93.65085736396867,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
DE4,1991,Q,90.12447527892694,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
DE4,1992,Q,88.02855724918444,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
DE4,1993,Q,84.47676215803207,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
DE4,1994,Q,93.65798348526978,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
DE4,1995,Q,92.74437281610504,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
DE4,1996,Q,92.11601659078825,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
DE4,1997,Q,93.70786633437766,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
DE4,1998,Q,99.71419103016144,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
DE4,1999,Q,105.52999677704165,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
DE4,2000,Q,105.54817886594965,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
DE4,2001,Q,96.80558078438632,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
DE4,2002,Q,93.88104156158514,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
DE4,2003,Q,93.67878547171499,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
DE4,2004,Q,95.7712452367084,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
DE4,2005,Q,93.18650672447922,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
DE4,2006,Q,93.5301324854555,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
DE4,2007,Q,83.82561282414184,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
DE4,2008,Q,94.69231903294771,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
DE4,2009,Q,81.2495723717361,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
DE4,2010,Q,82.2147426244325,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
DE4,2011,Q,93.60815303411266,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
DE4,2012,Q,85.9543319710498,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
DE4,2013,Q,86.39520832860612,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
DE4,2014,Q,87.78171050323152,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
DE4,2015,Q,95.51051303380842,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
DE4,2016,Q,89.63277290914934,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
DE4,2017,Q,86.91965941759844,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
DE4,2018,Q,78.42134058240157,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
DE4,2019,Q,70.33293091587161,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
DE7,1990,Q,110.60805108943599,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
DE7,1991,Q,106.44315328922391,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
DE7,1992,Q,103.96773111970708,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
DE7,1993,Q,99.77281882568961,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
DE7,1994,Q,110.61646752481234,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
DE7,1995,Q,109.53743100111996,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
DE7,1996,Q,108.79529943469882,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
DE7,1997,Q,110.67538257244684,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
DE7,1998,Q,117.76926176918548,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
DE7,1999,Q,124.63812509071504,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
DE7,2000,Q,124.6595993780356,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
DE7,2001,Q,114.3339946534385,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
DE7,2002,Q,110.87991432920317,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
DE7,2003,Q,110.6410360898448,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
DE7,2004,Q,113.11237381278194,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
DE7,2005,Q,110.05962130777954,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
DE7,2006,Q,110.46546677247183,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
DE7,2007,Q,99.00376704317497,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
DE7,2008,Q,111.8380883654689,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
DE7,2009,Q,95.96128754017606,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
DE7,2010,Q,97.10121944923857,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
DE7,2011,Q,110.55761436273208,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
DE7,2012,Q,101.51792956964474,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
DE7,2013,Q,102.03863462300261,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
DE7,2014,Q,103.67618827369223,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
DE7,2015,Q,112.80443129489403,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
DE7,2016,Q,105.86241924825526,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
DE7,2017,Q,102.65804713536996,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
DE7,2018,Q,92.62095286463004,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
DE7,2019,Q,83.0679892846934,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
DE8,1990,Q,181.32438606921409,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
DE8,1991,Q,174.4966955961776,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
DE8,1992,Q,170.4386329078944,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
DE8,1993,Q,163.56173842476247,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
DE8,1994,Q,181.33818348235422,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
DE8,1995,Q,179.5692739565316,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
DE8,1996,Q,178.3526667625843,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
DE8,1997,Q,181.43476537433537,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
DE8,1998,Q,193.06405707171575,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
DE8,1999,Q,204.32447087073118,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
DE8,2000,Q,204.35967456455205,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
DE8,2001,Q,187.43248057605075,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
DE8,2002,Q,181.77006280395477,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
DE8,2003,Q,181.37845975453547,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
DE8,2004,Q,185.42982663938298,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
DE8,2005,Q,180.42532228062495,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
DE8,2006,Q,181.09064165836898,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
DE8,2007,Q,162.3009997990801,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
DE8,2008,Q,183.340837419022,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
DE8,2009,Q,157.31333640047842,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
DE8,2010,Q,159.18207426843284,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
DE8,2011,Q,181.2417030419403,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
DE8,2012,Q,166.42257116843493,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
DE8,2013,Q,167.27618465491528,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
DE8,2014,Q,169.96069457478185,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
DE8,2015,Q,184.92500364096054,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
DE8,2016,Q,173.54467408950634,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
DE8,2017,Q,168.29161339109098,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
DE8,2018,Q,151.83738660890907,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
DE8,2019,Q,136.1768154369882,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
DE9,1990,Q,308.8420524128454,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
DE9,1991,Q,297.21273997095847,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
DE9,1992,Q,290.30081578558736,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
DE9,1993,Q,278.5876962629528,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
DE9,1994,Q,308.86555295507566,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
DE9,1995,Q,305.8526452026724,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
DE9,1996,Q,303.7804503318981,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
DE9,1997,Q,309.0300567506875,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
DE9,1998,Q,328.8377306868102,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
DE9,1999,Q,348.0171107144826,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
DE9,2000,Q,348.07707165679074,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
DE9,2001,Q,319.2457078985614,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
DE9,2002,Q,309.6011544865038,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
DE9,2003,Q,308.9341538026155,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
DE9,2004,Q,315.83467331308077,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
DE9,2005,Q,307.31071560957645,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
DE9,2006,Q,308.44392557976806,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
DE9,2007,Q,276.4403342166626,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
DE9,2008,Q,312.2765875405563,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
DE9,2009,Q,267.94506099852765,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
DE9,2010,Q,271.12800208589107,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
DE9,2011,Q,308.70122195756846,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
DE9,2012,Q,283.4604300155348,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
DE9,2013,Q,284.91435326792765,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
DE9,2014,Q,289.4867639146553,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
DE9,2015,Q,314.97482994442055,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
DE9,2016,Q,295.5912025570704,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
DE9,2017,Q,286.6438894972121,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
DE9,2018,Q,258.61811050278783,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
DE9,2019,Q,231.9441310809175,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
DEA,1990,Q,170.6571795279713,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
DEA,1991,Q,164.2311580529909,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
DEA,1992,Q,160.4118287959446,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
DEA,1993,Q,153.9394979537225,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
DEA,1994,Q,170.67016524744525,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
DEA,1995,Q,169.00531962429878,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
DEA,1996,Q,167.8602847130363,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
DEA,1997,Q,170.76106528376295,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
DEA,1998,Q,181.70621261891196,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
DEA,1999,Q,192.30418292459547,total quantity of synthetic N fertilizer applied,Gg N,filled (b)
DEA,2000,Q,192.33731560590033,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
DEA,2001,Q,176.40593844244597,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
DEA,2002,Q,171.07663736362642,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
DEA,2003,Q,170.70807209032145,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
DEA,2004,Q,174.52109945409362,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
DEA,2005,Q,169.8110071310727,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
DEA,2006,Q,170.43718616276544,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
DEA,2007,Q,152.75292783678967,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
DEA,2008,Q,172.5550042357976,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
DEA,2009,Q,148.05868573018546,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
DEA,2010,Q,149.8174868530553,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
DEA,2011,Q,170.57936069435897,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
DEA,2012,Q,156.63202959670872,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
DEA,2013,Q,157.4354255059284,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
DEA,2014,Q,159.96200729269597,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
DEA,2015,Q,174.04597489451706,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
DEA,2016,Q,163.33514340928784,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
DEA,2017,Q,158.39111716927283,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
DEA,2018,Q,142.9048828307272,total quantity of synthetic N fertilizer applied,Gg N,filled (a)
