,region,region name,year,value,label,unit,confidence
1858,FRK1,Auvergne,2018,9.30213886639339,atmospheric deposition rate to cropland,kg N / ha,high
1859,FRK1,Auvergne,2019,8.001822004806268,atmospheric deposition rate to cropland,kg N / ha,high
1860,FRK2,Rhône-Alpes,1990,16.91308274713863,atmospheric deposition rate to cropland,kg N / ha,high
1861,FRK2,Rhône-Alpes,1991,17.089308410441888,atmospheric deposition rate to cropland,kg N / ha,high
1862,FRK2,Rhône-Alpes,1992,18.02353181345179,atmospheric deposition rate to cropland,kg N / ha,high
1863,FRK2,Rhône-Alpes,1993,17.45124876089881,atmospheric deposition rate to cropland,kg N / ha,high
1864,FRK2,Rhône-Alpes,1994,16.65439340545036,atmospheric deposition rate to cropland,kg N / ha,high
1865,FRK2,Rhône-Alpes,1995,16.15561574318173,atmospheric deposition rate to cropland,kg N / ha,high
1866,FRK2,Rhône-Alpes,1996,16.859187244345964,atmospheric deposition rate to cropland,kg N / ha,high
1867,FRK2,Rhône-Alpes,1997,14.607617111130732,atmospheric deposition rate to cropland,kg N / ha,high
1868,FRK2,Rhône-Alpes,1998,14.422006831903715,atmospheric deposition rate to cropland,kg N / ha,high
1869,FRK2,Rhône-Alpes,1999,16.035336396820853,atmospheric deposition rate to cropland,kg N / ha,high
1870,FRK2,Rhône-Alpes,2000,14.993387298950472,atmospheric deposition rate to cropland,kg N / ha,high
1871,FRK2,Rhône-Alpes,2001,16.617879805174933,atmospheric deposition rate to cropland,kg N / ha,high
1872,FRK2,Rhône-Alpes,2002,15.731435141506724,atmospheric deposition rate to cropland,kg N / ha,high
1873,FRK2,Rhône-Alpes,2003,13.105012327509506,atmospheric deposition rate to cropland,kg N / ha,high
1874,FRK2,Rhône-Alpes,2004,14.516273115229193,atmospheric deposition rate to cropland,kg N / ha,high
1875,FRK2,Rhône-Alpes,2005,13.73842795357014,atmospheric deposition rate to cropland,kg N / ha,high
1876,FRK2,Rhône-Alpes,2006,13.420429259889788,atmospheric deposition rate to cropland,kg N / ha,high
1877,FRK2,Rhône-Alpes,2007,14.60755155118532,atmospheric deposition rate to cropland,kg N / ha,high
1878,FRK2,Rhône-Alpes,2008,13.39364330689124,atmospheric deposition rate to cropland,kg N / ha,high
1879,FRK2,Rhône-Alpes,2009,13.051107152969452,atmospheric deposition rate to cropland,kg N / ha,high
1880,FRK2,Rhône-Alpes,2010,12.73544704633437,atmospheric deposition rate to cropland,kg N / ha,high
1881,FRK2,Rhône-Alpes,2011,11.233815023817547,atmospheric deposition rate to cropland,kg N / ha,high
1882,FRK2,Rhône-Alpes,2012,12.310630591635432,atmospheric deposition rate to cropland,kg N / ha,high
1883,FRK2,Rhône-Alpes,2013,11.647943622819055,atmospheric deposition rate to cropland,kg N / ha,high
1884,FRK2,Rhône-Alpes,2014,11.614539190566598,atmospheric deposition rate to cropland,kg N / ha,high
1885,FRK2,Rhône-Alpes,2015,9.851778811710775,atmospheric deposition rate to cropland,kg N / ha,high
1886,FRK2,Rhône-Alpes,2016,11.237265370706973,atmospheric deposition rate to cropland,kg N / ha,high
1887,FRK2,Rhône-Alpes,2017,9.764094033690556,atmospheric deposition rate to cropland,kg N / ha,high
1888,FRK2,Rhône-Alpes,2018,10.686977195554029,atmospheric deposition rate to cropland,kg N / ha,high
1889,FRK2,Rhône-Alpes,2019,9.635555630586246,atmospheric deposition rate to cropland,kg N / ha,high
1890,FRL0,Provence-Alpes-Côte d’Azur,1990,10.885732064662939,atmospheric deposition rate to cropland,kg N / ha,high
1891,FRL0,Provence-Alpes-Côte d’Azur,1991,10.754513610764343,atmospheric deposition rate to cropland,kg N / ha,high
1892,FRL0,Provence-Alpes-Côte d’Azur,1992,11.851861560011566,atmospheric deposition rate to cropland,kg N / ha,high
1893,FRL0,Provence-Alpes-Côte d’Azur,1993,11.833583935055103,atmospheric deposition rate to cropland,kg N / ha,high
1894,FRL0,Provence-Alpes-Côte d’Azur,1994,9.95954173682135,atmospheric deposition rate to cropland,kg N / ha,high
1895,FRL0,Provence-Alpes-Côte d’Azur,1995,11.044721466499578,atmospheric deposition rate to cropland,kg N / ha,high
1896,FRL0,Provence-Alpes-Côte d’Azur,1996,12.114913511254803,atmospheric deposition rate to cropland,kg N / ha,high
1897,FRL0,Provence-Alpes-Côte d’Azur,1997,9.741722666131649,atmospheric deposition rate to cropland,kg N / ha,high
1898,FRL0,Provence-Alpes-Côte d’Azur,1998,9.581761916534555,atmospheric deposition rate to cropland,kg N / ha,high
1899,FRL0,Provence-Alpes-Côte d’Azur,1999,10.273942647810923,atmospheric deposition rate to cropland,kg N / ha,high
1900,FRL0,Provence-Alpes-Côte d’Azur,2000,9.286316946214038,atmospheric deposition rate to cropland,kg N / ha,high
1901,FRL0,Provence-Alpes-Côte d’Azur,2001,9.636898044454185,atmospheric deposition rate to cropland,kg N / ha,high
1902,FRL0,Provence-Alpes-Côte d’Azur,2002,9.870760275418384,atmospheric deposition rate to cropland,kg N / ha,high
1903,FRL0,Provence-Alpes-Côte d’Azur,2003,10.10393495542592,atmospheric deposition rate to cropland,kg N / ha,high
1904,FRL0,Provence-Alpes-Côte d’Azur,2004,8.907013685471751,atmospheric deposition rate to cropland,kg N / ha,high
1905,FRL0,Provence-Alpes-Côte d’Azur,2005,8.662789794228539,atmospheric deposition rate to cropland,kg N / ha,high
1906,FRL0,Provence-Alpes-Côte d’Azur,2006,8.815019308014815,atmospheric deposition rate to cropland,kg N / ha,high
1907,FRL0,Provence-Alpes-Côte d’Azur,2007,8.481444093703084,atmospheric deposition rate to cropland,kg N / ha,high
1908,FRL0,Provence-Alpes-Côte d’Azur,2008,9.02431362757416,atmospheric deposition rate to cropland,kg N / ha,high
1909,FRL0,Provence-Alpes-Côte d’Azur,2009,7.8242910700819746,atmospheric deposition rate to cropland,kg N / ha,high
1910,FRL0,Provence-Alpes-Côte d’Azur,2010,7.947457579343762,atmospheric deposition rate to cropland,kg N / ha,high
1911,FRL0,Provence-Alpes-Côte d’Azur,2011,7.18868189202956,atmospheric deposition rate to cropland,kg N / ha,high
1912,FRL0,Provence-Alpes-Côte d’Azur,2012,6.774857422239836,atmospheric deposition rate to cropland,kg N / ha,high
1913,FRL0,Provence-Alpes-Côte d’Azur,2013,7.299641046588551,atmospheric deposition rate to cropland,kg N / ha,high
1914,FRL0,Provence-Alpes-Côte d’Azur,2014,7.1300061208380665,atmospheric deposition rate to cropland,kg N / ha,high
1915,FRL0,Provence-Alpes-Côte d’Azur,2015,6.896176750171913,atmospheric deposition rate to cropland,kg N / ha,high
1916,FRL0,Provence-Alpes-Côte d’Azur,2016,6.35666337739446,atmospheric deposition rate to cropland,kg N / ha,high
1917,FRL0,Provence-Alpes-Côte d’Azur,2017,5.822237016419057,atmospheric deposition rate to cropland,kg N / ha,high
1918,FRL0,Provence-Alpes-Côte d’Azur,2018,7.6119875700424915,atmospheric deposition rate to cropland,kg N / ha,high
1919,FRL0,Provence-Alpes-Côte d’Azur,2019,6.325424059732347,atmospheric deposition rate to cropland,kg N / ha,high
1920,FRM0,Corse,1990,9.871089978339002,atmospheric deposition rate to cropland,kg N / ha,high
1921,FRM0,Corse,1991,10.505299607722051,atmospheric deposition rate to cropland,kg N / ha,high
1922,FRM0,Corse,1992,9.89840175301184,atmospheric deposition rate to cropland,kg N / ha,high
1923,FRM0,Corse,1993,9.051456053624666,atmospheric deposition rate to cropland,kg N / ha,high
1924,FRM0,Corse,1994,9.076127008944034,atmospheric deposition rate to cropland,kg N / ha,high
1925,FRM0,Corse,1995,9.981582011013018,atmospheric deposition rate to cropland,kg N / ha,high
1926,FRM0,Corse,1996,12.917783784578727,atmospheric deposition rate to cropland,kg N / ha,high
1927,FRM0,Corse,1997,9.169181615196734,atmospheric deposition rate to cropland,kg N / ha,high
1928,FRM0,Corse,1998,9.280072268982142,atmospheric deposition rate to cropland,kg N / ha,high
1929,FRM0,Corse,1999,8.702529922306251,atmospheric deposition rate to cropland,kg N / ha,high
1930,FRM0,Corse,2000,8.448685654489204,atmospheric deposition rate to cropland,kg N / ha,high
1931,FRM0,Corse,2001,8.43268987654986,atmospheric deposition rate to cropland,kg N / ha,high
1932,FRM0,Corse,2002,9.104103359349219,atmospheric deposition rate to cropland,kg N / ha,high
1933,FRM0,Corse,2003,9.17945818334348,atmospheric deposition rate to cropland,kg N / ha,high
1934,FRM0,Corse,2004,9.108543672123702,atmospheric deposition rate to cropland,kg N / ha,high
1935,FRM0,Corse,2005,9.286115100976946,atmospheric deposition rate to cropland,kg N / ha,high
1936,FRM0,Corse,2006,8.29749255077736,atmospheric deposition rate to cropland,kg N / ha,high
1937,FRM0,Corse,2007,8.232547192936323,atmospheric deposition rate to cropland,kg N / ha,high
1938,FRM0,Corse,2008,7.082380275406031,atmospheric deposition rate to cropland,kg N / ha,high
1939,FRM0,Corse,2009,7.275466146122682,atmospheric deposition rate to cropland,kg N / ha,high
1940,FRM0,Corse,2010,8.126184282596999,atmospheric deposition rate to cropland,kg N / ha,high
1941,FRM0,Corse,2011,6.648105892628492,atmospheric deposition rate to cropland,kg N / ha,high
1942,FRM0,Corse,2012,6.191341178219477,atmospheric deposition rate to cropland,kg N / ha,high
1943,FRM0,Corse,2013,7.835363850034697,atmospheric deposition rate to cropland,kg N / ha,high
1944,FRM0,Corse,2014,6.005000614430333,atmospheric deposition rate to cropland,kg N / ha,high
1945,FRM0,Corse,2015,6.081763622592458,atmospheric deposition rate to cropland,kg N / ha,high
1946,FRM0,Corse,2016,6.515606153212319,atmospheric deposition rate to cropland,kg N / ha,high
1947,FRM0,Corse,2017,6.092986517599627,atmospheric deposition rate to cropland,kg N / ha,high
1948,FRM0,Corse,2018,7.080951142588897,atmospheric deposition rate to cropland,kg N / ha,high
1949,FRM0,Corse,2019,5.873309912377632,atmospheric deposition rate to cropland,kg N / ha,high
1950,HR,Croatia,1990,16.939451153240146,atmospheric deposition rate to cropland,kg N / ha,high
1951,HR,Croatia,1991,17.535661824324244,atmospheric deposition rate to cropland,kg N / ha,high
1952,HR,Croatia,1992,13.7862857706393,atmospheric deposition rate to cropland,kg N / ha,high
1953,HR,Croatia,1993,14.381298692054639,atmospheric deposition rate to cropland,kg N / ha,high
1954,HR,Croatia,1994,14.910797858363843,atmospheric deposition rate to cropland,kg N / ha,high
1955,HR,Croatia,1995,15.51835447418442,atmospheric deposition rate to cropland,kg N / ha,high
1956,HR,Croatia,1996,15.493962751123963,atmospheric deposition rate to cropland,kg N / ha,high
1957,HR,Croatia,1997,15.073692217571274,atmospheric deposition rate to cropland,kg N / ha,high
1958,HR,Croatia,1998,13.574748215928471,atmospheric deposition rate to cropland,kg N / ha,high
1959,HR,Croatia,1999,15.248853579683509,atmospheric deposition rate to cropland,kg N / ha,high
1960,HR,Croatia,2000,11.242393026811127,atmospheric deposition rate to cropland,kg N / ha,high
1961,HR,Croatia,2001,14.75632515567321,atmospheric deposition rate to cropland,kg N / ha,high
1962,HR,Croatia,2002,14.891114004002084,atmospheric deposition rate to cropland,kg N / ha,high
1963,HR,Croatia,2003,12.814136854720337,atmospheric deposition rate to cropland,kg N / ha,high
1964,HR,Croatia,2004,14.704015512008704,atmospheric deposition rate to cropland,kg N / ha,high
1965,HR,Croatia,2005,14.626237395722377,atmospheric deposition rate to cropland,kg N / ha,high
1966,HR,Croatia,2006,14.209843478802092,atmospheric deposition rate to cropland,kg N / ha,high
1967,HR,Croatia,2007,13.154831767190212,atmospheric deposition rate to cropland,kg N / ha,high
1968,HR,Croatia,2008,12.147736776980466,atmospheric deposition rate to cropland,kg N / ha,high
1969,HR,Croatia,2009,12.687934296983775,atmospheric deposition rate to cropland,kg N / ha,high
1970,HR,Croatia,2010,13.701095042984084,atmospheric deposition rate to cropland,kg N / ha,high
1971,HR,Croatia,2011,11.436998048064874,atmospheric deposition rate to cropland,kg N / ha,high
1972,HR,Croatia,2012,11.382130444833455,atmospheric deposition rate to cropland,kg N / ha,high
1973,HR,Croatia,2013,11.33129020972045,atmospheric deposition rate to cropland,kg N / ha,high
1974,HR,Croatia,2014,12.648041184324045,atmospheric deposition rate to cropland,kg N / ha,high
1975,HR,Croatia,2015,11.06273487572905,atmospheric deposition rate to cropland,kg N / ha,high
1976,HR,Croatia,2016,11.602623183079567,atmospheric deposition rate to cropland,kg N / ha,high
1977,HR,Croatia,2017,11.454340843400578,atmospheric deposition rate to cropland,kg N / ha,high
1978,HR,Croatia,2018,12.18181801462376,atmospheric deposition rate to cropland,kg N / ha,high
1979,HR,Croatia,2019,11.64981945162852,atmospheric deposition rate to cropland,kg N / ha,high
1980,HU1,Közep-Magyaroszag,1990,16.626953740068462,atmospheric deposition rate to cropland,kg N / ha,high
1981,HU1,Közep-Magyaroszag,1991,16.282541087825017,atmospheric deposition rate to cropland,kg N / ha,high
1982,HU1,Közep-Magyaroszag,1992,12.69596774411417,atmospheric deposition rate to cropland,kg N / ha,high
1983,HU1,Közep-Magyaroszag,1993,12.306735938250968,atmospheric deposition rate to cropland,kg N / ha,high
1984,HU1,Közep-Magyaroszag,1994,13.943799001865914,atmospheric deposition rate to cropland,kg N / ha,high
1985,HU1,Közep-Magyaroszag,1995,13.859039187773588,atmospheric deposition rate to cropland,kg N / ha,high
1986,HU1,Közep-Magyaroszag,1996,14.431220539957895,atmospheric deposition rate to cropland,kg N / ha,high
1987,HU1,Közep-Magyaroszag,1997,12.38938319323905,atmospheric deposition rate to cropland,kg N / ha,high
1988,HU1,Közep-Magyaroszag,1998,12.826545526628445,atmospheric deposition rate to cropland,kg N / ha,high
1989,HU1,Közep-Magyaroszag,1999,13.356038892006428,atmospheric deposition rate to cropland,kg N / ha,high
1990,HU1,Közep-Magyaroszag,2000,11.2821176532286,atmospheric deposition rate to cropland,kg N / ha,high
1991,HU1,Közep-Magyaroszag,2001,13.679361539357483,atmospheric deposition rate to cropland,kg N / ha,high
1992,HU1,Közep-Magyaroszag,2002,12.599666411173773,atmospheric deposition rate to cropland,kg N / ha,high
1993,HU1,Közep-Magyaroszag,2003,10.21001799906935,atmospheric deposition rate to cropland,kg N / ha,high
1994,HU1,Közep-Magyaroszag,2004,12.99549203928691,atmospheric deposition rate to cropland,kg N / ha,high
1995,HU1,Közep-Magyaroszag,2005,12.610178896689911,atmospheric deposition rate to cropland,kg N / ha,high
1996,HU1,Közep-Magyaroszag,2006,12.236880202769232,atmospheric deposition rate to cropland,kg N / ha,high
1997,HU1,Közep-Magyaroszag,2007,11.862740031112807,atmospheric deposition rate to cropland,kg N / ha,high
1998,HU1,Közep-Magyaroszag,2008,11.297544392128838,atmospheric deposition rate to cropland,kg N / ha,high
1999,HU1,Közep-Magyaroszag,2009,11.178252665827808,atmospheric deposition rate to cropland,kg N / ha,high
2000,HU1,Közep-Magyaroszag,2010,12.26828997774249,atmospheric deposition rate to cropland,kg N / ha,high
2001,HU1,Közep-Magyaroszag,2011,10.179730057895126,atmospheric deposition rate to cropland,kg N / ha,high
2002,HU1,Közep-Magyaroszag,2012,9.317587941515745,atmospheric deposition rate to cropland,kg N / ha,high
2003,HU1,Közep-Magyaroszag,2013,10.831136213277263,atmospheric deposition rate to cropland,kg N / ha,high
2004,HU1,Közep-Magyaroszag,2014,10.897675298432555,atmospheric deposition rate to cropland,kg N / ha,high
2005,HU1,Közep-Magyaroszag,2015,10.46505104451918,atmospheric deposition rate to cropland,kg N / ha,high
2006,HU1,Közep-Magyaroszag,2016,10.31641457161219,atmospheric deposition rate to cropland,kg N / ha,high
2007,HU1,Közep-Magyaroszag,2017,10.799627302767963,atmospheric deposition rate to cropland,kg N / ha,high
2008,HU1,Közep-Magyaroszag,2018,9.977240927044331,atmospheric deposition rate to cropland,kg N / ha,high
2009,HU1,Közep-Magyaroszag,2019,10.411617443177386,atmospheric deposition rate to cropland,kg N / ha,high
2010,HU2,Dunantul,1990,17.351843915687745,atmospheric deposition rate to cropland,kg N / ha,high
2011,HU2,Dunantul,1991,16.857008933053443,atmospheric deposition rate to cropland,kg N / ha,high
2012,HU2,Dunantul,1992,13.841031929879513,atmospheric deposition rate to cropland,kg N / ha,high
2013,HU2,Dunantul,1993,14.389438068295199,atmospheric deposition rate to cropland,kg N / ha,high
2014,HU2,Dunantul,1994,14.680523590612427,atmospheric deposition rate to cropland,kg N / ha,high
2015,HU2,Dunantul,1995,14.9025580952568,atmospheric deposition rate to cropland,kg N / ha,high
2016,HU2,Dunantul,1996,14.979167027020175,atmospheric deposition rate to cropland,kg N / ha,high
2017,HU2,Dunantul,1997,13.25612402823932,atmospheric deposition rate to cropland,kg N / ha,high
2018,HU2,Dunantul,1998,13.742653346332622,atmospheric deposition rate to cropland,kg N / ha,high
2019,HU2,Dunantul,1999,14.134087726672679,atmospheric deposition rate to cropland,kg N / ha,high
2020,HU2,Dunantul,2000,11.98452860954214,atmospheric deposition rate to cropland,kg N / ha,high
2021,HU2,Dunantul,2001,13.793987297633807,atmospheric deposition rate to cropland,kg N / ha,high
2022,HU2,Dunantul,2002,14.113181899071638,atmospheric deposition rate to cropland,kg N / ha,high
2023,HU2,Dunantul,2003,11.770112138456646,atmospheric deposition rate to cropland,kg N / ha,high
2024,HU2,Dunantul,2004,13.610933769958192,atmospheric deposition rate to cropland,kg N / ha,high
2025,HU2,Dunantul,2005,13.577713597250513,atmospheric deposition rate to cropland,kg N / ha,high
2026,HU2,Dunantul,2006,13.36796011816396,atmospheric deposition rate to cropland,kg N / ha,high
2027,HU2,Dunantul,2007,12.632351395040722,atmospheric deposition rate to cropland,kg N / ha,high
2028,HU2,Dunantul,2008,11.938632482830963,atmospheric deposition rate to cropland,kg N / ha,high
2029,HU2,Dunantul,2009,12.126007439997466,atmospheric deposition rate to cropland,kg N / ha,high
2030,HU2,Dunantul,2010,12.999534573154785,atmospheric deposition rate to cropland,kg N / ha,high
2031,HU2,Dunantul,2011,10.928596577722342,atmospheric deposition rate to cropland,kg N / ha,high
2032,HU2,Dunantul,2012,10.422170104070036,atmospheric deposition rate to cropland,kg N / ha,high
2033,HU2,Dunantul,2013,11.283759679989984,atmospheric deposition rate to cropland,kg N / ha,high
2034,HU2,Dunantul,2014,12.11954129088033,atmospheric deposition rate to cropland,kg N / ha,high
2035,HU2,Dunantul,2015,11.068630290156403,atmospheric deposition rate to cropland,kg N / ha,high
2036,HU2,Dunantul,2016,11.480159102676492,atmospheric deposition rate to cropland,kg N / ha,high
2037,HU2,Dunantul,2017,10.83412792584689,atmospheric deposition rate to cropland,kg N / ha,high
2038,HU2,Dunantul,2018,11.624038237765353,atmospheric deposition rate to cropland,kg N / ha,high
2039,HU2,Dunantul,2019,11.232569736721183,atmospheric deposition rate to cropland,kg N / ha,high
2040,HU3,Alföld Es Eszak,1990,16.342299597554344,atmospheric deposition rate to cropland,kg N / ha,high
2041,HU3,Alföld Es Eszak,1991,15.951625784162022,atmospheric deposition rate to cropland,kg N / ha,high
2042,HU3,Alföld Es Eszak,1992,13.153079267728428,atmospheric deposition rate to cropland,kg N / ha,high
2043,HU3,Alföld Es Eszak,1993,12.73376088320244,atmospheric deposition rate to cropland,kg N / ha,high
2044,HU3,Alföld Es Eszak,1994,13.215646390476314,atmospheric deposition rate to cropland,kg N / ha,high
2045,HU3,Alföld Es Eszak,1995,13.648332907942978,atmospheric deposition rate to cropland,kg N / ha,high
2046,HU3,Alföld Es Eszak,1996,13.92513010039065,atmospheric deposition rate to cropland,kg N / ha,high
2047,HU3,Alföld Es Eszak,1997,12.57792840018968,atmospheric deposition rate to cropland,kg N / ha,high
2048,HU3,Alföld Es Eszak,1998,13.00457631038098,atmospheric deposition rate to cropland,kg N / ha,high
2049,HU3,Alföld Es Eszak,1999,13.288666192123014,atmospheric deposition rate to cropland,kg N / ha,high
2050,HU3,Alföld Es Eszak,2000,11.54122907476854,atmospheric deposition rate to cropland,kg N / ha,high
2051,HU3,Alföld Es Eszak,2001,13.443688909306973,atmospheric deposition rate to cropland,kg N / ha,high
2052,HU3,Alföld Es Eszak,2002,12.472442819778262,atmospheric deposition rate to cropland,kg N / ha,high
2053,HU3,Alföld Es Eszak,2003,10.427130711261139,atmospheric deposition rate to cropland,kg N / ha,high
2054,HU3,Alföld Es Eszak,2004,12.83000993839042,atmospheric deposition rate to cropland,kg N / ha,high
2055,HU3,Alföld Es Eszak,2005,12.822374507529602,atmospheric deposition rate to cropland,kg N / ha,high
2056,HU3,Alföld Es Eszak,2006,12.438190983925624,atmospheric deposition rate to cropland,kg N / ha,high
2057,HU3,Alföld Es Eszak,2007,11.818747812568244,atmospheric deposition rate to cropland,kg N / ha,high
2058,HU3,Alföld Es Eszak,2008,11.387157473521315,atmospheric deposition rate to cropland,kg N / ha,high
2059,HU3,Alföld Es Eszak,2009,11.16538583156169,atmospheric deposition rate to cropland,kg N / ha,high
2060,HU3,Alföld Es Eszak,2010,11.846750224078239,atmospheric deposition rate to cropland,kg N / ha,high
2061,HU3,Alföld Es Eszak,2011,9.943850202691397,atmospheric deposition rate to cropland,kg N / ha,high
2062,HU3,Alföld Es Eszak,2012,9.56419980377472,atmospheric deposition rate to cropland,kg N / ha,high
2063,HU3,Alföld Es Eszak,2013,10.461103016636091,atmospheric deposition rate to cropland,kg N / ha,high
2064,HU3,Alföld Es Eszak,2014,10.78321932864543,atmospheric deposition rate to cropland,kg N / ha,high
2065,HU3,Alföld Es Eszak,2015,10.015558735190917,atmospheric deposition rate to cropland,kg N / ha,high
2066,HU3,Alföld Es Eszak,2016,10.222042615328043,atmospheric deposition rate to cropland,kg N / ha,high
2067,HU3,Alföld Es Eszak,2017,11.252961306219733,atmospheric deposition rate to cropland,kg N / ha,high
2068,HU3,Alföld Es Eszak,2018,10.060146611281871,atmospheric deposition rate to cropland,kg N / ha,high
2069,HU3,Alföld Es Eszak,2019,10.497058076024732,atmospheric deposition rate to cropland,kg N / ha,high
2070,IE04,NW Ireland,1990,10.10589843330271,atmospheric deposition rate to cropland,kg N / ha,high
2071,IE04,NW Ireland,1991,11.624195824019791,atmospheric deposition rate to cropland,kg N / ha,high
2072,IE04,NW Ireland,1992,10.537430023218585,atmospheric deposition rate to cropland,kg N / ha,high
2073,IE04,NW Ireland,1993,11.316298279394394,atmospheric deposition rate to cropland,kg N / ha,high
2074,IE04,NW Ireland,1994,11.563212013742136,atmospheric deposition rate to cropland,kg N / ha,high
2075,IE04,NW Ireland,1995,10.465751171329284,atmospheric deposition rate to cropland,kg N / ha,high
2076,IE04,NW Ireland,1996,11.307593672575099,atmospheric deposition rate to cropland,kg N / ha,high
2077,IE04,NW Ireland,1997,11.808183949083025,atmospheric deposition rate to cropland,kg N / ha,high
2078,IE04,NW Ireland,1998,11.123146284956166,atmospheric deposition rate to cropland,kg N / ha,high
2079,IE04,NW Ireland,1999,11.17551168828918,atmospheric deposition rate to cropland,kg N / ha,high
2080,IE04,NW Ireland,2000,10.990543363344836,atmospheric deposition rate to cropland,kg N / ha,high
2081,IE04,NW Ireland,2001,10.69533426389547,atmospheric deposition rate to cropland,kg N / ha,high
2082,IE04,NW Ireland,2002,11.871841817220986,atmospheric deposition rate to cropland,kg N / ha,high
2083,IE04,NW Ireland,2003,11.241916726166322,atmospheric deposition rate to cropland,kg N / ha,high
2084,IE04,NW Ireland,2004,9.290926501689633,atmospheric deposition rate to cropland,kg N / ha,high
2085,IE04,NW Ireland,2005,10.242891318526539,atmospheric deposition rate to cropland,kg N / ha,high
2086,IE04,NW Ireland,2006,10.683459215780815,atmospheric deposition rate to cropland,kg N / ha,high
2087,IE04,NW Ireland,2007,9.06557157375986,atmospheric deposition rate to cropland,kg N / ha,high
2088,IE04,NW Ireland,2008,9.859943916844935,atmospheric deposition rate to cropland,kg N / ha,high
2089,IE04,NW Ireland,2009,9.999064201681515,atmospheric deposition rate to cropland,kg N / ha,high
2090,IE04,NW Ireland,2010,8.743978783872354,atmospheric deposition rate to cropland,kg N / ha,high
2091,IE04,NW Ireland,2011,8.767329029427303,atmospheric deposition rate to cropland,kg N / ha,high
2092,IE04,NW Ireland,2012,9.55371583210905,atmospheric deposition rate to cropland,kg N / ha,high
2093,IE04,NW Ireland,2013,9.454567782418156,atmospheric deposition rate to cropland,kg N / ha,high
2094,IE04,NW Ireland,2014,10.546024272405075,atmospheric deposition rate to cropland,kg N / ha,high
2095,IE04,NW Ireland,2015,8.642342488378572,atmospheric deposition rate to cropland,kg N / ha,high
2096,IE04,NW Ireland,2016,9.933085181774416,atmospheric deposition rate to cropland,kg N / ha,high
2097,IE04,NW Ireland,2017,9.273301769396035,atmospheric deposition rate to cropland,kg N / ha,high
2098,IE04,NW Ireland,2018,9.288017479197931,atmospheric deposition rate to cropland,kg N / ha,high
2099,IE04,NW Ireland,2019,9.541763233420255,atmospheric deposition rate to cropland,kg N / ha,high
2100,IE05,South Ireland,1990,10.411202158135746,atmospheric deposition rate to cropland,kg N / ha,high
2101,IE05,South Ireland,1991,12.656012045740436,atmospheric deposition rate to cropland,kg N / ha,high
2102,IE05,South Ireland,1992,10.461243712340325,atmospheric deposition rate to cropland,kg N / ha,high
2103,IE05,South Ireland,1993,12.479429322822362,atmospheric deposition rate to cropland,kg N / ha,high
2104,IE05,South Ireland,1994,12.840493127853062,atmospheric deposition rate to cropland,kg N / ha,high
2105,IE05,South Ireland,1995,12.248684321036924,atmospheric deposition rate to cropland,kg N / ha,high
2106,IE05,South Ireland,1996,12.990916469465498,atmospheric deposition rate to cropland,kg N / ha,high
2107,IE05,South Ireland,1997,13.018845647092819,atmospheric deposition rate to cropland,kg N / ha,high
2108,IE05,South Ireland,1998,13.15349464006267,atmospheric deposition rate to cropland,kg N / ha,high
2109,IE05,South Ireland,1999,12.283902804916647,atmospheric deposition rate to cropland,kg N / ha,high
2110,IE05,South Ireland,2000,11.63639539358859,atmospheric deposition rate to cropland,kg N / ha,high
2111,IE05,South Ireland,2001,12.061410406343077,atmospheric deposition rate to cropland,kg N / ha,high
2112,IE05,South Ireland,2002,12.300135244389017,atmospheric deposition rate to cropland,kg N / ha,high
2113,IE05,South Ireland,2003,12.798122066768965,atmospheric deposition rate to cropland,kg N / ha,high
2114,IE05,South Ireland,2004,9.969889259383233,atmospheric deposition rate to cropland,kg N / ha,high
2115,IE05,South Ireland,2005,11.503031501225713,atmospheric deposition rate to cropland,kg N / ha,high
2116,IE05,South Ireland,2006,11.469215830823185,atmospheric deposition rate to cropland,kg N / ha,high
2117,IE05,South Ireland,2007,10.260960832666848,atmospheric deposition rate to cropland,kg N / ha,high
2118,IE05,South Ireland,2008,10.494822763921228,atmospheric deposition rate to cropland,kg N / ha,high
2119,IE05,South Ireland,2009,10.56806399822407,atmospheric deposition rate to cropland,kg N / ha,high
2120,IE05,South Ireland,2010,9.786003468685076,atmospheric deposition rate to cropland,kg N / ha,high
2121,IE05,South Ireland,2011,9.645447290520643,atmospheric deposition rate to cropland,kg N / ha,high
2122,IE05,South Ireland,2012,10.759784680503927,atmospheric deposition rate to cropland,kg N / ha,high
2123,IE05,South Ireland,2013,10.088678377653498,atmospheric deposition rate to cropland,kg N / ha,high
2124,IE05,South Ireland,2014,10.978680965987206,atmospheric deposition rate to cropland,kg N / ha,high
2125,IE05,South Ireland,2015,9.32198817330961,atmospheric deposition rate to cropland,kg N / ha,high
2126,IE05,South Ireland,2016,11.295022879397402,atmospheric deposition rate to cropland,kg N / ha,high
2127,IE05,South Ireland,2017,10.521296682884893,atmospheric deposition rate to cropland,kg N / ha,high
2128,IE05,South Ireland,2018,11.125284332757065,atmospheric deposition rate to cropland,kg N / ha,high
2129,IE05,South Ireland,2019,10.28210872754398,atmospheric deposition rate to cropland,kg N / ha,high
2130,IE06,Eastern and Midland Ireland,1990,10.94148812702799,atmospheric deposition rate to cropland,kg N / ha,high
2131,IE06,Eastern and Midland Ireland,1991,13.168668268405305,atmospheric deposition rate to cropland,kg N / ha,high
