,region,region_name,symbol,year,value,label,unit,confidence
297,AL,Albania,A_TG,2019,0.0625147403821085,applied to temporary grassland,Gg N,estimated
298,AL,Albania,A_PC,2019,1.2096166178595738,applied to permanent crops,Gg N,estimated
299,AL,Albania,A_AL,2019,12.00178229931096,applied to other arable land,Gg N,estimated
300,AT1,East Austria,L_storage,1990,17.48172921196668,loss from houses and storage,Gg N,estimated
301,AT1,East Austria,G,1990,5.076401877567845,excreted grazing,Gg N,estimated
302,AT1,East Austria,G_PG,1990,4.7903833415531585,excreted grazing on permanent grassland,Gg N,estimated
303,AT1,East Austria,G_TG,1990,0.2860185360146863,excreted grazing on temporary grassland,Gg N,estimated
304,AT1,East Austria,E_total,1990,65.46783006436183,excreted total,Gg N,estimated
305,AT1,East Austria,E_house,1990,60.39142818679399,excreted in house,Gg N,estimated
306,AT1,East Austria,A_PG,1990,0.16829768924761462,applied to permanent grassland,Gg N,estimated
307,AT1,East Austria,A_TG,1990,0.01004851913952473,applied to temporary grassland,Gg N,estimated
308,AT1,East Austria,A_PC,1990,0.7553313150992693,applied to permanent crops,Gg N,estimated
309,AT1,East Austria,A_AL,1990,41.9760214513409,applied to other arable land,Gg N,estimated
310,AT1,East Austria,L_storage,1991,17.25899597363506,loss from houses and storage,Gg N,estimated
311,AT1,East Austria,G,1991,4.86380718290765,excreted grazing,Gg N,estimated
312,AT1,East Austria,G_PG,1991,4.508094374071501,excreted grazing on permanent grassland,Gg N,estimated
313,AT1,East Austria,G_TG,1991,0.35571280883614964,excreted grazing on temporary grassland,Gg N,estimated
314,AT1,East Austria,E_total,1991,64.48579327364695,excreted total,Gg N,estimated
315,AT1,East Austria,E_house,1991,59.6219860907393,excreted in house,Gg N,estimated
316,AT1,East Austria,A_PG,1991,0.2127258282869506,applied to permanent grassland,Gg N,estimated
317,AT1,East Austria,A_TG,1991,0.01678520803095046,applied to temporary grassland,Gg N,estimated
318,AT1,East Austria,A_PC,1991,0.7365155736427624,applied to permanent crops,Gg N,estimated
319,AT1,East Austria,A_AL,1991,41.396963507143575,applied to other arable land,Gg N,estimated
320,AT1,East Austria,L_storage,1992,16.778583425310917,loss from houses and storage,Gg N,estimated
321,AT1,East Austria,G,1992,4.427407597376232,excreted grazing,Gg N,estimated
