,region,region name,year,symbol,label,unit,value
46,AL,Albania,2013,typ,metabolic typology,no unit,LVK
47,AL,Albania,2013,urb_typ,urban typology,no unit,URB
48,AL,Albania,2014,typ,metabolic typology,no unit,LVK
49,AL,Albania,2014,urb_typ,urban typology,no unit,URB
50,AL,Albania,2015,typ,metabolic typology,no unit,LVK
51,AL,Albania,2015,urb_typ,urban typology,no unit,URB
52,AL,Albania,2016,typ,metabolic typology,no unit,LVK
53,AL,Albania,2016,urb_typ,urban typology,no unit,URB
54,AL,Albania,2017,typ,metabolic typology,no unit,LVK
55,AL,Albania,2017,urb_typ,urban typology,no unit,URB
56,AL,Albania,2018,typ,metabolic typology,no unit,LVK
57,AL,Albania,2018,urb_typ,urban typology,no unit,URB
58,AL,Albania,2019,typ,metabolic typology,no unit,LVK
59,AL,Albania,2019,urb_typ,urban typology,no unit,URB
60,AT1,East Austria,1990,typ,metabolic typology,no unit,DSG
61,AT1,East Austria,1990,urb_typ,urban typology,no unit,
62,AT1,East Austria,1991,typ,metabolic typology,no unit,DSG
63,AT1,East Austria,1991,urb_typ,urban typology,no unit,
64,AT1,East Austria,1992,typ,metabolic typology,no unit,DSG
65,AT1,East Austria,1992,urb_typ,urban typology,no unit,
66,AT1,East Austria,1993,typ,metabolic typology,no unit,DSG
67,AT1,East Austria,1993,urb_typ,urban typology,no unit,
68,AT1,East Austria,1994,typ,metabolic typology,no unit,DSG
69,AT1,East Austria,1994,urb_typ,urban typology,no unit,
70,AT1,East Austria,1995,typ,metabolic typology,no unit,DSG
71,AT1,East Austria,1995,urb_typ,urban typology,no unit,
72,AT1,East Austria,1996,typ,metabolic typology,no unit,DSG
73,AT1,East Austria,1996,urb_typ,urban typology,no unit,
74,AT1,East Austria,1997,typ,metabolic typology,no unit,DSG
75,AT1,East Austria,1997,urb_typ,urban typology,no unit,
76,AT1,East Austria,1998,typ,metabolic typology,no unit,DSG
77,AT1,East Austria,1998,urb_typ,urban typology,no unit,
78,AT1,East Austria,1999,typ,metabolic typology,no unit,DSG
79,AT1,East Austria,1999,urb_typ,urban typology,no unit,
80,AT1,East Austria,2000,typ,metabolic typology,no unit,DSG
81,AT1,East Austria,2000,urb_typ,urban typology,no unit,
82,AT1,East Austria,2001,typ,metabolic typology,no unit,DSG
83,AT1,East Austria,2001,urb_typ,urban typology,no unit,
84,AT1,East Austria,2002,typ,metabolic typology,no unit,DSG
85,AT1,East Austria,2002,urb_typ,urban typology,no unit,
86,AT1,East Austria,2003,typ,metabolic typology,no unit,DSG
87,AT1,East Austria,2003,urb_typ,urban typology,no unit,
88,AT1,East Austria,2004,typ,metabolic typology,no unit,SCS
89,AT1,East Austria,2004,urb_typ,urban typology,no unit,
90,AT1,East Austria,2005,typ,metabolic typology,no unit,DSG
91,AT1,East Austria,2005,urb_typ,urban typology,no unit,
92,AT1,East Austria,2006,typ,metabolic typology,no unit,DSG
93,AT1,East Austria,2006,urb_typ,urban typology,no unit,
94,AT1,East Austria,2007,typ,metabolic typology,no unit,DSG
95,AT1,East Austria,2007,urb_typ,urban typology,no unit,
96,AT1,East Austria,2008,typ,metabolic typology,no unit,SCS
97,AT1,East Austria,2008,urb_typ,urban typology,no unit,
98,AT1,East Austria,2009,typ,metabolic typology,no unit,DSG
99,AT1,East Austria,2009,urb_typ,urban typology,no unit,
100,AT1,East Austria,2010,typ,metabolic typology,no unit,DSG
101,AT1,East Austria,2010,urb_typ,urban typology,no unit,
102,AT1,East Austria,2011,typ,metabolic typology,no unit,SCS
103,AT1,East Austria,2011,urb_typ,urban typology,no unit,
104,AT1,East Austria,2012,typ,metabolic typology,no unit,DSG
105,AT1,East Austria,2012,urb_typ,urban typology,no unit,
106,AT1,East Austria,2013,typ,metabolic typology,no unit,DSG
107,AT1,East Austria,2013,urb_typ,urban typology,no unit,
108,AT1,East Austria,2014,typ,metabolic typology,no unit,SCS
109,AT1,East Austria,2014,urb_typ,urban typology,no unit,
110,AT1,East Austria,2015,typ,metabolic typology,no unit,DSG
111,AT1,East Austria,2015,urb_typ,urban typology,no unit,
112,AT1,East Austria,2016,typ,metabolic typology,no unit,SCS
113,AT1,East Austria,2016,urb_typ,urban typology,no unit,
114,AT1,East Austria,2017,typ,metabolic typology,no unit,DSG
115,AT1,East Austria,2017,urb_typ,urban typology,no unit,
116,AT1,East Austria,2018,typ,metabolic typology,no unit,DSG
117,AT1,East Austria,2018,urb_typ,urban typology,no unit,
118,AT1,East Austria,2019,typ,metabolic typology,no unit,SCS
119,AT1,East Austria,2019,urb_typ,urban typology,no unit,
120,AT2,Sud Austria,1990,typ,metabolic typology,no unit,DSG
121,AT2,Sud Austria,1990,urb_typ,urban typology,no unit,
122,AT2,Sud Austria,1991,typ,metabolic typology,no unit,DSG
123,AT2,Sud Austria,1991,urb_typ,urban typology,no unit,
124,AT2,Sud Austria,1992,typ,metabolic typology,no unit,DSG
125,AT2,Sud Austria,1992,urb_typ,urban typology,no unit,
126,AT2,Sud Austria,1993,typ,metabolic typology,no unit,DSG
127,AT2,Sud Austria,1993,urb_typ,urban typology,no unit,
128,AT2,Sud Austria,1994,typ,metabolic typology,no unit,DSG
129,AT2,Sud Austria,1994,urb_typ,urban typology,no unit,
130,AT2,Sud Austria,1995,typ,metabolic typology,no unit,DSG
131,AT2,Sud Austria,1995,urb_typ,urban typology,no unit,
132,AT2,Sud Austria,1996,typ,metabolic typology,no unit,DSG
133,AT2,Sud Austria,1996,urb_typ,urban typology,no unit,
134,AT2,Sud Austria,1997,typ,metabolic typology,no unit,DSG
135,AT2,Sud Austria,1997,urb_typ,urban typology,no unit,
136,AT2,Sud Austria,1998,typ,metabolic typology,no unit,DSG
137,AT2,Sud Austria,1998,urb_typ,urban typology,no unit,
138,AT2,Sud Austria,1999,typ,metabolic typology,no unit,DSG
139,AT2,Sud Austria,1999,urb_typ,urban typology,no unit,
140,AT2,Sud Austria,2000,typ,metabolic typology,no unit,MXG
141,AT2,Sud Austria,2000,urb_typ,urban typology,no unit,
142,AT2,Sud Austria,2001,typ,metabolic typology,no unit,MXG
143,AT2,Sud Austria,2001,urb_typ,urban typology,no unit,
144,AT2,Sud Austria,2002,typ,metabolic typology,no unit,MXG
145,AT2,Sud Austria,2002,urb_typ,urban typology,no unit,
146,AT2,Sud Austria,2003,typ,metabolic typology,no unit,MXG
147,AT2,Sud Austria,2003,urb_typ,urban typology,no unit,
148,AT2,Sud Austria,2004,typ,metabolic typology,no unit,MXG
149,AT2,Sud Austria,2004,urb_typ,urban typology,no unit,
150,AT2,Sud Austria,2005,typ,metabolic typology,no unit,MXG
151,AT2,Sud Austria,2005,urb_typ,urban typology,no unit,
152,AT2,Sud Austria,2006,typ,metabolic typology,no unit,DSG
153,AT2,Sud Austria,2006,urb_typ,urban typology,no unit,
154,AT2,Sud Austria,2007,typ,metabolic typology,no unit,DSG
155,AT2,Sud Austria,2007,urb_typ,urban typology,no unit,
156,AT2,Sud Austria,2008,typ,metabolic typology,no unit,DSG
157,AT2,Sud Austria,2008,urb_typ,urban typology,no unit,
158,AT2,Sud Austria,2009,typ,metabolic typology,no unit,DSG
159,AT2,Sud Austria,2009,urb_typ,urban typology,no unit,
160,AT2,Sud Austria,2010,typ,metabolic typology,no unit,DSG
161,AT2,Sud Austria,2010,urb_typ,urban typology,no unit,
162,AT2,Sud Austria,2011,typ,metabolic typology,no unit,DSG
163,AT2,Sud Austria,2011,urb_typ,urban typology,no unit,
164,AT2,Sud Austria,2012,typ,metabolic typology,no unit,DSG
165,AT2,Sud Austria,2012,urb_typ,urban typology,no unit,
166,AT2,Sud Austria,2013,typ,metabolic typology,no unit,DSG
167,AT2,Sud Austria,2013,urb_typ,urban typology,no unit,
168,AT2,Sud Austria,2014,typ,metabolic typology,no unit,DSG
169,AT2,Sud Austria,2014,urb_typ,urban typology,no unit,
170,AT2,Sud Austria,2015,typ,metabolic typology,no unit,DSG
171,AT2,Sud Austria,2015,urb_typ,urban typology,no unit,
172,AT2,Sud Austria,2016,typ,metabolic typology,no unit,DSG
173,AT2,Sud Austria,2016,urb_typ,urban typology,no unit,
174,AT2,Sud Austria,2017,typ,metabolic typology,no unit,DSG
175,AT2,Sud Austria,2017,urb_typ,urban typology,no unit,
176,AT2,Sud Austria,2018,typ,metabolic typology,no unit,DSG
177,AT2,Sud Austria,2018,urb_typ,urban typology,no unit,
178,AT2,Sud Austria,2019,typ,metabolic typology,no unit,DSG
179,AT2,Sud Austria,2019,urb_typ,urban typology,no unit,
180,AT3,West Austria,1990,typ,metabolic typology,no unit,MXG
181,AT3,West Austria,1990,urb_typ,urban typology,no unit,
182,AT3,West Austria,1991,typ,metabolic typology,no unit,MXG
183,AT3,West Austria,1991,urb_typ,urban typology,no unit,
184,AT3,West Austria,1992,typ,metabolic typology,no unit,MXG
185,AT3,West Austria,1992,urb_typ,urban typology,no unit,
186,AT3,West Austria,1993,typ,metabolic typology,no unit,MXG
187,AT3,West Austria,1993,urb_typ,urban typology,no unit,
188,AT3,West Austria,1994,typ,metabolic typology,no unit,MXG
189,AT3,West Austria,1994,urb_typ,urban typology,no unit,
190,AT3,West Austria,1995,typ,metabolic typology,no unit,MXG
191,AT3,West Austria,1995,urb_typ,urban typology,no unit,
192,AT3,West Austria,1996,typ,metabolic typology,no unit,MXG
193,AT3,West Austria,1996,urb_typ,urban typology,no unit,
194,AT3,West Austria,1997,typ,metabolic typology,no unit,MXG
195,AT3,West Austria,1997,urb_typ,urban typology,no unit,
196,AT3,West Austria,1998,typ,metabolic typology,no unit,MXG
197,AT3,West Austria,1998,urb_typ,urban typology,no unit,
198,AT3,West Austria,1999,typ,metabolic typology,no unit,MXG
199,AT3,West Austria,1999,urb_typ,urban typology,no unit,
200,AT3,West Austria,2000,typ,metabolic typology,no unit,MXG
201,AT3,West Austria,2000,urb_typ,urban typology,no unit,
202,AT3,West Austria,2001,typ,metabolic typology,no unit,MXG
203,AT3,West Austria,2001,urb_typ,urban typology,no unit,
204,AT3,West Austria,2002,typ,metabolic typology,no unit,MXG
205,AT3,West Austria,2002,urb_typ,urban typology,no unit,
206,AT3,West Austria,2003,typ,metabolic typology,no unit,MXG
207,AT3,West Austria,2003,urb_typ,urban typology,no unit,
208,AT3,West Austria,2004,typ,metabolic typology,no unit,MXG
209,AT3,West Austria,2004,urb_typ,urban typology,no unit,
210,AT3,West Austria,2005,typ,metabolic typology,no unit,MXG
211,AT3,West Austria,2005,urb_typ,urban typology,no unit,
212,AT3,West Austria,2006,typ,metabolic typology,no unit,MXG
213,AT3,West Austria,2006,urb_typ,urban typology,no unit,
214,AT3,West Austria,2007,typ,metabolic typology,no unit,MXG
215,AT3,West Austria,2007,urb_typ,urban typology,no unit,
216,AT3,West Austria,2008,typ,metabolic typology,no unit,MXG
217,AT3,West Austria,2008,urb_typ,urban typology,no unit,
218,AT3,West Austria,2009,typ,metabolic typology,no unit,MXG
219,AT3,West Austria,2009,urb_typ,urban typology,no unit,
220,AT3,West Austria,2010,typ,metabolic typology,no unit,MXG
221,AT3,West Austria,2010,urb_typ,urban typology,no unit,
222,AT3,West Austria,2011,typ,metabolic typology,no unit,MXG
223,AT3,West Austria,2011,urb_typ,urban typology,no unit,
224,AT3,West Austria,2012,typ,metabolic typology,no unit,MXG
225,AT3,West Austria,2012,urb_typ,urban typology,no unit,
226,AT3,West Austria,2013,typ,metabolic typology,no unit,MXG
227,AT3,West Austria,2013,urb_typ,urban typology,no unit,
228,AT3,West Austria,2014,typ,metabolic typology,no unit,MXG
229,AT3,West Austria,2014,urb_typ,urban typology,no unit,
230,AT3,West Austria,2015,typ,metabolic typology,no unit,MXG
231,AT3,West Austria,2015,urb_typ,urban typology,no unit,
232,AT3,West Austria,2016,typ,metabolic typology,no unit,MXG
233,AT3,West Austria,2016,urb_typ,urban typology,no unit,
234,AT3,West Austria,2017,typ,metabolic typology,no unit,DSG
235,AT3,West Austria,2017,urb_typ,urban typology,no unit,
236,AT3,West Austria,2018,typ,metabolic typology,no unit,MXG
237,AT3,West Austria,2018,urb_typ,urban typology,no unit,
238,AT3,West Austria,2019,typ,metabolic typology,no unit,MXG
239,AT3,West Austria,2019,urb_typ,urban typology,no unit,
240,BE2,Vlaams Gewest,1990,typ,metabolic typology,no unit,LVK
241,BE2,Vlaams Gewest,1990,urb_typ,urban typology,no unit,
242,BE2,Vlaams Gewest,1991,typ,metabolic typology,no unit,LVK
243,BE2,Vlaams Gewest,1991,urb_typ,urban typology,no unit,
244,BE2,Vlaams Gewest,1992,typ,metabolic typology,no unit,LVK
245,BE2,Vlaams Gewest,1992,urb_typ,urban typology,no unit,
246,BE2,Vlaams Gewest,1993,typ,metabolic typology,no unit,LVK
247,BE2,Vlaams Gewest,1993,urb_typ,urban typology,no unit,
248,BE2,Vlaams Gewest,1994,typ,metabolic typology,no unit,LVK
249,BE2,Vlaams Gewest,1994,urb_typ,urban typology,no unit,
250,BE2,Vlaams Gewest,1995,typ,metabolic typology,no unit,LVK
251,BE2,Vlaams Gewest,1995,urb_typ,urban typology,no unit,
252,BE2,Vlaams Gewest,1996,typ,metabolic typology,no unit,LVK
253,BE2,Vlaams Gewest,1996,urb_typ,urban typology,no unit,
254,BE2,Vlaams Gewest,1997,typ,metabolic typology,no unit,LVK
255,BE2,Vlaams Gewest,1997,urb_typ,urban typology,no unit,
256,BE2,Vlaams Gewest,1998,typ,metabolic typology,no unit,LVK
257,BE2,Vlaams Gewest,1998,urb_typ,urban typology,no unit,
258,BE2,Vlaams Gewest,1999,typ,metabolic typology,no unit,LVK
259,BE2,Vlaams Gewest,1999,urb_typ,urban typology,no unit,
260,BE2,Vlaams Gewest,2000,typ,metabolic typology,no unit,LVK
261,BE2,Vlaams Gewest,2000,urb_typ,urban typology,no unit,
262,BE2,Vlaams Gewest,2001,typ,metabolic typology,no unit,LVK
263,BE2,Vlaams Gewest,2001,urb_typ,urban typology,no unit,
264,BE2,Vlaams Gewest,2002,typ,metabolic typology,no unit,LVK
265,BE2,Vlaams Gewest,2002,urb_typ,urban typology,no unit,
266,BE2,Vlaams Gewest,2003,typ,metabolic typology,no unit,LVK
267,BE2,Vlaams Gewest,2003,urb_typ,urban typology,no unit,
268,BE2,Vlaams Gewest,2004,typ,metabolic typology,no unit,LVK
269,BE2,Vlaams Gewest,2004,urb_typ,urban typology,no unit,
270,BE2,Vlaams Gewest,2005,typ,metabolic typology,no unit,LVK
271,BE2,Vlaams Gewest,2005,urb_typ,urban typology,no unit,
272,BE2,Vlaams Gewest,2006,typ,metabolic typology,no unit,LVK
273,BE2,Vlaams Gewest,2006,urb_typ,urban typology,no unit,
274,BE2,Vlaams Gewest,2007,typ,metabolic typology,no unit,LVK
275,BE2,Vlaams Gewest,2007,urb_typ,urban typology,no unit,
276,BE2,Vlaams Gewest,2008,typ,metabolic typology,no unit,LVK
277,BE2,Vlaams Gewest,2008,urb_typ,urban typology,no unit,
278,BE2,Vlaams Gewest,2009,typ,metabolic typology,no unit,LVK
279,BE2,Vlaams Gewest,2009,urb_typ,urban typology,no unit,
280,BE2,Vlaams Gewest,2010,typ,metabolic typology,no unit,LVK
281,BE2,Vlaams Gewest,2010,urb_typ,urban typology,no unit,
