Domain Code;Domain;region;Area;Element Code;Element;Item Code (CPC);Item;Year Code;Year;Unit;Value;Flag;Flag Description;Note
QCL;Crops and livestock products;AL;Albania;5513;Production;231;Hen eggs in shell, fresh;2013;2013;1000 No;830000;A;Official figure;
QCL;Crops and livestock products;AL;Albania;5510;Production;231;Hen eggs in shell, fresh;2014;2014;t;47607;A;Official figure;
QCL;Crops and livestock products;AL;Albania;5513;Production;231;Hen eggs in shell, fresh;2014;2014;1000 No;835224;A;Official figure;
QCL;Crops and livestock products;AL;Albania;5510;Production;231;Hen eggs in shell, fresh;2015;2015;t;52290;A;Official figure;
QCL;Crops and livestock products;AL;Albania;5513;Production;231;Hen eggs in shell, fresh;2015;2015;1000 No;830000;A;Official figure;
QCL;Crops and livestock products;AL;Albania;5510;Production;231;Hen eggs in shell, fresh;2016;2016;t;52950;A;Official figure;
QCL;Crops and livestock products;AL;Albania;5513;Production;231;Hen eggs in shell, fresh;2016;2016;1000 No;830005;A;Official figure;
QCL;Crops and livestock products;AL;Albania;5510;Production;231;Hen eggs in shell, fresh;2017;2017;t;51099;A;Official figure;
QCL;Crops and livestock products;AL;Albania;5513;Production;231;Hen eggs in shell, fresh;2017;2017;1000 No;811088;A;Official figure;
QCL;Crops and livestock products;AL;Albania;5510;Production;231;Hen eggs in shell, fresh;2018;2018;t;52133;A;Official figure;
QCL;Crops and livestock products;AL;Albania;5513;Production;231;Hen eggs in shell, fresh;2018;2018;1000 No;827508;A;Official figure;
QCL;Crops and livestock products;AL;Albania;5510;Production;231;Hen eggs in shell, fresh;2019;2019;t;54527.15;A;Official figure;
QCL;Crops and livestock products;AL;Albania;5513;Production;231;Hen eggs in shell, fresh;2019;2019;1000 No;865510;A;Official figure;
QCL;Crops and livestock products;AL;Albania;5510;Production;231;Hen eggs in shell, fresh;2020;2020;t;54244.13;A;Official figure;
QCL;Crops and livestock products;AL;Albania;5513;Production;231;Hen eggs in shell, fresh;2020;2020;1000 No;861018;A;Official figure;
QCL;Crops and livestock products;AL;Albania;5510;Production;231;Hen eggs in shell, fresh;2021;2021;t;56628;A;Official figure;
QCL;Crops and livestock products;AL;Albania;5513;Production;231;Hen eggs in shell, fresh;2021;2021;1000 No;898855;A;Official figure;
QCL;Crops and livestock products;AL;Albania;5510;Production;231;Hen eggs in shell, fresh;2022;2022;t;48918;A;Official figure;
QCL;Crops and livestock products;AL;Albania;5513;Production;231;Hen eggs in shell, fresh;2022;2022;1000 No;776474;A;Official figure;
QCL;Crops and livestock products;AT;Austria;5510;Production;231;Hen eggs in shell, fresh;1990;1990;t;95704;A;Official figure;
QCL;Crops and livestock products;AT;Austria;5513;Production;231;Hen eggs in shell, fresh;1990;1990;1000 No;1664411;A;Official figure;
QCL;Crops and livestock products;AT;Austria;5510;Production;231;Hen eggs in shell, fresh;1991;1991;t;97233;A;Official figure;
QCL;Crops and livestock products;AT;Austria;5513;Production;231;Hen eggs in shell, fresh;1991;1991;1000 No;1691017;A;Official figure;
QCL;Crops and livestock products;AT;Austria;5510;Production;231;Hen eggs in shell, fresh;1992;1992;t;97145;A;Official figure;
QCL;Crops and livestock products;AT;Austria;5513;Production;231;Hen eggs in shell, fresh;1992;1992;1000 No;1689479;A;Official figure;
QCL;Crops and livestock products;AT;Austria;5510;Production;231;Hen eggs in shell, fresh;1993;1993;t;98391;A;Official figure;
QCL;Crops and livestock products;AT;Austria;5513;Production;231;Hen eggs in shell, fresh;1993;1993;1000 No;1711143;A;Official figure;
QCL;Crops and livestock products;AT;Austria;5510;Production;231;Hen eggs in shell, fresh;1994;1994;t;101150;A;Official figure;
QCL;Crops and livestock products;AT;Austria;5513;Production;231;Hen eggs in shell, fresh;1994;1994;1000 No;1759137;A;Official figure;
QCL;Crops and livestock products;AT;Austria;5510;Production;231;Hen eggs in shell, fresh;1995;1995;t;103061;A;Official figure;
QCL;Crops and livestock products;AT;Austria;5513;Production;231;Hen eggs in shell, fresh;1995;1995;1000 No;1717689;A;Official figure;
QCL;Crops and livestock products;AT;Austria;5510;Production;231;Hen eggs in shell, fresh;1996;1996;t;98405;A;Official figure;
QCL;Crops and livestock products;AT;Austria;5513;Production;231;Hen eggs in shell, fresh;1996;1996;1000 No;1640082;A;Official figure;
QCL;Crops and livestock products;AT;Austria;5510;Production;231;Hen eggs in shell, fresh;1997;1997;t;100129;A;Official figure;
QCL;Crops and livestock products;AT;Austria;5513;Production;231;Hen eggs in shell, fresh;1997;1997;1000 No;1668815;A;Official figure;
QCL;Crops and livestock products;AT;Austria;5510;Production;231;Hen eggs in shell, fresh;1998;1998;t;99411;A;Official figure;
QCL;Crops and livestock products;AT;Austria;5513;Production;231;Hen eggs in shell, fresh;1998;1998;1000 No;1656849;A;Official figure;
QCL;Crops and livestock products;AT;Austria;5510;Production;231;Hen eggs in shell, fresh;1999;1999;t;92069;A;Official figure;
QCL;Crops and livestock products;AT;Austria;5513;Production;231;Hen eggs in shell, fresh;1999;1999;1000 No;1534477;A;Official figure;
QCL;Crops and livestock products;AT;Austria;5510;Production;231;Hen eggs in shell, fresh;2000;2000;t;86053;A;Official figure;
QCL;Crops and livestock products;AT;Austria;5513;Production;231;Hen eggs in shell, fresh;2000;2000;1000 No;1434216;A;Official figure;
QCL;Crops and livestock products;AT;Austria;5510;Production;231;Hen eggs in shell, fresh;2001;2001;t;86126;A;Official figure;
QCL;Crops and livestock products;AT;Austria;5513;Production;231;Hen eggs in shell, fresh;2001;2001;1000 No;1435440;A;Official figure;
QCL;Crops and livestock products;AT;Austria;5510;Production;231;Hen eggs in shell, fresh;2002;2002;t;87987;A;Official figure;
QCL;Crops and livestock products;AT;Austria;5513;Production;231;Hen eggs in shell, fresh;2002;2002;1000 No;1466457;A;Official figure;
QCL;Crops and livestock products;AT;Austria;5510;Production;231;Hen eggs in shell, fresh;2003;2003;t;85130;A;Official figure;
QCL;Crops and livestock products;AT;Austria;5513;Production;231;Hen eggs in shell, fresh;2003;2003;1000 No;1418826;A;Official figure;
QCL;Crops and livestock products;AT;Austria;5510;Production;231;Hen eggs in shell, fresh;2004;2004;t;87040;A;Official figure;
QCL;Crops and livestock products;AT;Austria;5513;Production;231;Hen eggs in shell, fresh;2004;2004;1000 No;1450656;A;Official figure;
QCL;Crops and livestock products;AT;Austria;5510;Production;231;Hen eggs in shell, fresh;2005;2005;t;89271;A;Official figure;
QCL;Crops and livestock products;AT;Austria;5513;Production;231;Hen eggs in shell, fresh;2005;2005;1000 No;1487850;A;Official figure;
QCL;Crops and livestock products;AT;Austria;5510;Production;231;Hen eggs in shell, fresh;2006;2006;t;90613;A;Official figure;
QCL;Crops and livestock products;AT;Austria;5513;Production;231;Hen eggs in shell, fresh;2006;2006;1000 No;1510210;A;Official figure;
QCL;Crops and livestock products;AT;Austria;5510;Production;231;Hen eggs in shell, fresh;2007;2007;t;94964;A;Official figure;
QCL;Crops and livestock products;AT;Austria;5513;Production;231;Hen eggs in shell, fresh;2007;2007;1000 No;1582733;A;Official figure;
QCL;Crops and livestock products;AT;Austria;5510;Production;231;Hen eggs in shell, fresh;2008;2008;t;96009;A;Official figure;
QCL;Crops and livestock products;AT;Austria;5513;Production;231;Hen eggs in shell, fresh;2008;2008;1000 No;1600151;A;Official figure;
QCL;Crops and livestock products;AT;Austria;5510;Production;231;Hen eggs in shell, fresh;2009;2009;t;91911;A;Official figure;
QCL;Crops and livestock products;AT;Austria;5513;Production;231;Hen eggs in shell, fresh;2009;2009;1000 No;1506735;A;Official figure;
QCL;Crops and livestock products;AT;Austria;5510;Production;231;Hen eggs in shell, fresh;2010;2010;t;94631;A;Official figure;
QCL;Crops and livestock products;AT;Austria;5513;Production;231;Hen eggs in shell, fresh;2010;2010;1000 No;1551333;A;Official figure;
QCL;Crops and livestock products;AT;Austria;5510;Production;231;Hen eggs in shell, fresh;2011;2011;t;102678;A;Official figure;
QCL;Crops and livestock products;AT;Austria;5513;Production;231;Hen eggs in shell, fresh;2011;2011;1000 No;1683244;A;Official figure;
QCL;Crops and livestock products;AT;Austria;5510;Production;231;Hen eggs in shell, fresh;2012;2012;t;106901;A;Official figure;
QCL;Crops and livestock products;AT;Austria;5513;Production;231;Hen eggs in shell, fresh;2012;2012;1000 No;1738226;A;Official figure;
QCL;Crops and livestock products;AT;Austria;5510;Production;231;Hen eggs in shell, fresh;2013;2013;t;107292;A;Official figure;
QCL;Crops and livestock products;AT;Austria;5513;Production;231;Hen eggs in shell, fresh;2013;2013;1000 No;1744583;A;Official figure;
QCL;Crops and livestock products;AT;Austria;5510;Production;231;Hen eggs in shell, fresh;2014;2014;t;109719;A;Official figure;
QCL;Crops and livestock products;AT;Austria;5513;Production;231;Hen eggs in shell, fresh;2014;2014;1000 No;1784046;A;Official figure;
QCL;Crops and livestock products;AT;Austria;5510;Production;231;Hen eggs in shell, fresh;2015;2015;t;111314;A;Official figure;
QCL;Crops and livestock products;AT;Austria;5513;Production;231;Hen eggs in shell, fresh;2015;2015;1000 No;1809977;A;Official figure;
QCL;Crops and livestock products;AT;Austria;5510;Production;231;Hen eggs in shell, fresh;2016;2016;t;121467;A;Official figure;
QCL;Crops and livestock products;AT;Austria;5513;Production;231;Hen eggs in shell, fresh;2016;2016;1000 No;1975072;A;Official figure;
QCL;Crops and livestock products;AT;Austria;5510;Production;231;Hen eggs in shell, fresh;2017;2017;t;124728;A;Official figure;
QCL;Crops and livestock products;AT;Austria;5513;Production;231;Hen eggs in shell, fresh;2017;2017;1000 No;2028090;A;Official figure;
QCL;Crops and livestock products;AT;Austria;5510;Production;231;Hen eggs in shell, fresh;2018;2018;t;127585;A;Official figure;
QCL;Crops and livestock products;AT;Austria;5513;Production;231;Hen eggs in shell, fresh;2018;2018;1000 No;2057822;A;Official figure;
QCL;Crops and livestock products;AT;Austria;5510;Production;231;Hen eggs in shell, fresh;2019;2019;t;129358;A;Official figure;
QCL;Crops and livestock products;AT;Austria;5513;Production;231;Hen eggs in shell, fresh;2019;2019;1000 No;2086412;A;Official figure;
QCL;Crops and livestock products;AT;Austria;5510;Production;231;Hen eggs in shell, fresh;2020;2020;t;134271;A;Official figure;
QCL;Crops and livestock products;AT;Austria;5510;Production;231;Hen eggs in shell, fresh;2021;2021;t;138718;A;Official figure;
QCL;Crops and livestock products;AT;Austria;5510;Production;231;Hen eggs in shell, fresh;2022;2022;t;143018;A;Official figure;
QCL;Crops and livestock products;AT;Austria;5513;Production;231;Hen eggs in shell, fresh;2022;2022;1000 No;2200000;A;Official figure;
QCL;Crops and livestock products;112;Belarus;5510;Production;231;Hen eggs in shell, fresh;1992;1992;t;194200;E;Estimated value;
QCL;Crops and livestock products;112;Belarus;5513;Production;231;Hen eggs in shell, fresh;1992;1992;1000 No;3467000;E;Estimated value;
QCL;Crops and livestock products;112;Belarus;5510;Production;231;Hen eggs in shell, fresh;1993;1993;t;195000;E;Estimated value;
QCL;Crops and livestock products;112;Belarus;5513;Production;231;Hen eggs in shell, fresh;1993;1993;1000 No;3477000;E;Estimated value;
QCL;Crops and livestock products;112;Belarus;5510;Production;231;Hen eggs in shell, fresh;1994;1994;t;190400;A;Official figure;
QCL;Crops and livestock products;112;Belarus;5513;Production;231;Hen eggs in shell, fresh;1994;1994;1000 No;3370000;E;Estimated value;
QCL;Crops and livestock products;112;Belarus;5510;Production;231;Hen eggs in shell, fresh;1995;1995;t;187040;E;Estimated value;
QCL;Crops and livestock products;112;Belarus;5513;Production;231;Hen eggs in shell, fresh;1995;1995;1000 No;3340000;E;Estimated value;
QCL;Crops and livestock products;112;Belarus;5510;Production;231;Hen eggs in shell, fresh;1996;1996;t;188240;E;Estimated value;
QCL;Crops and livestock products;112;Belarus;5513;Production;231;Hen eggs in shell, fresh;1996;1996;1000 No;3361500;E;Estimated value;
QCL;Crops and livestock products;112;Belarus;5510;Production;231;Hen eggs in shell, fresh;1997;1997;t;191520;E;Estimated value;
QCL;Crops and livestock products;112;Belarus;5513;Production;231;Hen eggs in shell, fresh;1997;1997;1000 No;3420000;E;Estimated value;
QCL;Crops and livestock products;112;Belarus;5510;Production;231;Hen eggs in shell, fresh;1998;1998;t;193200;E;Estimated value;
QCL;Crops and livestock products;112;Belarus;5513;Production;231;Hen eggs in shell, fresh;1998;1998;1000 No;3450000;E;Estimated value;
QCL;Crops and livestock products;112;Belarus;5510;Production;231;Hen eggs in shell, fresh;1999;1999;t;188300;E;Estimated value;
QCL;Crops and livestock products;112;Belarus;5513;Production;231;Hen eggs in shell, fresh;1999;1999;1000 No;3362000;E;Estimated value;
QCL;Crops and livestock products;112;Belarus;5510;Production;231;Hen eggs in shell, fresh;2000;2000;t;182300;E;Estimated value;
QCL;Crops and livestock products;112;Belarus;5513;Production;231;Hen eggs in shell, fresh;2000;2000;1000 No;3254700;E;Estimated value;
QCL;Crops and livestock products;112;Belarus;5510;Production;231;Hen eggs in shell, fresh;2001;2001;t;174000;E;Estimated value;
QCL;Crops and livestock products;112;Belarus;5513;Production;231;Hen eggs in shell, fresh;2001;2001;1000 No;3110000;E;Estimated value;
QCL;Crops and livestock products;112;Belarus;5510;Production;231;Hen eggs in shell, fresh;2002;2002;t;162500;E;Estimated value;
QCL;Crops and livestock products;112;Belarus;5513;Production;231;Hen eggs in shell, fresh;2002;2002;1000 No;2900000;E;Estimated value;
QCL;Crops and livestock products;112;Belarus;5510;Production;231;Hen eggs in shell, fresh;2003;2003;t;157000;E;Estimated value;
QCL;Crops and livestock products;112;Belarus;5513;Production;231;Hen eggs in shell, fresh;2003;2003;1000 No;2803000;E;Estimated value;
QCL;Crops and livestock products;112;Belarus;5510;Production;231;Hen eggs in shell, fresh;2004;2004;t;163870;E;Estimated value;
QCL;Crops and livestock products;112;Belarus;5513;Production;231;Hen eggs in shell, fresh;2004;2004;1000 No;2926300;E;Estimated value;
QCL;Crops and livestock products;112;Belarus;5510;Production;231;Hen eggs in shell, fresh;2005;2005;t;172430;E;Estimated value;
QCL;Crops and livestock products;112;Belarus;5513;Production;231;Hen eggs in shell, fresh;2005;2005;1000 No;3079200;E;Estimated value;
QCL;Crops and livestock products;112;Belarus;5510;Production;231;Hen eggs in shell, fresh;2006;2006;t;185000;E;Estimated value;
QCL;Crops and livestock products;112;Belarus;5513;Production;231;Hen eggs in shell, fresh;2006;2006;1000 No;3303100;E;Estimated value;
QCL;Crops and livestock products;112;Belarus;5510;Production;231;Hen eggs in shell, fresh;2007;2007;t;179000;E;Estimated value;
QCL;Crops and livestock products;112;Belarus;5513;Production;231;Hen eggs in shell, fresh;2007;2007;1000 No;3196000;E;Estimated value;
QCL;Crops and livestock products;112;Belarus;5510;Production;231;Hen eggs in shell, fresh;2008;2008;t;183700;E;Estimated value;
QCL;Crops and livestock products;112;Belarus;5513;Production;231;Hen eggs in shell, fresh;2008;2008;1000 No;3280000;E;Estimated value;
QCL;Crops and livestock products;112;Belarus;5510;Production;231;Hen eggs in shell, fresh;2009;2009;t;190300;E;Estimated value;
QCL;Crops and livestock products;112;Belarus;5513;Production;231;Hen eggs in shell, fresh;2009;2009;1000 No;3399000;E;Estimated value;
QCL;Crops and livestock products;112;Belarus;5510;Production;231;Hen eggs in shell, fresh;2010;2010;t;196000;E;Estimated value;
QCL;Crops and livestock products;112;Belarus;5513;Production;231;Hen eggs in shell, fresh;2010;2010;1000 No;3500000;E;Estimated value;
QCL;Crops and livestock products;112;Belarus;5510;Production;231;Hen eggs in shell, fresh;2011;2011;t;204300;E;Estimated value;
QCL;Crops and livestock products;112;Belarus;5513;Production;231;Hen eggs in shell, fresh;2011;2011;1000 No;3619000;E;Estimated value;
QCL;Crops and livestock products;112;Belarus;5510;Production;231;Hen eggs in shell, fresh;2012;2012;t;209400;E;Estimated value;
QCL;Crops and livestock products;112;Belarus;5513;Production;231;Hen eggs in shell, fresh;2012;2012;1000 No;3739000;E;Estimated value;
QCL;Crops and livestock products;112;Belarus;5510;Production;231;Hen eggs in shell, fresh;2013;2013;t;213300;E;Estimated value;
QCL;Crops and livestock products;112;Belarus;5513;Production;231;Hen eggs in shell, fresh;2013;2013;1000 No;3809000;E;Estimated value;
QCL;Crops and livestock products;112;Belarus;5510;Production;231;Hen eggs in shell, fresh;2014;2014;t;213800;E;Estimated value;
QCL;Crops and livestock products;112;Belarus;5513;Production;231;Hen eggs in shell, fresh;2014;2014;1000 No;3816000;E;Estimated value;
QCL;Crops and livestock products;112;Belarus;5510;Production;231;Hen eggs in shell, fresh;2015;2015;t;211400;E;Estimated value;
QCL;Crops and livestock products;112;Belarus;5513;Production;231;Hen eggs in shell, fresh;2015;2015;1000 No;3775000;E;Estimated value;
QCL;Crops and livestock products;112;Belarus;5510;Production;231;Hen eggs in shell, fresh;2016;2016;t;205246;E;Estimated value;
QCL;Crops and livestock products;112;Belarus;5513;Production;231;Hen eggs in shell, fresh;2016;2016;1000 No;3665100;E;Estimated value;
QCL;Crops and livestock products;112;Belarus;5510;Production;231;Hen eggs in shell, fresh;2017;2017;t;199315;E;Estimated value;
QCL;Crops and livestock products;112;Belarus;5513;Production;231;Hen eggs in shell, fresh;2017;2017;1000 No;3559200;E;Estimated value;
QCL;Crops and livestock products;112;Belarus;5510;Production;231;Hen eggs in shell, fresh;2018;2018;t;199600;E;Estimated value;
QCL;Crops and livestock products;112;Belarus;5513;Production;231;Hen eggs in shell, fresh;2018;2018;1000 No;3564300;E;Estimated value;
QCL;Crops and livestock products;112;Belarus;5510;Production;231;Hen eggs in shell, fresh;2019;2019;t;201600;E;Estimated value;
QCL;Crops and livestock products;112;Belarus;5513;Production;231;Hen eggs in shell, fresh;2019;2019;1000 No;3600000;E;Estimated value;
QCL;Crops and livestock products;112;Belarus;5510;Production;231;Hen eggs in shell, fresh;2020;2020;t;195524;E;Estimated value;
QCL;Crops and livestock products;112;Belarus;5513;Production;231;Hen eggs in shell, fresh;2020;2020;1000 No;3491500;A;Official figure;
QCL;Crops and livestock products;112;Belarus;5510;Production;231;Hen eggs in shell, fresh;2021;2021;t;197366.4;E;Estimated value;
QCL;Crops and livestock products;112;Belarus;5513;Production;231;Hen eggs in shell, fresh;2021;2021;1000 No;3524400;A;Official figure;
QCL;Crops and livestock products;112;Belarus;5510;Production;231;Hen eggs in shell, fresh;2022;2022;t;193888.8;E;Estimated value;
QCL;Crops and livestock products;112;Belarus;5513;Production;231;Hen eggs in shell, fresh;2022;2022;1000 No;3462300;A;Official figure;
QCL;Crops and livestock products;BE;Belgium;5510;Production;231;Hen eggs in shell, fresh;2000;2000;t;194200;A;Official figure;
QCL;Crops and livestock products;BE;Belgium;5513;Production;231;Hen eggs in shell, fresh;2000;2000;1000 No;3407000;A;Official figure;
QCL;Crops and livestock products;BE;Belgium;5510;Production;231;Hen eggs in shell, fresh;2001;2001;t;212550;A;Official figure;
QCL;Crops and livestock products;BE;Belgium;5513;Production;231;Hen eggs in shell, fresh;2001;2001;1000 No;3729394;A;Official figure;
QCL;Crops and livestock products;BE;Belgium;5510;Production;231;Hen eggs in shell, fresh;2002;2002;t;196300;A;Official figure;
QCL;Crops and livestock products;BE;Belgium;5513;Production;231;Hen eggs in shell, fresh;2002;2002;1000 No;3444006;A;Official figure;
QCL;Crops and livestock products;BE;Belgium;5510;Production;231;Hen eggs in shell, fresh;2003;2003;t;194300;A;Official figure;
QCL;Crops and livestock products;BE;Belgium;5513;Production;231;Hen eggs in shell, fresh;2003;2003;1000 No;3408645;A;Official figure;
QCL;Crops and livestock products;BE;Belgium;5510;Production;231;Hen eggs in shell, fresh;2004;2004;t;207100;A;Official figure;
QCL;Crops and livestock products;BE;Belgium;5513;Production;231;Hen eggs in shell, fresh;2004;2004;1000 No;3633563;A;Official figure;
QCL;Crops and livestock products;BE;Belgium;5510;Production;231;Hen eggs in shell, fresh;2005;2005;t;179810;A;Official figure;
QCL;Crops and livestock products;BE;Belgium;5513;Production;231;Hen eggs in shell, fresh;2005;2005;1000 No;3154559;A;Official figure;
QCL;Crops and livestock products;BE;Belgium;5510;Production;231;Hen eggs in shell, fresh;2006;2006;t;194000;A;Official figure;
QCL;Crops and livestock products;BE;Belgium;5513;Production;231;Hen eggs in shell, fresh;2006;2006;1000 No;3059609;A;Official figure;
QCL;Crops and livestock products;BE;Belgium;5510;Production;231;Hen eggs in shell, fresh;2007;2007;t;174200;A;Official figure;
QCL;Crops and livestock products;BE;Belgium;5513;Production;231;Hen eggs in shell, fresh;2007;2007;1000 No;2747406;A;Official figure;
QCL;Crops and livestock products;BE;Belgium;5510;Production;231;Hen eggs in shell, fresh;2008;2008;t;161400;A;Official figure;
QCL;Crops and livestock products;BE;Belgium;5513;Production;231;Hen eggs in shell, fresh;2008;2008;1000 No;2561700;A;Official figure;
QCL;Crops and livestock products;BE;Belgium;5510;Production;231;Hen eggs in shell, fresh;2009;2009;t;152590;A;Official figure;
QCL;Crops and livestock products;BE;Belgium;5513;Production;231;Hen eggs in shell, fresh;2009;2009;1000 No;2422100;A;Official figure;
QCL;Crops and livestock products;BE;Belgium;5510;Production;231;Hen eggs in shell, fresh;2010;2010;t;168909;A;Official figure;
QCL;Crops and livestock products;BE;Belgium;5513;Production;231;Hen eggs in shell, fresh;2010;2010;1000 No;2681098;A;Official figure;
QCL;Crops and livestock products;BE;Belgium;5510;Production;231;Hen eggs in shell, fresh;2011;2011;t;169727;A;Official figure;
QCL;Crops and livestock products;BE;Belgium;5513;Production;231;Hen eggs in shell, fresh;2011;2011;1000 No;2694083;A;Official figure;
QCL;Crops and livestock products;BE;Belgium;5510;Production;231;Hen eggs in shell, fresh;2012;2012;t;153515;A;Official figure;
QCL;Crops and livestock products;BE;Belgium;5513;Production;231;Hen eggs in shell, fresh;2012;2012;1000 No;2436752;A;Official figure;
QCL;Crops and livestock products;BE;Belgium;5510;Production;231;Hen eggs in shell, fresh;2013;2013;t;173530;A;Official figure;
QCL;Crops and livestock products;BE;Belgium;5513;Production;231;Hen eggs in shell, fresh;2013;2013;1000 No;2754480;A;Official figure;
QCL;Crops and livestock products;BE;Belgium;5510;Production;231;Hen eggs in shell, fresh;2014;2014;t;151870;E;Estimated value;
QCL;Crops and livestock products;BE;Belgium;5513;Production;231;Hen eggs in shell, fresh;2014;2014;1000 No;2410588;A;Official figure;
QCL;Crops and livestock products;BE;Belgium;5510;Production;231;Hen eggs in shell, fresh;2015;2015;t;148025;E;Estimated value;
QCL;Crops and livestock products;BE;Belgium;5513;Production;231;Hen eggs in shell, fresh;2015;2015;1000 No;2349604;A;Official figure;
QCL;Crops and livestock products;BE;Belgium;5510;Production;231;Hen eggs in shell, fresh;2016;2016;t;154600;E;Estimated value;
QCL;Crops and livestock products;BE;Belgium;5513;Production;231;Hen eggs in shell, fresh;2016;2016;1000 No;2453939;A;Official figure;
QCL;Crops and livestock products;BE;Belgium;5510;Production;231;Hen eggs in shell, fresh;2017;2017;t;138320;E;Estimated value;
QCL;Crops and livestock products;BE;Belgium;5513;Production;231;Hen eggs in shell, fresh;2017;2017;1000 No;2195471;A;Official figure;
QCL;Crops and livestock products;58;Belgium-Luxembourg;5510;Production;231;Hen eggs in shell, fresh;1990;1990;t;169157;A;Official figure;
QCL;Crops and livestock products;58;Belgium-Luxembourg;5513;Production;231;Hen eggs in shell, fresh;1990;1990;1000 No;2967663;A;Official figure;
QCL;Crops and livestock products;58;Belgium-Luxembourg;5510;Production;231;Hen eggs in shell, fresh;1991;1991;t;180081;A;Official figure;
QCL;Crops and livestock products;58;Belgium-Luxembourg;5510;Production;231;Hen eggs in shell, fresh;1992;1992;t;182766;A;Official figure;
QCL;Crops and livestock products;58;Belgium-Luxembourg;5510;Production;231;Hen eggs in shell, fresh;1993;1993;t;191742;A;Official figure;
QCL;Crops and livestock products;58;Belgium-Luxembourg;5510;Production;231;Hen eggs in shell, fresh;1994;1994;t;218775;A;Official figure;
QCL;Crops and livestock products;58;Belgium-Luxembourg;5510;Production;231;Hen eggs in shell, fresh;1995;1995;t;219878;A;Official figure;
QCL;Crops and livestock products;58;Belgium-Luxembourg;5510;Production;231;Hen eggs in shell, fresh;1996;1996;t;219569;A;Official figure;
QCL;Crops and livestock products;58;Belgium-Luxembourg;5510;Production;231;Hen eggs in shell, fresh;1997;1997;t;227850;A;Official figure;
QCL;Crops and livestock products;58;Belgium-Luxembourg;5510;Production;231;Hen eggs in shell, fresh;1998;1998;t;237500;A;Official figure;
QCL;Crops and livestock products;58;Belgium-Luxembourg;5510;Production;231;Hen eggs in shell, fresh;1999;1999;t;225850;A;Official figure;
QCL;Crops and livestock products;70;Bosnia and Herzegovina;5510;Production;231;Hen eggs in shell, fresh;1992;1992;t;16600;E;Estimated value;
QCL;Crops and livestock products;70;Bosnia and Herzegovina;5513;Production;231;Hen eggs in shell, fresh;1992;1992;1000 No;561000;E;Estimated value;
QCL;Crops and livestock products;70;Bosnia and Herzegovina;5510;Production;231;Hen eggs in shell, fresh;1993;1993;t;12800;E;Estimated value;
QCL;Crops and livestock products;70;Bosnia and Herzegovina;5513;Production;231;Hen eggs in shell, fresh;1993;1993;1000 No;425000;E;Estimated value;
QCL;Crops and livestock products;70;Bosnia and Herzegovina;5510;Production;231;Hen eggs in shell, fresh;1994;1994;t;10200;E;Estimated value;
QCL;Crops and livestock products;70;Bosnia and Herzegovina;5513;Production;231;Hen eggs in shell, fresh;1994;1994;1000 No;340000;E;Estimated value;
QCL;Crops and livestock products;70;Bosnia and Herzegovina;5510;Production;231;Hen eggs in shell, fresh;1995;1995;t;9700;E;Estimated value;
QCL;Crops and livestock products;70;Bosnia and Herzegovina;5513;Production;231;Hen eggs in shell, fresh;1995;1995;1000 No;323000;E;Estimated value;
QCL;Crops and livestock products;70;Bosnia and Herzegovina;5510;Production;231;Hen eggs in shell, fresh;1996;1996;t;8000;E;Estimated value;
QCL;Crops and livestock products;70;Bosnia and Herzegovina;5513;Production;231;Hen eggs in shell, fresh;1996;1996;1000 No;264000;E;Estimated value;
QCL;Crops and livestock products;70;Bosnia and Herzegovina;5510;Production;231;Hen eggs in shell, fresh;1997;1997;t;11100;E;Estimated value;
QCL;Crops and livestock products;70;Bosnia and Herzegovina;5513;Production;231;Hen eggs in shell, fresh;1997;1997;1000 No;370000;E;Estimated value;
QCL;Crops and livestock products;70;Bosnia and Herzegovina;5510;Production;231;Hen eggs in shell, fresh;1998;1998;t;18700;E;Estimated value;
QCL;Crops and livestock products;70;Bosnia and Herzegovina;5513;Production;231;Hen eggs in shell, fresh;1998;1998;1000 No;622000;E;Estimated value;
QCL;Crops and livestock products;70;Bosnia and Herzegovina;5510;Production;231;Hen eggs in shell, fresh;1999;1999;t;16800;E;Estimated value;
QCL;Crops and livestock products;70;Bosnia and Herzegovina;5513;Production;231;Hen eggs in shell, fresh;1999;1999;1000 No;561000;E;Estimated value;
QCL;Crops and livestock products;70;Bosnia and Herzegovina;5510;Production;231;Hen eggs in shell, fresh;2000;2000;t;18200;E;Estimated value;
QCL;Crops and livestock products;70;Bosnia and Herzegovina;5513;Production;231;Hen eggs in shell, fresh;2000;2000;1000 No;606000;E;Estimated value;
QCL;Crops and livestock products;70;Bosnia and Herzegovina;5510;Production;231;Hen eggs in shell, fresh;2001;2001;t;16800;E;Estimated value;
QCL;Crops and livestock products;70;Bosnia and Herzegovina;5513;Production;231;Hen eggs in shell, fresh;2001;2001;1000 No;558000;E;Estimated value;
QCL;Crops and livestock products;70;Bosnia and Herzegovina;5510;Production;231;Hen eggs in shell, fresh;2002;2002;t;16600;E;Estimated value;
QCL;Crops and livestock products;70;Bosnia and Herzegovina;5513;Production;231;Hen eggs in shell, fresh;2002;2002;1000 No;552000;E;Estimated value;
QCL;Crops and livestock products;70;Bosnia and Herzegovina;5510;Production;231;Hen eggs in shell, fresh;2003;2003;t;17000;E;Estimated value;
