Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","372","Ireland","5111","Stocks","02140","Swine / pigs","2007","2007","An","1587800","A","Official figure",""
"QCL","Crops and livestock products","372","Ireland","5111","Stocks","02140","Swine / pigs","2008","2008","An","1462000","A","Official figure",""
"QCL","Crops and livestock products","372","Ireland","5111","Stocks","02140","Swine / pigs","2009","2009","An","1385200","A","Official figure",""
"QCL","Crops and livestock products","372","Ireland","5111","Stocks","02140","Swine / pigs","2010","2010","An","1516300","A","Official figure",""
"QCL","Crops and livestock products","372","Ireland","5111","Stocks","02140","Swine / pigs","2011","2011","An","1549000","A","Official figure",""
"QCL","Crops and livestock products","372","Ireland","5111","Stocks","02140","Swine / pigs","2012","2012","An","1570900","A","Official figure",""
"QCL","Crops and livestock products","372","Ireland","5111","Stocks","02140","Swine / pigs","2013","2013","An","1552500","A","Official figure",""
"QCL","Crops and livestock products","372","Ireland","5111","Stocks","02140","Swine / pigs","2014","2014","An","1555300","A","Official figure",""
"QCL","Crops and livestock products","372","Ireland","5111","Stocks","02140","Swine / pigs","2015","2015","An","1536900","A","Official figure",""
"QCL","Crops and livestock products","372","Ireland","5111","Stocks","02140","Swine / pigs","2016","2016","An","1594300","A","Official figure",""
"QCL","Crops and livestock products","372","Ireland","5111","Stocks","02140","Swine / pigs","2017","2017","An","1556852","A","Official figure",""
"QCL","Crops and livestock products","372","Ireland","5111","Stocks","02140","Swine / pigs","2018","2018","An","1572150","A","Official figure",""
"QCL","Crops and livestock products","372","Ireland","5111","Stocks","02140","Swine / pigs","2019","2019","An","1613270","A","Official figure",""
"QCL","Crops and livestock products","372","Ireland","5112","Stocks","02152","Turkeys","1990","1990","1000 An","993","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","372","Ireland","5112","Stocks","02152","Turkeys","1991","1991","1000 An","1244","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","372","Ireland","5112","Stocks","02152","Turkeys","1992","1992","1000 An","1234","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","372","Ireland","5112","Stocks","02152","Turkeys","1993","1993","1000 An","1027","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","372","Ireland","5112","Stocks","02152","Turkeys","1994","1994","1000 An","1385","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","372","Ireland","5112","Stocks","02152","Turkeys","1995","1995","1000 An","1576","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","372","Ireland","5112","Stocks","02152","Turkeys","1996","1996","1000 An","1496","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","372","Ireland","5112","Stocks","02152","Turkeys","1997","1997","1000 An","1624","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","372","Ireland","5112","Stocks","02152","Turkeys","1998","1998","1000 An","1628","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","372","Ireland","5112","Stocks","02152","Turkeys","1999","1999","1000 An","1644","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","372","Ireland","5112","Stocks","02152","Turkeys","2000","2000","1000 An","1757","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","372","Ireland","5112","Stocks","02152","Turkeys","2001","2001","1000 An","1589","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","372","Ireland","5112","Stocks","02152","Turkeys","2002","2002","1000 An","1699","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","372","Ireland","5112","Stocks","02152","Turkeys","2003","2003","1000 An","1622","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","372","Ireland","5112","Stocks","02152","Turkeys","2004","2004","1000 An","1560","I","Imputed value",""
"QCL","Crops and livestock products","372","Ireland","5112","Stocks","02152","Turkeys","2005","2005","1000 An","1509","I","Imputed value",""
"QCL","Crops and livestock products","372","Ireland","5112","Stocks","02152","Turkeys","2006","2006","1000 An","1458","I","Imputed value",""
"QCL","Crops and livestock products","372","Ireland","5112","Stocks","02152","Turkeys","2007","2007","1000 An","1409","I","Imputed value",""
"QCL","Crops and livestock products","372","Ireland","5112","Stocks","02152","Turkeys","2008","2008","1000 An","1361","I","Imputed value",""
"QCL","Crops and livestock products","372","Ireland","5112","Stocks","02152","Turkeys","2009","2009","1000 An","1316","I","Imputed value",""
"QCL","Crops and livestock products","372","Ireland","5112","Stocks","02152","Turkeys","2010","2010","1000 An","1273","I","Imputed value",""
"QCL","Crops and livestock products","372","Ireland","5112","Stocks","02152","Turkeys","2011","2011","1000 An","1135","I","Imputed value",""
"QCL","Crops and livestock products","372","Ireland","5112","Stocks","02152","Turkeys","2012","2012","1000 An","1087","I","Imputed value",""
"QCL","Crops and livestock products","372","Ireland","5112","Stocks","02152","Turkeys","2013","2013","1000 An","1041","I","Imputed value",""
"QCL","Crops and livestock products","372","Ireland","5112","Stocks","02152","Turkeys","2014","2014","1000 An","996","I","Imputed value",""
"QCL","Crops and livestock products","372","Ireland","5112","Stocks","02152","Turkeys","2015","2015","1000 An","953","I","Imputed value",""
"QCL","Crops and livestock products","372","Ireland","5112","Stocks","02152","Turkeys","2016","2016","1000 An","910","I","Imputed value",""
"QCL","Crops and livestock products","372","Ireland","5112","Stocks","02152","Turkeys","2017","2017","1000 An","868","I","Imputed value",""
"QCL","Crops and livestock products","380","Italy","5111","Stocks","02132","Asses","1990","1990","An","74000","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5111","Stocks","02132","Asses","1991","1991","An","50883","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5111","Stocks","02132","Asses","1992","1992","An","40000","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5111","Stocks","02132","Asses","1993","1993","An","38945","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5111","Stocks","02132","Asses","1994","1994","An","32786","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5111","Stocks","02132","Asses","1995","1995","An","30300","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","380","Italy","5111","Stocks","02132","Asses","1996","1996","An","26000","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5111","Stocks","02132","Asses","1997","1997","An","25000","E","Estimated value",""
"QCL","Crops and livestock products","380","Italy","5111","Stocks","02132","Asses","1998","1998","An","23000","E","Estimated value",""
"QCL","Crops and livestock products","380","Italy","5111","Stocks","02132","Asses","1999","1999","An","23000","E","Estimated value",""
"QCL","Crops and livestock products","380","Italy","5111","Stocks","02132","Asses","2000","2000","An","23000","E","Estimated value",""
"QCL","Crops and livestock products","380","Italy","5111","Stocks","02132","Asses","2001","2001","An","23000","E","Estimated value",""
"QCL","Crops and livestock products","380","Italy","5111","Stocks","02132","Asses","2002","2002","An","23000","E","Estimated value",""
"QCL","Crops and livestock products","380","Italy","5111","Stocks","02132","Asses","2003","2003","An","23000","E","Estimated value",""
"QCL","Crops and livestock products","380","Italy","5111","Stocks","02132","Asses","2004","2004","An","20000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","380","Italy","5111","Stocks","02132","Asses","2005","2005","An","24000","E","Estimated value",""
"QCL","Crops and livestock products","380","Italy","5111","Stocks","02132","Asses","2006","2006","An","24000","E","Estimated value",""
"QCL","Crops and livestock products","380","Italy","5111","Stocks","02132","Asses","2007","2007","An","24000","E","Estimated value",""
"QCL","Crops and livestock products","380","Italy","5111","Stocks","02132","Asses","2008","2008","An","24000","E","Estimated value",""
"QCL","Crops and livestock products","380","Italy","5111","Stocks","02132","Asses","2009","2009","An","24000","E","Estimated value",""
"QCL","Crops and livestock products","380","Italy","5111","Stocks","02132","Asses","2010","2010","An","24000","E","Estimated value",""
"QCL","Crops and livestock products","380","Italy","5111","Stocks","02132","Asses","2011","2011","An","24000","E","Estimated value",""
"QCL","Crops and livestock products","380","Italy","5111","Stocks","02132","Asses","2012","2012","An","24000","E","Estimated value",""
"QCL","Crops and livestock products","380","Italy","5111","Stocks","02132","Asses","2013","2013","An","24000","E","Estimated value",""
"QCL","Crops and livestock products","380","Italy","5111","Stocks","02132","Asses","2014","2014","An","24900","E","Estimated value",""
"QCL","Crops and livestock products","380","Italy","5111","Stocks","02132","Asses","2015","2015","An","23670","I","Imputed value",""
"QCL","Crops and livestock products","380","Italy","5111","Stocks","02132","Asses","2016","2016","An","20877","I","Imputed value",""
"QCL","Crops and livestock products","380","Italy","5111","Stocks","02132","Asses","2017","2017","An","20991","I","Imputed value",""
"QCL","Crops and livestock products","380","Italy","5111","Stocks","02132","Asses","2018","2018","An","","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5114","Stocks","02196","Bees","1990","1990","No","1000000","E","Estimated value",""
"QCL","Crops and livestock products","380","Italy","5114","Stocks","02196","Bees","1991","1991","No","1050000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","380","Italy","5114","Stocks","02196","Bees","1992","1992","No","1314000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","380","Italy","5114","Stocks","02196","Bees","1993","1993","No","1200000","E","Estimated value",""
"QCL","Crops and livestock products","380","Italy","5114","Stocks","02196","Bees","1994","1994","No","1100000","E","Estimated value",""
"QCL","Crops and livestock products","380","Italy","5114","Stocks","02196","Bees","1995","1995","No","1000000","E","Estimated value",""
"QCL","Crops and livestock products","380","Italy","5114","Stocks","02196","Bees","1996","1996","No","1000000","E","Estimated value",""
"QCL","Crops and livestock products","380","Italy","5114","Stocks","02196","Bees","1997","1997","No","1000000","E","Estimated value",""
